last_name;first_name;IVA;:LABEL;:ID
Spanevello;Adamo;IT64692988880;Lawyer;42619
Castelli;Enrico;IT78029460074;Lawyer;42622
Scarpa;Gianfrancesco;IT27610190335;Lawyer;42625
Scarpa;Riccardo;IT94064220273;Lawyer;42628
Foscari;Lauretta;IT33667010830;Lawyer;42631
Montalti;Cristina;IT77205060898;Lawyer;42634
Aporti;Monica;IT43378900088;Lawyer;42637
Mazzacurati;Annunziata;IT23931901211;Lawyer;42640
Taliani;Ramona;IT14984070087;Lawyer;42643
Moccia;Ugo;IT05874620882;Lawyer;42646
Taliercio;Anita;IT61505770851;Lawyer;42649
Nolcini;Ettore;IT31545040177;Lawyer;42652
Carullo;Martina;IT95334010303;Lawyer;42655
Casarin;Lilla;IT77080559998;Lawyer;42658
Cutrufo;Eugenia;IT24219830551;Lawyer;42661
Gualtieri;Natalia;IT24819570979;Lawyer;42664
Tarchetti;Flavia;IT34486140444;Lawyer;42667
Garobbio;Giovanni;IT33400150596;Lawyer;42670
Canali;Delfino;IT85111450863;Lawyer;42673
Morandi;Nedda;IT07936790539;Lawyer;42676
Verri;Mirco;IT13119420886;Lawyer;42679
Bellucci;Gianfrancesco;IT65209290520;Lawyer;42682
Lettiere;Antonina;IT71700390066;Lawyer;42685
Desio;Ermes;IT13858540969;Lawyer;42688
Paruta;Osvaldo;IT32310230043;Lawyer;42691
Tozzi;Elisa;IT98720200272;Lawyer;42694
Balbi;Luciana;IT03314870449;Lawyer;42697
Mennea;Ennio;IT53483920186;Lawyer;42700
Tosto;Gioachino;IT68273590429;Lawyer;42703
Civaschi;Bettina;IT65915970779;Lawyer;42706
Piacentini;Liana;IT76729180539;Lawyer;42709
Bonomo;Jolanda;IT59127400139;Lawyer;42712
Sagese;Ivo;IT97470650298;Lawyer;42715
Dandolo;Bruno;IT99060250893;Lawyer;42718
Norbiato;Serena;IT17145080754;Lawyer;42721
Zampa;Vincenza;IT29896650149;Lawyer;42724
Cherubini;Alessandro;IT31959850053;Lawyer;42727
Calvo;Ezio;IT20628200634;Lawyer;42730
Traversa;Antonia;IT77718720293;Lawyer;42733
Donà;Gioele;IT08687950694;Lawyer;42736
Luria;Carlo;IT09939770740;Lawyer;42739
Romiti;Annamaria;IT64914640178;Lawyer;42742
Offredi;Costantino;IT96363860303;Lawyer;42745
Fantozzi;Ernesto;IT91767510653;Lawyer;42748
Agazzi;Annibale;IT09698920080;Lawyer;42751
Briccialdi;Ricciotti;IT08962071000;Lawyer;42754
Pavone;Orazio;IT87539040193;Lawyer;42757
Molesini;Osvaldo;IT43790220933;Lawyer;42760
Staglieno;Gabriella;IT37398270803;Lawyer;42763
Filangieri;Cassandra;IT94220630498;Lawyer;42766
Stradivari;Matteo;IT79823570225;Lawyer;42769
Torricelli;Tiziano;IT99953550151;Lawyer;42772
Spinola;Pasquale;IT81849950498;Lawyer;42775
Interiano;Paolo;IT49291900717;Lawyer;42778
Emo;Enzio;IT47322830085;Lawyer;42781
Tartini;Eva;IT82757920663;Lawyer;42784
Barracco;Domenico;IT39585760224;Lawyer;42787
Tasso;Silvia;IT17788550717;Lawyer;42790
Ficino;Paulina;IT64795670419;Lawyer;42793
Cugia;Ivo;IT09970280609;Lawyer;42796
Guinizzelli;Marcello;IT23918890858;Lawyer;42799
Palumbo;Isa;IT71059630781;Lawyer;42802
Errigo;Raffaellino;IT98499040727;Lawyer;42805
Cilea;Elena;IT93172980497;Lawyer;42808
Coardi;Roberto;IT94873440765;Lawyer;42811
Scarpetta;Veronica;IT14161110458;Lawyer;42814
Lamborghini;Liliana;IT78049530179;Lawyer;42817
Nicolini;Costantino;IT21082740180;Lawyer;42820
Acerbi;Costanzo;IT51528620811;Lawyer;42823
Vianello;Iolanda;IT05319580634;Lawyer;42826
Zoppetto;Mirko;IT78059930277;Lawyer;42829
Longhena;Michelangelo;IT12647670616;Lawyer;42832
Littizzetto;Benito;IT71329860978;Lawyer;42835
Crispi;Lucrezia;IT58278400450;Lawyer;42838
Catenazzi;Alfio;IT72774290125;Lawyer;42841
Papetti;Gianfrancesco;IT86571770964;Lawyer;42844
Chigi;Imelda;IT76504430844;Lawyer;42847
Malipiero;Cassandra;IT59873420117;Lawyer;42850
Gilardoni;Antonino;IT63033540632;Lawyer;42853
Toninelli;Lidia;IT26850830030;Lawyer;42856
Gozzi;Giancarlo;IT01212310963;Lawyer;42859
Battelli;Rosa;IT95653230573;Lawyer;42862
Callegari;Umberto;IT75373030719;Lawyer;42865
Cesaroni;Teresa;IT42874850615;Lawyer;42868
Serlupi;Pier;IT14251370756;Lawyer;42871
Broggini;Orazio;IT67938950655;Lawyer;42874
Sauli;Concetta;IT00133880138;Lawyer;42877
Necci;Maurilio;IT99854800515;Lawyer;42880
Bonomo;Arnulfo;IT10096200448;Lawyer;42883
Palladio;Gianpietro;IT90469640412;Lawyer;42886
Giannetti;Eleanora;IT32267820861;Lawyer;42889
Finzi;Osvaldo;IT48243640033;Lawyer;42892
Pertile;Ernesto;IT08767049995;Lawyer;42895
Aldobrandi;Pierina;IT69574190588;Lawyer;42898
Fischetti;Ramona;IT00162098883;Lawyer;42901
Benigni;Francesca;IT89343920529;Lawyer;42904
Brichese;Ruggero;IT15061760169;Lawyer;42907
Cuomo;Pina;IT66142400606;Lawyer;42910
Matteotti;Agnolo;IT12344970186;Lawyer;42913
Donini;Teresa;IT13440590894;Lawyer;42916
Marconi;Alessandro;IT23372760308;Lawyer;42919
Giannetti;Eugenia;IT16696030374;Lawyer;42922
Versace;Gustavo;IT45005760967;Lawyer;42925
Comeriato;Lamberto;IT77197870874;Lawyer;42928
Armani;Benedetto;IT27437330957;Lawyer;42931
Sonnino;Claudio;IT07312960607;Lawyer;42934
Crespi;Gilberto;IT00312030240;Lawyer;42937
Carriera;Loretta;IT20941020321;Lawyer;42940
Colletti;Cipriano;IT65809210423;Lawyer;42943
Ponti;Melina;IT79027920671;Lawyer;42946
Micca;Maria;IT96673910913;Lawyer;42949
Celentano;Pasqual;IT73495530401;Lawyer;42952
Vasari;Eliana;IT38608320693;Lawyer;42955
Pacelli;Gabriele;IT62225270206;Lawyer;42958
Antonioni;Pietro;IT63046190615;Lawyer;42961
Mazzocchi;Amanda;IT43713270742;Lawyer;42964
Magrassi;Pina;IT13059890981;Lawyer;42967
Romiti;Jacopo;IT27300919993;Lawyer;42970
Tropea;Micheletto;IT91998800048;Lawyer;42973
Antonello;Ezio;IT48032460437;Lawyer;42976
Cocci;Sandro;IT94050130130;Lawyer;42979
Tosi;Amanda;IT70736870109;Lawyer;42982
Nicolucci;Lisa;IT23110300847;Lawyer;42985
Lollobrigida;Elladio;IT06319540552;Lawyer;42988
Siffredi;Graziella;IT61987560317;Lawyer;42991
Ariosto;Giancarlo;IT79165630496;Lawyer;42994
Saffi;Cristina;IT07045610735;Lawyer;42997
Fabbri;Rosina;IT79922710995;Lawyer;43000
Tarchetti;Luigina;IT51441720797;Lawyer;43003
Carfagna;Telemaco;IT67242490422;Lawyer;43006
Mengolo;Giorgio;IT31245690966;Lawyer;43009
Marrone;Aldo;IT93153910067;Lawyer;43012
Trevisani;Rosina;IT31194800731;Lawyer;43015
Montessori;Giovanni;IT17443920040;Lawyer;43018
Bellucci;Veronica;IT65408720244;Lawyer;43021
Mannoia;Leone;IT23548410598;Lawyer;43024
Cortese;Antonello;IT01766310914;Lawyer;43027
Torlonia;Giorgia;IT11650360016;Lawyer;43030
Liguori;Piergiorgio;IT70955100410;Lawyer;43033
Leonardi;Camillo;IT06591130981;Lawyer;43036
Tropea;Piergiorgio;IT16871650491;Lawyer;43039
Detti;Valerio;IT77029540927;Lawyer;43042
Biagiotti;Ansaldo;IT51493370475;Lawyer;43045
Tartini;Ottavio;IT72835920165;Lawyer;43048
Boldù;Simone;IT98929490286;Lawyer;43051
Bellocchio;Concetta;IT31221690527;Lawyer;43054
Pedroni;Giacobbe;IT61190280398;Lawyer;43057
Turrini;Adele;IT38547560516;Lawyer;43060
Ricolfi;Amanda;IT16128410871;Lawyer;43063
Rosmini;Ruggiero;IT36612680060;Lawyer;43066
Vento;Dolores;IT94725040540;Lawyer;43069
Ceri;Elvira;IT52913490620;Lawyer;43072
Canova;Allegra;IT47979450252;Lawyer;43075
Lercari;Elena;IT16477160101;Lawyer;43078
Torricelli;Concetta;IT26468570408;Lawyer;43081
Faugno;Federica;IT29490190807;Lawyer;43084
Castioni;Ubaldo;IT20627920117;Lawyer;43087
Alfonsi;Allegra;IT42015440201;Lawyer;43090
Bembo;Mercedes;IT66414261009;Lawyer;43093
Garrone;Fabrizia;IT58232030179;Lawyer;43096
Cusano;Gilberto;IT22882619996;Lawyer;43099
Sibilia;Margherita;IT47123000227;Lawyer;43102
Cibin;Giuliano;IT80311780870;Lawyer;43105
Angeli;Mattia;IT97519050575;Lawyer;43108
Pucci;Virginia;IT03836960322;Lawyer;43111
Martucci;Benito;IT09516910503;Lawyer;43114
Leonetti;Ninetta;IT18087900793;Lawyer;43117
Tognazzi;Laura;IT66352890355;Lawyer;43120
Ossola;Paolo;IT00101210136;Lawyer;43123
Sanguineti;Mariano;IT97383180482;Lawyer;43126
Ludovisi;Vincenza;IT82143690707;Lawyer;43129
Satriani;Santino;IT20698560818;Lawyer;43132
Troisi;Azeglio;IT52373000679;Lawyer;43135
Bonolis;Cristina;IT01551130287;Lawyer;43138
Barillaro;Antonella;IT92639280897;Lawyer;43141
Scarfoglio;Corrado;IT24558890794;Lawyer;43144
Cocci;Alessandro;IT05866740359;Lawyer;43147
Cibin;Luca;IT82933080432;Lawyer;43150
Tarchetti;Melina;IT16977600275;Lawyer;43153
Corbo;Gino;IT53634350440;Lawyer;43156
Stucchi;Irma;IT14829260299;Lawyer;43159
Solimena;Dante;IT67458030862;Lawyer;43162
Agazzi;Adelasia;IT05009400986;Lawyer;43165
Brancaccio;Fabrizia;IT96574530414;Lawyer;43168
Dovara;Milo;IT61250330208;Lawyer;43171
Bocelli;Beppe;IT36109220859;Lawyer;43174
Dovara;Lolita;IT20380450757;Lawyer;43177
Abba;Elladio;IT69938540809;Lawyer;43180
Travaglia;Nico;IT72257180728;Lawyer;43183
Casini;Ronaldo;IT82704430071;Lawyer;43186
Sbarbaro;Romeo;IT27173340327;Lawyer;43189
Vidoni;Giulio;IT53768890179;Lawyer;43192
Niggli;Melina;IT31813220691;Lawyer;43195
Giusti;Roberto;IT50989450049;Lawyer;43198
Lerner;Cipriano;IT12061240250;Lawyer;43201
Gullotta;Tonino;IT46687320658;Lawyer;43204
Semitecolo;Biagio;IT84191360076;Lawyer;43207
Accardo;Ermenegildo;IT95786810192;Lawyer;43210
Bazzi;Luigina;IT93273800578;Lawyer;43213
Vismara;Maurilio;IT24259260693;Lawyer;43216
Zoppetti;Vincenza;IT45034250139;Lawyer;43219
Puglisi;Franco;IT78742781004;Lawyer;43222
Gabbana;Gaetano;IT21914830258;Lawyer;43225
Ramazzotti;Galasso;IT92870060750;Lawyer;43228
Ammaniti;Pierina;IT90191670901;Lawyer;43231
Paruta;Sabatino;IT02714280332;Lawyer;43234
Totino;Rolando;IT11253280686;Lawyer;43237
Bonolis;Ciro;IT89255490156;Lawyer;43240
Nosiglia;Bettina;IT17235100132;Lawyer;43243
Morellato;Natalia;IT01888200423;Lawyer;43246
Guicciardini;Stefano;IT81744350232;Lawyer;43249
Fanucci;Lidia;IT54730150163;Lawyer;43252
Baresi;Cirillo;IT37216501207;Lawyer;43255
Stoppani;Pietro;IT14371030579;Lawyer;43258
Giannetti;Pellegrino;IT78408890230;Lawyer;43261
Palazzo;Cecilia;IT25742460378;Lawyer;43264
Solimena;Donna;IT16958940310;Lawyer;43267
Tognazzi;Saverio;IT06797230817;Lawyer;43270
Mondaini;Federigo;IT13408290438;Lawyer;43273
Traversa;Isabella;IT84871530543;Lawyer;43276
Travaglio;Franco;IT40284730849;Lawyer;43279
Emo;Raffaele;IT50250180044;Lawyer;43282
Trentini;Sergius;IT80128920826;Lawyer;43285
Brunello;Zaira;IT29775090458;Lawyer;43288
Caracciolo;Durante;IT22661520126;Lawyer;43291
Mozart;Amadeo;IT42918410798;Lawyer;43294
Mantegazza;Alphons;IT06232490745;Lawyer;43297
Brancaccio;Flora;IT79367440629;Lawyer;43300
Golino;Roberta;IT97490680739;Lawyer;43303
Regge;Isa;IT14478320436;Lawyer;43306
Maglio;Paoletta;IT79796370553;Lawyer;43309
Borromini;Silvio;IT99183171208;Lawyer;43312
Rienzo;Ezio;IT64343730293;Lawyer;43315
Florio;Ugo;IT00693420135;Lawyer;43318
Boaga;Girolamo;IT10306230383;Lawyer;43321
Castiglione;Marina;IT56593690599;Lawyer;43324
Antonioni;Gaetano;IT59907650572;Lawyer;43327
Montesano;Giorgio;IT67189790826;Lawyer;43330
Pergolesi;Cassandra;IT38681350666;Lawyer;43333
Sforza;Marco;IT47846600394;Lawyer;43336
Pisani;Panfilo;IT15656270731;Lawyer;43339
Troisi;Tonino;IT82017710557;Lawyer;43342
Emanuelli;Nedda;IT19898440771;Lawyer;43345
Casini;Panfilo;IT19369070347;Lawyer;43348
Iacovelli;Beatrice;IT78545030732;Lawyer;43351
Bernardini;Sabatino;IT39434010581;Lawyer;43354
Pizziol;Ansaldo;IT90131930894;Lawyer;43357
Jilani;Jacopo;IT47156270895;Lawyer;43360
Vigliotti;Umberto;IT26307100573;Lawyer;43363
Zanichelli;Ernesto;IT00169160223;Lawyer;43366
Pignatti;Severino;IT24491370821;Lawyer;43369
Trupiano;Lolita;IT17755500331;Lawyer;43372
Udinesi;Cesare;IT71763160968;Lawyer;43375
Ferragni;Ermes;IT60603890801;Lawyer;43378
Gonzaga;Emilio;IT21069980817;Lawyer;43381
Folliero;Claudia;IT78684460351;Lawyer;43384
Pugliese;Girolamo;IT93748310344;Lawyer;43387
Navarria;Livio;IT16548170261;Lawyer;43390
Tonisto;Tatiana;IT05643450736;Lawyer;43393
Modugno;Amedeo;IT63283460168;Lawyer;43396
Loredan;Pietro;IT94167890170;Lawyer;43399
Biagi;Cipriano;IT81650100340;Lawyer;43402
Angeli;Donatella;IT56018930554;Lawyer;43405
Vittadello;Pellegrino;IT80643330907;Lawyer;43408
Blasi;Alphons;IT81582610994;Lawyer;43411
Rosiello;Isabella;IT00936250711;Lawyer;43414
Orengo;Chiara;IT21977860036;Lawyer;43417
Soderini;Rocco;IT41756870386;Lawyer;43420
Mancini;Marcello;IT11014440256;Lawyer;43423
Ferrata;Torquato;IT53413220798;Lawyer;43426
Deledda;Maria;IT39779850344;Lawyer;43429
Metella;Donato;IT25568020561;Lawyer;43432
Garobbio;Dionigi;IT06055830886;Lawyer;43435
Montesano;Annamaria;IT45207100327;Lawyer;43438
Ludovisi;Luigi;IT04050480187;Lawyer;43441
Gullotta;Eleanora;IT59957420223;Lawyer;43444
Panzera;Domenico;IT98576730729;Lawyer;43447
Vento;Massimiliano;IT59982400554;Lawyer;43450
Gullotta;Annamaria;IT15730050315;Lawyer;43453
Guglielmi;Etta;IT95752340885;Lawyer;43456
Scandone;Gian;IT49680410476;Lawyer;43459
Iadanza;Pellegrino;IT66541860772;Lawyer;43462
Capuana;Antonina;IT35245780461;Lawyer;43465
Casarin;Pietro;IT21762270433;Lawyer;43468
Schiavone;Renzo;IT05332780468;Lawyer;43471
Barillaro;Piermaria;IT54539720786;Lawyer;43474
Montanelli;Nicoletta;IT69925130150;Lawyer;43477
Filzi;Leopoldo;IT96267020384;Lawyer;43480
Giannelli;Ivo;IT96050060365;Lawyer;43483
Costalonga;Bettina;IT56170270203;Lawyer;43486
Udinese;Federigo;IT61996850188;Lawyer;43489
Piccinni;Morena;IT79122460201;Lawyer;43492
Marconi;Azeglio;IT16182660197;Lawyer;43495
Maffei;Claudio;IT40177400567;Lawyer;43498
Cuzzocrea;Vittoria;IT18284680073;Lawyer;43501
Capuana;Eva;IT70426590181;Lawyer;43504
Combi;Massimiliano;IT44649260435;Lawyer;43507
Zetticci;Carlo;IT38627120595;Lawyer;43510
Parini;Gilberto;IT88746220388;Lawyer;43513
Errigo;Daniele;IT04678130123;Lawyer;43516
Leone;Nina;IT64876990090;Lawyer;43519
Canil;Vincenza;IT93718330512;Lawyer;43522
Gaiatto;Giacobbe;IT56842560114;Lawyer;43525
Casalodi;Valentina;IT51082790091;Lawyer;43528
Stucchi;Luchino;IT78928400429;Lawyer;43531
Sibilia;Giulia;IT23135150839;Lawyer;43534
Ciampi;Vito;IT94771470179;Lawyer;43537
Ludovisi;Ronaldo;IT46997280139;Lawyer;43540
Casarin;Paloma;IT49489890126;Lawyer;43543
Bembo;Laureano;IT45988180373;Lawyer;43546
Leopardi;Manuel;IT65072380853;Lawyer;43549
Pizziol;Adriano;IT00156399990;Lawyer;43552
Ajello;Ugolino;IT44228970768;Lawyer;43555
Pizzo;Piergiuseppe;IT06692349993;Lawyer;43558
Palladio;Puccio;IT65634680154;Lawyer;43561
Orlando;Aria;IT77272320209;Lawyer;43564
Lanfranchi;Annunziata;IT48810110964;Lawyer;43567
Gabba;Roberta;IT97833490689;Lawyer;43570
Filogamo;Angelina;IT15387480922;Lawyer;43573
Ravaglioli;Natalia;IT35126160197;Lawyer;43576
Giacconi;Toni;IT38842630188;Lawyer;43579
Tanzini;Baccio;IT76307200857;Lawyer;43582
Borgia;Donatello;IT55961940214;Lawyer;43585
Malpighi;Jacopo;IT08272400881;Lawyer;43588
Monaco;Gian;IT22745360176;Lawyer;43591
Malenchini;Maria;IT45812230279;Lawyer;43594
Pucci;Michela;IT62957630593;Lawyer;43597
Barbarigo;Annetta;IT33755840429;Lawyer;43600
Antonucci;Alfredo;IT82597350659;Lawyer;43603
Bignardi;Carolina;IT72091420595;Lawyer;43606
Sommaruga;Livia;IT08547530215;Lawyer;43609
Ligorio;Germana;IT13773900439;Lawyer;43612
Morucci;Sandro;IT35029811003;Lawyer;43615
Grifeo;Telemaco;IT46149620554;Lawyer;43618
Borromini;Rosaria;IT74288320653;Lawyer;43621
Zacco;Federigo;IT54077730692;Lawyer;43624
Rusticucci;Sabatino;IT62283940724;Lawyer;43627
Longhena;Federico;IT13426270446;Lawyer;43630
Trussardi;Panfilo;IT38302730460;Lawyer;43633
Manzoni;Carolina;IT85558500253;Lawyer;43636
Tarantini;Bettina;IT06950190451;Lawyer;43639
Bersani;Marcantonio;IT68538050102;Lawyer;43642
Giacconi;Elmo;IT60592030179;Lawyer;43645
Duse;Virgilio;IT11269780968;Lawyer;43648
Cadorna;Anita;IT87963400715;Lawyer;43651
Taliani;Vito;IT74535610294;Lawyer;43654
Ammaniti;Michela;IT71073909997;Lawyer;43657
Sommaruga;Vittoria;IT54332270724;Lawyer;43660
Pozzecco;Nina;IT81852850171;Lawyer;43663
Fo;Tina;IT57439770405;Lawyer;43666
Tarantino;Osvaldo;IT83970220246;Lawyer;43669
Saracino;Bruno;IT98205150091;Lawyer;43672
Mazzini;Edoardo;IT37023290184;Lawyer;43675
Coppola;Erika;IT42068991209;Lawyer;43678
Procacci;Sylvia;IT33636350044;Lawyer;43681
Marrone;Daria;IT53667560246;Lawyer;43684
Rosmini;Luisa;IT41025110838;Lawyer;43687
Duse;Ermes;IT05459730924;Lawyer;43690
Leopardi;Giancarlo;IT03492690320;Lawyer;43693
Scotto;Antonia;IT98140590278;Lawyer;43696
Barillaro;Cristina;IT45798540311;Lawyer;43699
Bartoli;Alessandra;IT27510180253;Lawyer;43702
Marino;Virginia;IT16247410745;Lawyer;43705
Leone;Maria;IT20805400346;Lawyer;43708
Farina;Maria;IT15979350053;Lawyer;43711
Malipiero;Riccardo;IT36300300674;Lawyer;43714
Navarria;Telemaco;IT05002260056;Lawyer;43717
Gregori;Francesco;IT20666970015;Lawyer;43720
Sonnino;Morena;IT16643590439;Lawyer;43723
Stucchi;Telemaco;IT38139040380;Lawyer;43726
Mazzeo;Nicolò;IT52552280514;Lawyer;43729
Merisi;Alina;IT56620550063;Lawyer;43732
Gasperi;Fedele;IT76221550213;Lawyer;43735
Scalfaro;Nico;IT96995160387;Lawyer;43738
Casarin;Gastone;IT60492200948;Lawyer;43741
Caffarelli;Mariana;IT09617960464;Lawyer;43744
Abate;Coriolano;IT83740020850;Lawyer;43747
Castelli;Venancio;IT92302600975;Lawyer;43750
Piacentini;Pasqual;IT17753080500;Lawyer;43753
Redi;Pasqual;IT27847200345;Lawyer;43756
Barsanti;Armando;IT71439360810;Lawyer;43759
Salata;Gastone;IT75432530386;Lawyer;43762
Pavanello;Ennio;IT67867390105;Lawyer;43765
Chiesa;Etta;IT41771000688;Lawyer;43768
Onio;Giacobbe;IT18305420293;Lawyer;43771
Eco;Adele;IT85993520981;Lawyer;43774
Cesarotti;Benvenuto;IT12590910639;Lawyer;43777
Filippini;Margherita;IT91537290925;Lawyer;43780
Golgi;Iolanda;IT52534570826;Lawyer;43783
Rocca;Eugenia;IT06150760830;Lawyer;43786
Mazzocchi;Salvatore;IT62073290538;Lawyer;43789
Navone;Ida;IT19781140694;Lawyer;43792
Tassoni;Gianni;IT99628770150;Lawyer;43795
Iacovelli;Carmelo;IT82330820141;Lawyer;43798
Sokolov;Lodovico;IT14929180231;Lawyer;43801
Callegari;Ermes;IT27390250143;Lawyer;43804
Gremese;Arturo;IT54794060035;Lawyer;43807
Casadei;Toni;IT63707590194;Lawyer;43810
Morabito;Fedele;IT10774290836;Lawyer;43813
Gagliano;Valentina;IT95974710758;Lawyer;43816
Ciani;Diana;IT90722870541;Lawyer;43819
Caffarelli;Costantino;IT10277410873;Lawyer;43822
Casaleggio;Elvira;IT38801230194;Lawyer;43825
Giammusso;Pasqual;IT67280780288;Lawyer;43828
Polizzi;Pietro;IT18298980485;Lawyer;43831
Sermonti;Agostino;IT38935570564;Lawyer;43834
Battaglia;Rocco;IT98416850448;Lawyer;43837
Viola;Filippo;IT74166510573;Lawyer;43840
Greggio;Lazzaro;IT61059540023;Lawyer;43843
Tomaselli;Claudio;IT99913960359;Lawyer;43846
Trapanese;Stefania;IT63956420143;Lawyer;43849
Metella;Saverio;IT99722270230;Lawyer;43852
Caboto;Ida;IT22568500197;Lawyer;43855
Visintini;Cecilia;IT51039330991;Lawyer;43858
Favata;Gustavo;IT52972280011;Lawyer;43861
Odescalchi;Piermaria;IT77435250772;Lawyer;43864
Ariasso;Annalisa;IT04281250615;Lawyer;43867
Jovinelli;Gianfrancesco;IT51368830710;Lawyer;43870
Tencalla;Livio;IT96899730236;Lawyer;43873
Ricolfi;Teresa;IT88541960311;Lawyer;43876
Ossani;Giosuè;IT48585870271;Lawyer;43879
Mocenigo;Donato;IT74612300447;Lawyer;43882
Caccianemico;Rosalia;IT87571370151;Lawyer;43885
Bosurgi;Giorgio;IT13886430241;Lawyer;43888
Gabbana;Luciana;IT45378270552;Lawyer;43891
Cabibbo;Ubaldo;IT29567230460;Lawyer;43894
Panicucci;Aurora;IT46705110214;Lawyer;43897
Longhena;Guglielmo;IT28522420232;Lawyer;43900
Tornatore;Michele;IT27036980590;Lawyer;43903
Galtarossa;Riccardo;IT18291220285;Lawyer;43906
Pacetti;Ornella;IT92789400048;Lawyer;43909
Ferrabosco;Giorgia;IT38365320423;Lawyer;43912
Cadorna;Ciro;IT65848520014;Lawyer;43915
Soderini;Aurora;IT38539540351;Lawyer;43918
Bonatti;Ilaria;IT80231470487;Lawyer;43921
Tresoldi;Beatrice;IT03040230272;Lawyer;43924
Donarelli;Torquato;IT14535970488;Lawyer;43927
Bossi;Vito;IT91257320126;Lawyer;43930
Cannizzaro;Giada;IT28415960377;Lawyer;43933
Majorana;Lauretta;IT77603170844;Lawyer;43936
Toninelli;Liberto;IT74905270208;Lawyer;43939
Aldobrandi;Fiorino;IT58570500981;Lawyer;43942
Migliaccio;Fausto;IT94760270366;Lawyer;43945
Meucci;Annamaria;IT98122470457;Lawyer;43948
Traversa;Elena;IT12713110638;Lawyer;43951
Fo;Giovanna;IT47987880565;Lawyer;43954
Pucci;Ottavio;IT73356260403;Lawyer;43957
Navarria;Sabatino;IT59289750867;Lawyer;43960
Zanazzo;Ranieri;IT12883890860;Lawyer;43963
Monicelli;Flavio;IT21264930062;Lawyer;43966
Biagiotti;Manuel;IT00273430264;Lawyer;43969
Balotelli;Lisa;IT32063650835;Lawyer;43972
Zeffirelli;Roberta;IT87593460253;Lawyer;43975
Padovano;Aurora;IT31197990083;Lawyer;43978
Zaccardo;Pierina;IT91197320301;Lawyer;43981
Gabba;Angelica;IT79700710530;Lawyer;43984
Marangoni;Marcantonio;IT42647650870;Lawyer;43987
Rossi;Melissa;IT86815720189;Lawyer;43990
Carosone;Sylvia;IT43659890552;Lawyer;43993
Bombieri;Gianpaolo;IT04871260669;Lawyer;43996
Giorgetti;Leone;IT57610000812;Lawyer;43999
Zarlino;Lando;IT24848590162;Lawyer;44002
Fattori;Carla;IT01587010933;Lawyer;44005
Amato;Giacinto;IT68198220144;Lawyer;44008
Faranda;Nedda;IT49804300447;Lawyer;44011
Federico;Veronica;IT23703720534;Lawyer;44014
Dulbecco;Michele;IT41728140025;Lawyer;44017
Luna;Claudia;IT00529901209;Lawyer;44020
Iadanza;Dante;IT22117790539;Lawyer;44023
Trussardi;Martina;IT66620870536;Lawyer;44026
Offredi;Uberto;IT84028390601;Lawyer;44029
Campanella;Romeo;IT92517150493;Lawyer;44032
Vitturi;Olga;IT82003310297;Lawyer;44035
Saffi;Ignazio;IT30941050285;Lawyer;44038
Dovara;Luchino;IT20922880586;Lawyer;44041
Capecchi;Vittorio;IT13464730285;Lawyer;44044
Lancisi;Rosa;IT68639960654;Lawyer;44047
Coppola;Raffaele;IT37720090077;Lawyer;44050
Rusticucci;Baccio;IT05288500670;Lawyer;44053
