last_name;first_name;code;:LABEL;:ID
Dulbecco;Rocco;752820290373;Evaluator;43317
Soranzo;Paolo;480979059527;Evaluator;43320
Farinelli;Giada;362493838157;Evaluator;43323
Rosmini;Filippa;301608338258;Evaluator;43326
Binaghi;Michele;16209380178;Evaluator;43329
Cavanna;Benvenuto;609457931092;Evaluator;43332
Manacorda;Camilla;597597619030;Evaluator;43335
Delle;Donato;461200819039;Evaluator;43338
Pareto;Tiziana;877136905059;Evaluator;43341
Pasolini;Rosario;446687642468;Evaluator;43344
Mancini;Eliana;383410832228;Evaluator;43347
Pirandello;Giuseppina;36704650088;Evaluator;43350
Lerner;Ivan;227897541481;Evaluator;43353
Magnani;Claudio;555555521387;Evaluator;43356
Pirelli;Giulia;336418472814;Evaluator;43359
Catalano;Raimondo;888070439793;Evaluator;43362
Acerbi;Adele;224654885746;Evaluator;43365
Puglisi;Gianfrancesco;841486664569;Evaluator;43368
Trupiano;Luigina;319160157057;Evaluator;43371
Malpighi;Gabriele;415980618628;Evaluator;43374
Ricci;Eugenia;689188602760;Evaluator;43377
Tartini;Bernardo;948903052177;Evaluator;43380
Scarlatti;Beatrice;407862084497;Evaluator;43383
Scarpetta;Teresa;991956173720;Evaluator;43386
Magrassi;Nanni;308397409180;Evaluator;43389
Jovinelli;Barbara;21928182686;Evaluator;43392
Liverotti;Venancio;827527693217;Evaluator;43395
Terragni;Fabio;304773366694;Evaluator;43398
Morellato;Camilla;535058482087;Evaluator;43401
Folliero;Serena;680353989548;Evaluator;43404
Polesel;Martino;871855424429;Evaluator;43407
Angiolello;Giuseppe;171427595182;Evaluator;43410
Scarlatti;Donatella;281496191921;Evaluator;43413
Satriani;Fabio;720525788081;Evaluator;43416
Dibiasi;Ignazio;666409993140;Evaluator;43419
Comolli;Ornella;206107771835;Evaluator;43422
Tagliafierro;Pina;820588708796;Evaluator;43425
Tomei;Jolanda;327928284095;Evaluator;43428
Nugnes;Romana;566223668160;Evaluator;43431
Bellocchio;Daniele;125227107268;Evaluator;43434
Tanzini;Lauretta;156830139333;Evaluator;43437
Cammarata;Germana;196747396039;Evaluator;43440
Satriani;Liliana;199186678728;Evaluator;43443
Costanzi;Barbara;912520905676;Evaluator;43446
Frescobaldi;Laura;324656989133;Evaluator;43449
Donatoni;Cirillo;391467664341;Evaluator;43452
Eco;Greca;407952753622;Evaluator;43455
Murialdo;Fredo;59717387225;Evaluator;43458
Carfagna;Pomponio;496855778274;Evaluator;43461
Galvani;Hugo;593134552039;Evaluator;43464
Ceci;Paride;906698064872;Evaluator;43467
Bandello;Massimo;560805250025;Evaluator;43470
Pagliaro;Bianca;735151588328;Evaluator;43473
Cugia;Augusto;918507881456;Evaluator;43476
Donà;Vittorio;686200882160;Evaluator;43479
Dovara;Filippa;635856913394;Evaluator;43482
Casaleggio;Eva;974334821373;Evaluator;43485
Tasso;Eraldo;438723609598;Evaluator;43488
Paganini;Oreste;594221237247;Evaluator;43491
Dallara;Adelmo;758480438276;Evaluator;43494
Sraffa;Carolina;717907526660;Evaluator;43497
Trevisani;Michele;387347514374;Evaluator;43500
Schicchi;Gian;710538757130;Evaluator;43503
Argenti;Luigi;218509411341;Evaluator;43506
Guinizzelli;Emilio;523157767185;Evaluator;43509
Vercelloni;Ludovico;911300101142;Evaluator;43512
Tonisto;Adriano;357022368795;Evaluator;43515
Filogamo;Marcello;925135504413;Evaluator;43518
Lattuada;Vincenzo;903651787808;Evaluator;43521
Scaramucci;Ludovico;200580334626;Evaluator;43524
Morosini;Luigina;382543987746;Evaluator;43527
Prodi;Chiara;61513597988;Evaluator;43530
Baresi;Sandra;664162763816;Evaluator;43533
Federico;Giuliano;492592071721;Evaluator;43536
Piazzi;Raffaellino;333027214380;Evaluator;43539
Lombardo;Jolanda;376214946866;Evaluator;43542
Panicucci;Gianpaolo;186867483707;Evaluator;43545
Donatoni;Maura;284337800254;Evaluator;43548
Pavarotti;Stella;969873261638;Evaluator;43551
Foconi;Maria;813664601162;Evaluator;43554
Fibonacci;Adriano;671320114255;Evaluator;43557
Bulzoni;Maria;464254141525;Evaluator;43560
Sanguineti;Coluccio;877636224088;Evaluator;43563
Mercantini;Ermanno;890772554842;Evaluator;43566
Cimini;Leonardo;416649020507;Evaluator;43569
Franzese;Concetta;302697546844;Evaluator;43572
Naccari;Alberto;219634762845;Evaluator;43575
Veltroni;Gloria;77182829661;Evaluator;43578
Togliatti;Azeglio;45074941027;Evaluator;43581
Anichini;Martino;45885064292;Evaluator;43584
Cherubini;Giulio;659501286506;Evaluator;43587
Saracino;Maria;765331866738;Evaluator;43590
Barillaro;Pina;487362135154;Evaluator;43593
Guidone;Gioacchino;471049503860;Evaluator;43596
Valier;Marcello;570104972411;Evaluator;43599
Comeriato;Mariana;679196656769;Evaluator;43602
Einaudi;Giorgio;460131402882;Evaluator;43605
Nugnes;Amanda;644652074131;Evaluator;43608
Migliaccio;Ramona;970011903126;Evaluator;43611
Parisi;Massimiliano;97446266008;Evaluator;43614
Pacelli;Calcedonio;252495332507;Evaluator;43617
Mondaini;Maria;888246895777;Evaluator;43620
Marcacci;Milena;827416970406;Evaluator;43623
Bompiani;Hugo;506308560040;Evaluator;43626
Infantino;Amedeo;318734697640;Evaluator;43629
Boccioni;Ezio;203018765482;Evaluator;43632
Faranda;Nico;368096773292;Evaluator;43635
Alfonsi;Beatrice;323329557679;Evaluator;43638
Ficino;Liana;388403102898;Evaluator;43641
Mazzini;Temistocle;642769323187;Evaluator;43644
Moneta;Fausto;157413278901;Evaluator;43647
Beccaria;Lolita;109042795702;Evaluator;43650
Cimarosa;Martino;320537724086;Evaluator;43653
Ungaretti;Claudia;414796022971;Evaluator;43656
Bonanno;Pierina;496112764097;Evaluator;43659
Geraci;Maura;967920387271;Evaluator;43662
Boitani;Giulio;624845948104;Evaluator;43665
Bettoni;Mariano;271629550794;Evaluator;43668
Torricelli;Ettore;181879702732;Evaluator;43671
Tirabassi;Gioacchino;392352728268;Evaluator;43674
Bellò;Lauretta;978505303248;Evaluator;43677
Pelli;Clelia;98831729874;Evaluator;43680
Nolcini;Gino;214161851610;Evaluator;43683
Pertini;Marcella;886383576292;Evaluator;43686
Bixio;Luciano;162120828133;Evaluator;43689
Dallapé;Nicoletta;868678796520;Evaluator;43692
Pincherle;Margherita;482594096363;Evaluator;43695
Cantimori;Vito;74696295659;Evaluator;43698
Falier;Carlo;376278385900;Evaluator;43701
Chiappetta;Alfio;279505011947;Evaluator;43704
Tosto;Lando;511343854830;Evaluator;43707
Rinaldi;Amleto;831373346032;Evaluator;43710
Gremese;Massimiliano;211025233137;Evaluator;43713
Bocelli;Luciano;786736415986;Evaluator;43716
Tartaglia;Guido;834701788405;Evaluator;43719
Mazzocchi;Liberto;523195155707;Evaluator;43722
Abatantuono;Maura;806276400384;Evaluator;43725
Benedetti;Greca;488802616577;Evaluator;43728
Pincherle;Claudia;662249637125;Evaluator;43731
Lucciano;Licia;223409276165;Evaluator;43734
Gori;Alderano;295265764617;Evaluator;43737
Dovara;Fabrizia;880621683986;Evaluator;43740
Barsanti;Chiara;623061730580;Evaluator;43743
Mimun;Gianni;730215089430;Evaluator;43746
Guinizzelli;Alessandra;949926790422;Evaluator;43749
Chechi;Salvatore;967543358745;Evaluator;43752
Garrone;Flavia;517607458076;Evaluator;43755
Mazzi;Piergiuseppe;17469211935;Evaluator;43758
Sanguineti;Gabriele;342874031392;Evaluator;43761
Cattaneo;Irma;209887266083;Evaluator;43764
Donà;Silvia;556080858404;Evaluator;43767
Satriani;Beppe;855014999333;Evaluator;43770
Antonetti;Cesare;192715064617;Evaluator;43773
Polani;Martina;502714500394;Evaluator;43776
Ludovisi;Fausto;190390568236;Evaluator;43779
Alfonsi;Cirillo;608690931000;Evaluator;43782
Campano;Pompeo;128718636351;Evaluator;43785
Condoleo;Luciana;438794814790;Evaluator;43788
Duodo;Fulvio;649479488842;Evaluator;43791
Rosmini;Erika;952993285451;Evaluator;43794
Proietti;Sandra;306160043340;Evaluator;43797
Marinetti;Antonella;258702935382;Evaluator;43800
Cianciolo;Guglielmo;469929428312;Evaluator;43803
Gotti;Daria;398934934873;Evaluator;43806
Bernardini;Vincenza;780926354776;Evaluator;43809
Bottaro;Berenice;63706891611;Evaluator;43812
Leonetti;Girolamo;878375535964;Evaluator;43815
Gonzaga;Cirillo;665472533858;Evaluator;43818
Nadi;Bruno;707030648167;Evaluator;43821
Campise;Sophia;382550148458;Evaluator;43824
Vento;Calcedonio;205235193195;Evaluator;43827
Bonolis;Mauro;565126202732;Evaluator;43830
Pacillo;Enzo;354122499441;Evaluator;43833
Galuppi;Gemma;836075881843;Evaluator;43836
Pagliaro;Alessandro;664789255540;Evaluator;43839
Ceschi;Gioffre;957607413109;Evaluator;43842
Agnesi;Panfilo;171202217334;Evaluator;43845
Vitturi;Vittorio;544892454265;Evaluator;43848
Sagnelli;Massimo;374876865919;Evaluator;43851
Fanucci;Piersanti;801814185343;Evaluator;43854
Nicolini;Greca;598514828672;Evaluator;43857
Sommaruga;Nedda;737202668933;Evaluator;43860
Ottino;Sylvia;316981609866;Evaluator;43863
Aulenti;Giosuè;250276283802;Evaluator;43866
Soderini;Giulietta;923934131612;Evaluator;43869
Iadanza;Vito;903397180832;Evaluator;43872
Sinisi;Griselda;904413971873;Evaluator;43875
Garrone;Rossana;325331944875;Evaluator;43878
Nievo;Livio;364445926828;Evaluator;43881
Pontecorvo;Amico;41907488176;Evaluator;43884
Polani;Gaetano;228367861173;Evaluator;43887
Tamborini;Arnulfo;955584906682;Evaluator;43890
Tozzo;Mirko;554317284796;Evaluator;43893
Bonino;Nanni;59367163326;Evaluator;43896
Onio;Tullio;23521232321;Evaluator;43899
Babbo;Fiamma;633315886531;Evaluator;43902
Dalla;Dionigi;426526541252;Evaluator;43905
Tarantino;Michelangelo;758171272643;Evaluator;43908
Squarcione;Gabriele;244680721865;Evaluator;43911
Mantegazza;Alessandro;630615246294;Evaluator;43914
Piccio;Lauretta;820171671003;Evaluator;43917
Michelangeli;Cristina;87877420512;Evaluator;43920
Mennea;Orazio;897040844260;Evaluator;43923
Binaghi;Azeglio;743067616741;Evaluator;43926
Roncalli;Pierina;411345651181;Evaluator;43929
Esposito;Graziella;901290132974;Evaluator;43932
Scarlatti;Nedda;325774935537;Evaluator;43935
Merisi;Maurizio;30873781753;Evaluator;43938
Ajello;Giosuè;228845913594;Evaluator;43941
Galilei;Renzo;334646150652;Evaluator;43944
Ceci;Eva;590847378942;Evaluator;43947
Ramazzotti;Fredo;668779480576;Evaluator;43950
Costalonga;Corrado;349358884352;Evaluator;43953
Moccia;Ranieri;373110670859;Evaluator;43956
Dandolo;Lilla;702230234641;Evaluator;43959
Taccola;Ermenegildo;786917361177;Evaluator;43962
Taccola;Milo;82185782810;Evaluator;43965
Volta;Amanda;610088027673;Evaluator;43968
Pinamonte;Pietro;748421350940;Evaluator;43971
Bataglia;Tullio;892305671711;Evaluator;43974
Foletti;Giancarlo;121809765928;Evaluator;43977
Cimini;Sonia;999459063343;Evaluator;43980
Agazzi;Adamo;932484613683;Evaluator;43983
Zaccagnini;Giampiero;413573219896;Evaluator;43986
Ferrante;Dante;451034318395;Evaluator;43989
Zanazzo;Loretta;951445030463;Evaluator;43992
Anguissola;Greco;444297152066;Evaluator;43995
Micca;Dolores;896351274563;Evaluator;43998
Acerbi;Tatiana;854900934211;Evaluator;44001
Micca;Cristina;471541417542;Evaluator;44004
Villarosa;Gianluigi;690994808393;Evaluator;44007
Celentano;Giancarlo;38483396170;Evaluator;44010
Mascheroni;Amico;908926092875;Evaluator;44013
Ferraris;Liliana;741455267411;Evaluator;44016
Bianchini;Annunziata;537778521684;Evaluator;44019
Barcaccia;Pina;424996537941;Evaluator;44022
Jilani;Arnaldo;229865915991;Evaluator;44025
Lippomano;Gianfranco;132897736284;Evaluator;44028
Garobbio;Laura;967107118687;Evaluator;44031
Tosi;Gustavo;489338865251;Evaluator;44034
Marsili;Mirco;703743526504;Evaluator;44037
Collina;Fredo;810615801449;Evaluator;44040
Barbarigo;Annamaria;708864345713;Evaluator;44043
Terragni;Fortunata;782551778930;Evaluator;44046
Brichese;Arturo;726788703867;Evaluator;44049
Orsini;Nadia;608692471435;Evaluator;44052
Porzio;Silvio;890323699342;Evaluator;44055
Lucciano;Vito;644203873936;Evaluator;44058
Morgagni;Angelina;160737298064;Evaluator;44061
Gori;Dario;559718827675;Evaluator;44064
Dellucci;Giuliana;864544130716;Evaluator;44067
Chindamo;Tatiana;999751288479;Evaluator;44070
Morandini;Luciana;919283173029;Evaluator;44073
Tonisto;Nedda;529487759016;Evaluator;44076
Sollima;Sebastiano;431794325163;Evaluator;44079
Paltrinieri;Margherita;807950812852;Evaluator;44082
Bulzoni;Coriolano;157389719223;Evaluator;44085
Benussi;Eliana;648112211648;Evaluator;44088
Agostini;Tina;781339363013;Evaluator;44091
Ostinelli;Gianluigi;539956578001;Evaluator;44094
Donati;Lorenzo;735047386833;Evaluator;44097
Mascagni;Agostino;380054243027;Evaluator;44100
Nievo;Antonella;860908783321;Evaluator;44103
Filippelli;Vanessa;712357119706;Evaluator;44106
Gatto;Sandra;236693587677;Evaluator;44109
Monduzzi;Isabella;325897094880;Evaluator;44112
Abate;Lara;293001430755;Evaluator;44115
Duodo;Susanna;644922148580;Evaluator;44118
Buscetta;Giulietta;900219176679;Evaluator;44121
Callegari;Girolamo;296663025384;Evaluator;44124
Meucci;Ranieri;352507135722;Evaluator;44127
Cutrufo;Renzo;477356001009;Evaluator;44130
Mazzini;Mirko;606532896500;Evaluator;44133
Gabrieli;Alfio;359122536181;Evaluator;44136
Salgari;Viridiana;954365445876;Evaluator;44139
Albertini;Enrico;339839026935;Evaluator;44142
Gasperi;Michela;506738935543;Evaluator;44145
Agnesi;Agostino;787430967036;Evaluator;44148
Boiardo;Dino;639279924988;Evaluator;44151
Impastato;Ornella;384158697212;Evaluator;44154
Pugliese;Fausto;425990424319;Evaluator;44157
Antonioni;Stefano;322884830975;Evaluator;44160
Brugnaro;Adele;68217702146;Evaluator;44163
Gargallo;Costantino;917924742915;Evaluator;44166
Oscuro;Temistocle;355275441924;Evaluator;44169
Monti;Rosa;696205838089;Evaluator;44172
