:ID;:LABEL;code;first_name;last_name
896069;Evaluator;586666639602;Gianna;Ioppi
896072;Evaluator;603271037174;Tina;Luna
896075;Evaluator;572462498041;Luigi;Morabito
896078;Evaluator;982830121210;Roberta;Andreotti
896081;Evaluator;715086135547;Goffredo;Treves
896084;Evaluator;622575059199;Ida;Murialdo
896087;Evaluator;760332288255;Enrico;Volta
896090;Evaluator;223558238469;Evangelista;Anguillara
896093;Evaluator;574799544583;Gelsomina;Callegari
896096;Evaluator;103503855879;Maura;Detti
896099;Evaluator;224488227083;Carla;Rosselli
896102;Evaluator;478681268492;Federigo;Scarlatti
896105;Evaluator;86708715796;Dina;Fornaciari
896108;Evaluator;693522563350;Gloria;Antonacci
896111;Evaluator;807614021911;Mirko;Busoni
896114;Evaluator;997572313368;Alessandro;Bottaro
896117;Evaluator;504659083549;Raffaele;Pasqua
896120;Evaluator;210311217440;Donna;Musatti
896123;Evaluator;313469829410;Lolita;Rusticucci
896126;Evaluator;870018842915;Mattia;Offredi
896129;Evaluator;766905942322;Aria;Saffi
896132;Evaluator;285005054260;Rosalia;Boldù
896135;Evaluator;711349240117;Gianni;Mogherini
896138;Evaluator;105542123834;Raffaella;Carli
896141;Evaluator;862878138687;Melania;Necci
896144;Evaluator;7505183047;Fabrizio;Metella
896147;Evaluator;71313817930;Massimiliano;Piccinni
896150;Evaluator;219282964812;Ermanno;Castiglione
896153;Evaluator;322983067981;Fabrizia;Giulietti
896156;Evaluator;777376268621;Adamo;Brenna
896159;Evaluator;33990148434;Guido;Taliercio
896162;Evaluator;79585214806;Dante;Capone
896165;Evaluator;554993680729;Stella;Tasca
896168;Evaluator;439357931867;Azeglio;Nitto
896171;Evaluator;807772684637;Romolo;Barcaccia
896174;Evaluator;987271692638;Gianpietro;Cadorna
896177;Evaluator;120047698270;Clelia;Udinesi
896180;Evaluator;484699111780;Eraldo;Norbiato
896183;Evaluator;418290860391;Gioffre;Trentini
896186;Evaluator;390427967849;Romina;Mantegazza
896189;Evaluator;5157814636;Mauro;Scarpetta
896192;Evaluator;77322846574;Vincentio;Buonauro
896195;Evaluator;374073852273;Benedetto;Tasso
896198;Evaluator;582190236020;Sergius;Correr
896201;Evaluator;898325873014;Camillo;Pederiva
896204;Evaluator;624146186615;Paulina;Antonelli
896207;Evaluator;8601403768;Ronaldo;Guidotti
896210;Evaluator;639543968118;Alessia;Ruberto
896213;Evaluator;361439396218;Eugenia;Crispi
896216;Evaluator;702589763963;Telemaco;Collina
896219;Evaluator;339805176187;Mattia;Zabarella
896222;Evaluator;686560903549;Dante;Emo
896225;Evaluator;128729645439;Luchino;Dossi
896228;Evaluator;924163178881;Rosaria;Fracci
896231;Evaluator;752260383107;Isabella;Juvara
896234;Evaluator;594854314373;Liberto;Govoni
896237;Evaluator;162730967430;Fausto;Venturi
896240;Evaluator;650538942854;Ippazio;Camanni
896243;Evaluator;400227172745;Camilla;Brichese
896246;Evaluator;898199486858;Fredo;Guarana
896249;Evaluator;898443608460;Claudio;Malipiero
896252;Evaluator;449761313168;Maurizio;Silvestri
896255;Evaluator;658983354770;Mattia;Scarfoglio
896258;Evaluator;721781981586;Santino;Aulenti
896261;Evaluator;551034126738;Marcella;Vergassola
896264;Evaluator;365935657362;Alberico;Mondaini
896267;Evaluator;824954651033;Francesco;Bondumier
896270;Evaluator;7054754207;Letizia;Leoncavallo
896273;Evaluator;782175633824;Vito;Saragat
896276;Evaluator;7536673185;Susanna;Serlupi
896279;Evaluator;430471512480;Beppe;Ferretti
896282;Evaluator;567781556644;Berenice;Franceschi
896285;Evaluator;531960037798;Giorgio;Brunelleschi
896288;Evaluator;411486585255;Gioachino;Mascagni
896291;Evaluator;142711226792;Ricciotti;Platini
896294;Evaluator;17726570921;Rosaria;Stradivari
896297;Evaluator;219062927786;Gianluigi;Murialdo
896300;Evaluator;475673919917;Etta;Luzi
896303;Evaluator;708549673389;Luciana;Leonetti
896306;Evaluator;201003532719;Nedda;Petrassi
896309;Evaluator;959006376369;Bruno;Meucci
896312;Evaluator;4389994933;Giulio;Modiano
896315;Evaluator;610683158966;Salvatore;Martinelli
896318;Evaluator;210512282042;Gianpaolo;Camilleri
896321;Evaluator;591445787066;Romeo;Mattarella
896324;Evaluator;977568956862;Flavio;Pezzali
896327;Evaluator;592341631422;Antonio;Dossetti
896330;Evaluator;701621567936;Flavia;Bonanno
896333;Evaluator;774927122887;Lara;Perozzo
896336;Evaluator;295911162317;Marcello;Baggio
896339;Evaluator;834939453902;Gloria;Serraglio
896342;Evaluator;688580755918;Alphons;Pagnotto
896345;Evaluator;682396484048;Pierangelo;Beccaria
896348;Evaluator;322123071954;Giulia;Bonatti
896351;Evaluator;385213956564;Orlando;Morosini
896354;Evaluator;74725884379;Giuseppina;Camicione
896357;Evaluator;44937478621;Gionata;Gussoni
896360;Evaluator;585004843493;Gaspare;Beccheria
896363;Evaluator;47770108390;Alberto;Cesarotti
896366;Evaluator;814723236325;Antonia;Borghese
896369;Evaluator;827078869485;Angelina;Cattaneo
896372;Evaluator;329676784115;Romeo;Munari
896375;Evaluator;579555295731;Dario;Segni
896378;Evaluator;680023556598;Claudia;Viola
896381;Evaluator;625953702394;Giovanna;Pellegrini
896384;Evaluator;380324512258;Enzo;Polesel
896387;Evaluator;95721882116;Eleanora;Pacillo
896390;Evaluator;79710683661;Nicola;Benedetti
896393;Evaluator;368428057102;Milena;Serraglio
896396;Evaluator;719737160205;Silvia;Sollima
896399;Evaluator;856166367760;Germana;Marinetti
896402;Evaluator;107105288717;Fiorenzo;Schicchi
896405;Evaluator;716149293589;Aurora;Gianvecchio
896408;Evaluator;490493477398;Luisa;Barese
896411;Evaluator;478176444952;Gianluca;Serraglio
896414;Evaluator;572802957848;Emilio;Tamburini
896417;Evaluator;629811184152;Manuel;Oliboni
896420;Evaluator;999264846364;Gelsomina;Raurica
896423;Evaluator;657569645091;Cecilia;Donati
896426;Evaluator;766100800036;Cassandra;Campanella
896429;Evaluator;80591553062;Marcantonio;Tencalla
896432;Evaluator;878417642023;Cesare;Gonzaga
896435;Evaluator;696451662376;Augusto;Papafava
896438;Evaluator;575814664745;Bettina;Angeli
896441;Evaluator;874568548907;Alessandro;Grisoni
896444;Evaluator;3540189743;Lara;Tamborini
896447;Evaluator;3759899190;Valeria;Tartini
896450;Evaluator;126956831287;Mercedes;Nievo
896453;Evaluator;454267830840;Raffaella;Malaparte
896456;Evaluator;261385814589;Piersanti;Maccanelli
896459;Evaluator;836053893705;Ruggiero;Scaramucci
896462;Evaluator;551202423370;Annunziata;Cocci
896465;Evaluator;789432402507;Ugolino;Mazzanti
896468;Evaluator;214388638283;Gioele;Palmisano
896471;Evaluator;643854238285;Manuel;Torricelli
896474;Evaluator;450602533450;Ansaldo;Columbo
896477;Evaluator;169122628175;Bartolomeo;Barracco
896480;Evaluator;868082090578;Erika;Tebaldi
896483;Evaluator;450410283604;Erika;Cicala
896486;Evaluator;353364017749;Lucia;Liguori
896489;Evaluator;599139451485;Fabrizia;Fanucci
896492;Evaluator;214385951326;Renzo;Benussi
896495;Evaluator;706835710558;Gianmarco;Giannini
896498;Evaluator;597378859616;Etta;Tommaseo
896501;Evaluator;592963142241;Temistocle;Grassi
896504;Evaluator;963596780130;Gianmarco;Malacarne
896507;Evaluator;752779854434;Maura;Camilleri
896510;Evaluator;926575067744;Mauro;Gigli
896513;Evaluator;953902039652;Valentina;Mocenigo
896516;Evaluator;736509264489;Marcello;Durante
896519;Evaluator;749674889833;Stefani;Redi
896522;Evaluator;154894762601;Piersanti;Piccinni
896525;Evaluator;932733944428;Toni;Maderno
896528;Evaluator;138711990897;Laureano;Innocenti
896531;Evaluator;760767152753;Rembrandt;Polizzi
896534;Evaluator;380436513395;Gioacchino;Strangio
896537;Evaluator;611607609970;Danilo;Solari
896540;Evaluator;190679515767;Adriano;Cavanna
896543;Evaluator;548150608504;Anita;Prada
896546;Evaluator;953856230008;Tullio;Binaghi
896549;Evaluator;955582055040;Viridiana;Biagiotti
896552;Evaluator;808855569028;Etta;Tremonti
896555;Evaluator;279992402564;Gioffre;Zaccardo
896558;Evaluator;417683866246;Giacomo;Coppola
896561;Evaluator;808517272200;Amalia;Antonucci
896564;Evaluator;239101248138;Damiano;Campise
896567;Evaluator;961071055498;Arsenio;Roncalli
896570;Evaluator;433761813132;Fernanda;Schicchi
896573;Evaluator;922663944851;Coriolano;Camiscione
896576;Evaluator;752488678038;Fedele;Priuli
896579;Evaluator;7226786455;Rocco;Capecchi
896582;Evaluator;575927091870;Loredana;Tommaseo
896585;Evaluator;660146913952;Luchino;Vergassola
896588;Evaluator;576404751009;Coriolano;Leone
896591;Evaluator;744541913760;Giuliano;Casalodi
896594;Evaluator;928305447587;Gianpietro;Mezzetta
896597;Evaluator;508563751588;Tullio;Ginese
896600;Evaluator;15130231456;Roberta;Pucci
896603;Evaluator;951812784807;Gelsomina;Barese
896606;Evaluator;99055633065;Pierina;Casale
896609;Evaluator;218715980457;Chiara;Luxardo
896612;Evaluator;646388122287;Ivo;Casalodi
896615;Evaluator;928679789239;Piergiorgio;Basadonna
896618;Evaluator;541095199420;Paola;Valguarnera
896621;Evaluator;544716260030;Mercedes;Tosto
896624;Evaluator;287572427455;Sylvia;Gentilini
896627;Evaluator;246248964800;Arturo;Pasolini
896630;Evaluator;220799664833;Michelotto;Migliaccio
896633;Evaluator;425194750656;Melina;Cristoforetti
896636;Evaluator;901842076353;Saverio;Capone
896639;Evaluator;703633457860;Dario;Iadanza
896642;Evaluator;317013656263;Umberto;Grifeo
896645;Evaluator;916119913159;Ornella;Brichese
896648;Evaluator;967804912331;Livia;Tropea
896651;Evaluator;975745516243;Gianpaolo;Desio
896654;Evaluator;31209947865;Tiziano;Pagnotto
896657;Evaluator;332999459549;Tullio;Leonetti
896660;Evaluator;897052345055;Corrado;Rosmini
896663;Evaluator;574524719840;Lara;Gualandi
896666;Evaluator;940180865763;Gianluca;Mogherini
896669;Evaluator;314128466660;Ennio;Serao
896672;Evaluator;39896613605;Annalisa;Chechi
896675;Evaluator;70422561514;Manuel;Zito
896678;Evaluator;535761683181;Raffaele;Gonzaga
896681;Evaluator;404555727599;Giustino;Giolitti
896684;Evaluator;460320277235;Matilda;Bernetti
896687;Evaluator;130458813172;Rosina;Babbo
896690;Evaluator;951186359030;Angelina;Gozzano
896693;Evaluator;960914260726;Donato;Desio
896696;Evaluator;606870700793;Licia;Ginese
896699;Evaluator;286467228412;Marcello;Cicala
896702;Evaluator;988219540221;Gianpietro;Mennea
896705;Evaluator;680809267969;Alessio;Morellato
896708;Evaluator;671246615298;Fabrizio;Trapani
896711;Evaluator;112290530049;Lilla;Orengo
896714;Evaluator;789757625099;Rosario;Tozzi
896717;Evaluator;985690997516;Maria;Udinese
896720;Evaluator;455657849617;Ippazio;Basso
896723;Evaluator;935552877329;Rosa;Taliani
896726;Evaluator;95754552086;Filippa;Solimena
896729;Evaluator;385904902938;Laura;Tamburi
896732;Evaluator;660591313693;Giampiero;Leoncavallo
896735;Evaluator;582780715806;Vanessa;Altera
896738;Evaluator;697202737953;Ippazio;Cociarelli
896741;Evaluator;575454282531;Irma;Parmitano
896744;Evaluator;85270397735;Gian;Zacco
896747;Evaluator;469009171240;Pasqual;Leopardi
896750;Evaluator;574607164203;Romina;Trussardi
896753;Evaluator;513837204269;Olga;Coardi
896756;Evaluator;907440718638;Antonella;Einaudi
896759;Evaluator;324304798511;Piero;Scaduto
896762;Evaluator;564741145389;Mirco;Sabatini
896765;Evaluator;173187826480;Piergiorgio;Bettin
896768;Evaluator;252569486131;Antonio;Falloppio
896771;Evaluator;950102033204;Livia;Corradi
896774;Evaluator;145949360948;Manuel;Donatoni
896777;Evaluator;807894614841;Geronimo;Toso
896780;Evaluator;7333151545;Lucrezia;Ginese
896783;Evaluator;603644363580;Galasso;Nosiglia
896786;Evaluator;845514900287;Giampaolo;Ramazzotti
896789;Evaluator;528462283584;Berenice;Aulenti
896792;Evaluator;107684692802;Nina;Ruggeri
896795;Evaluator;409600066371;Tullio;Antonini
896798;Evaluator;560454992707;Baldassare;Cundari
896801;Evaluator;401367040837;Alessandra;Donà
896804;Evaluator;40537752390;Giancarlo;Mattarella
896807;Evaluator;21121958725;Giuseppe;Battisti
896810;Evaluator;545604535111;Carmelo;Bevilacqua
896813;Evaluator;165631099723;Federigo;Polesel
896816;Evaluator;512822510411;Milo;Donatoni
896819;Evaluator;800054870861;Mercedes;Leblanc
896822;Evaluator;330407183185;Angelo;Gori
896825;Evaluator;225942766421;Fabrizia;Gucci
896828;Evaluator;126631117655;Imelda;Coppola
896831;Evaluator;339027264344;Ronaldo;Mondadori
896834;Evaluator;647170949978;Valentina;Volta
896837;Evaluator;75727536989;Pier;Pugliese
896840;Evaluator;480984564574;Cesare;Scotti
896843;Evaluator;601478234977;Rodolfo;Flaiano
896846;Evaluator;634695058275;Gloria;Rapisardi
896849;Evaluator;312672256870;Maria;Majewski
896852;Evaluator;315784627048;Raffaellino;Pratesi
896855;Evaluator;711668958057;Lamberto;Pozzecco
896858;Evaluator;74842211178;Graziella;Correr
896861;Evaluator;756584514411;Panfilo;Niscoromni
896864;Evaluator;290078229354;Flavia;Rizzoli
896867;Evaluator;177914577776;Rosaria;Giolitti
896870;Evaluator;340404798321;Carlo;Lussu
896873;Evaluator;441079268209;Nanni;Sorrentino
896876;Evaluator;832290489205;Giacobbe;Cilea
896879;Evaluator;898153808760;Germana;Cuomo
896882;Evaluator;378546815871;Fiamma;Pizzetti
896885;Evaluator;896886899586;Carlo;Volta
896888;Evaluator;827064386435;Livia;Monte
896891;Evaluator;293341070210;Piergiorgio;Migliaccio
896894;Evaluator;309916271495;Ilaria;Petrucci
896897;Evaluator;845756040073;Gastone;Zarlino
896900;Evaluator;672098452361;Gemma;Foà
896903;Evaluator;859202421644;Adamo;Parmitano
896906;Evaluator;19261031311;Gianpaolo;Argento
896909;Evaluator;31151948689;Michela;Zacchia
896912;Evaluator;437196227476;Serafina;Falcone
896915;Evaluator;695326573461;Angelina;Chigi
896918;Evaluator;676528096149;Edoardo;Gramsci
896921;Evaluator;282971866011;Mariana;Parpinel
896924;Evaluator;277442954141;Tonino;Franceschi
896927;Evaluator;347134395294;Diana;Valentino
896930;Evaluator;913318577059;Pierpaolo;Mastandrea
896933;Evaluator;353181631396;Rosa;Mezzetta
896936;Evaluator;698674938789;Graziano;Vanvitelli
896939;Evaluator;665197020068;Alberto;Greggio
896942;Evaluator;670829413288;Sante;Smirnoff
896945;Evaluator;589010273193;Costantino;Martucci
896948;Evaluator;869817746346;Marcella;Sgalambro
896951;Evaluator;784649225141;Lucio;Buscetta
896954;Evaluator;879582380981;Fausto;Gabba
896957;Evaluator;475709604790;Ansaldo;Morucci
896960;Evaluator;858663027641;Leone;Frescobaldi
896963;Evaluator;151807820729;Pierluigi;Forza
896966;Evaluator;679698498491;Isa;Grimani
896969;Evaluator;538821985220;Rosina;Sanguineti
896972;Evaluator;466442290118;Paola;Tommaseo
896975;Evaluator;75582768070;Patrizia;Bellò
896978;Evaluator;486614270920;Orlando;Cremonesi
896981;Evaluator;379205026761;Adriana;Mazzacurati
896984;Evaluator;972674499527;Giuseppina;Oliboni
896987;Evaluator;113411163088;Alphons;Doglioni
896990;Evaluator;168554628049;Dionigi;Florio
896993;Evaluator;226874033108;Ettore;Verri
896996;Evaluator;570413843414;Valerio;Cesarotti
896999;Evaluator;863046468566;Federigo;Bragadin
897002;Evaluator;257625981910;Adelmo;Tuzzolino
897005;Evaluator;640058331;Giuliano;Gigli
897008;Evaluator;494709834716;Donato;Miniati
897011;Evaluator;638265164766;Santino;Manzoni
897014;Evaluator;440638931938;Tonia;Sanudo
897017;Evaluator;404980532195;Giada;Schiavo
897020;Evaluator;95380800485;Federico;Solari
897023;Evaluator;898733442022;Enzo;Ferragni
897026;Evaluator;668035711973;Melina;Longhena
897029;Evaluator;538440926184;Pomponio;Tommaseo
897032;Evaluator;436388824045;Alphons;Balbo
897035;Evaluator;391601226733;Puccio;Florio
897038;Evaluator;511202722797;Irma;Spinola
897041;Evaluator;971053204468;Roman;Giunti
897044;Evaluator;157315531765;Cassandra;Vattimo
897047;Evaluator;603182531581;Stefano;Lovato
897050;Evaluator;707120923647;Antonia;Toninelli
897053;Evaluator;442165822464;Giacomo;Parpinel
897056;Evaluator;160858997764;Piersanti;Comeriato
897059;Evaluator;706755789835;Carlo;Parpinel
897062;Evaluator;236128568332;Elisa;Emanuelli
897065;Evaluator;520017085457;Griselda;Pavarotti
897068;Evaluator;241646142482;Alderano;Cutuli
897071;Evaluator;935020200979;Lucia;Lupo
897074;Evaluator;198696403990;Nicolò;Gagliardi
897077;Evaluator;110292599835;Roberto;Vecellio
897080;Evaluator;283260060700;Graziano;Andreozzi
897083;Evaluator;630274098203;Giulietta;Pirelli
897086;Evaluator;345564087326;Piero;Cuzzocrea
897089;Evaluator;921243747358;Edoardo;Cilea
897092;Evaluator;980370424860;Costanzo;Salgari
897095;Evaluator;738537178147;Nadia;Pometta
897098;Evaluator;523246535716;Carmelo;Malpighi
897101;Evaluator;392304231461;Raffaello;Foconi
897104;Evaluator;644373152810;Fabia;Trussardi
897107;Evaluator;991183012907;Panfilo;Tencalla
897110;Evaluator;138380870701;Annibale;Mozart
897113;Evaluator;185564595247;Flavio;Alfieri
897116;Evaluator;694504293429;Fortunata;Farinelli
897119;Evaluator;592703095862;Antonia;Bosio
897122;Evaluator;905131033654;Elladio;Bertolucci
897125;Evaluator;712062862390;Cipriano;Ravaglioli
897128;Evaluator;579829466168;Cristina;Scarponi
897131;Evaluator;450188477503;Raffaella;Romano
897134;Evaluator;64241894467;Romeo;Tarchetti
897137;Evaluator;730043548740;Elena;Pirelli
897140;Evaluator;887183574086;Angelica;Pometta
897143;Evaluator;755344049226;Saverio;Cilea
897146;Evaluator;679743849548;Roman;Borsellino
897149;Evaluator;53935703124;Graziano;Bevilacqua
897152;Evaluator;642224751700;Patrizia;Bignami
897155;Evaluator;812766037080;Loredana;Folliero
897158;Evaluator;892152284251;Simone;Redi
897161;Evaluator;151212164189;Agostino;Tebaldi
897164;Evaluator;824657085536;Vittorio;Carli
897167;Evaluator;926349558882;Puccio;Pugliese
897170;Evaluator;387999663204;Maria;Perini
897173;Evaluator;593504109668;Marcantonio;Montanelli
897176;Evaluator;250269762666;Isabella;Ferrucci
897179;Evaluator;796989719660;Napoleone;Bocelli
897182;Evaluator;291433972846;Livia;Filogamo
897185;Evaluator;350724949106;Adamo;Bodoni
897188;Evaluator;203561993332;Martino;Baracca
897191;Evaluator;534714319990;Luciana;Soffici
897194;Evaluator;246763619458;Sebastiano;Modigliani
897197;Evaluator;937435235459;Pierangelo;Fantoni
897200;Evaluator;400168223877;Panfilo;Romiti
897203;Evaluator;909675332742;Alberto;Squarcione
897206;Evaluator;506923680903;Cesare;Valmarana
897209;Evaluator;134697485451;Adriano;Borgia
897212;Evaluator;999845463181;Veronica;Salvemini
897215;Evaluator;779319510158;Atenulf;Crespi
897218;Evaluator;248097866895;Geronimo;Cremonesi
897221;Evaluator;588193760401;Giuseppina;Giammusso
897224;Evaluator;581891196049;Michela;Piane
897227;Evaluator;267979392147;Francesco;Gonzaga
897230;Evaluator;593896670359;Coriolano;Flaiano
897233;Evaluator;438839116953;Biagio;Bianchini
897236;Evaluator;978436228250;Roberta;Taliercio
897239;Evaluator;400650175645;Claudio;Scarfoglio
897242;Evaluator;76804261026;Elvira;Filippini
897245;Evaluator;262658589858;Ivan;Medici
897248;Evaluator;478656201891;Elladio;Cremonesi
897251;Evaluator;734019486890;Morena;Emanuelli
897254;Evaluator;682181657771;Nina;Liverotti
897257;Evaluator;721358161072;Liberto;Scalera
897260;Evaluator;99472737460;Dina;Fuseli
897263;Evaluator;607201723575;Maria;Moschino
897266;Evaluator;781343622331;Piergiuseppe;Marino
897269;Evaluator;60686697663;Tiziano;Bajamonti
897272;Evaluator;799816418497;Etta;Impastato
897275;Evaluator;740092839107;Leone;Juvara
897278;Evaluator;331491935429;Rosina;Dallapé
897281;Evaluator;886851175622;Anita;Micca
897284;Evaluator;339723158729;Claudia;Salata
897287;Evaluator;152411997387;Costanzo;Iannotti
897290;Evaluator;915766904011;Bianca;Fusani
897293;Evaluator;910902068430;Severino;Leonardi
897296;Evaluator;918648915152;Adelasia;Chiaramonte
897299;Evaluator;793731040467;Ignazio;Bazzi
897302;Evaluator;542189225171;Flavia;Andreozzi
897305;Evaluator;412886271188;Gaspare;Sanudo
897308;Evaluator;522838213849;Amleto;Sagnelli
897311;Evaluator;803209315553;Rosario;Bellucci
897314;Evaluator;633481561329;Edoardo;Pepe
897317;Evaluator;680583136500;Rodolfo;Balotelli
897320;Evaluator;924149908729;Lucia;Pellegrini
897323;Evaluator;268396332281;Francesco;Sokolov
897326;Evaluator;707844605181;Gioele;Leonardi
897329;Evaluator;656326919422;Gianni;Gulotta
897332;Evaluator;930622997760;Gioachino;Ludovisi
897335;Evaluator;925515056387;Rosa;Detti
897338;Evaluator;267975886087;Elladio;Mercalli
897341;Evaluator;778951787784;Giustino;Chiaramonte
897344;Evaluator;615619429642;Tina;Bulzoni
897347;Evaluator;902067029258;Amedeo;Papafava
897350;Evaluator;969653388556;Carlo;Napolitano
897353;Evaluator;180201030924;Fulvio;Einaudi
897356;Evaluator;69586584842;Luciano;Trobbiani
897359;Evaluator;364545869066;Mauro;Samele
897362;Evaluator;324785145104;Jacopo;Guidone
897365;Evaluator;962259387661;Piersanti;Navone
897368;Evaluator;498603820306;Raffaello;Borgia
897371;Evaluator;884024902932;Napoleone;Boccaccio
897374;Evaluator;155640595732;Domenico;Treves
897377;Evaluator;991548441878;Gilberto;Fittipaldi
897380;Evaluator;25857656087;Leopoldo;Florio
897383;Evaluator;801130972448;Gino;Vigliotti
897386;Evaluator;983163110689;Virginia;Borromeo
897389;Evaluator;854943270177;Ugo;Moretti
897392;Evaluator;395642147;Gioffre;Gabba
897395;Evaluator;691087443236;Carmelo;Dibiasi
897398;Evaluator;696741856552;Priscilla;Florio
897401;Evaluator;545118651689;Gianna;Baglioni
897404;Evaluator;515263333672;Giulietta;Pirandello
897407;Evaluator;333121029422;Manuel;Pacetti
897410;Evaluator;715859297586;Ilaria;Gritti
897413;Evaluator;44255872308;Giuliano;Ficino
897416;Evaluator;769932789050;Tullio;Faugno
897419;Evaluator;530929648954;Carolina;Tosto
897422;Evaluator;656709813562;Ida;Grifeo
897425;Evaluator;793776883003;Franco;Soranzo
