:ID;:LABEL;IVA;first_name;last_name
761795;Lawyer;IT90034130733;Silvia;Trincavelli
761798;Lawyer;IT68000940301;Corrado;Botticelli
761801;Lawyer;IT04254390786;Antonia;Montanari
761804;Lawyer;IT64520400629;Giulietta;Calvo
761807;Lawyer;IT00220810295;Achille;Gualtieri
761810;Lawyer;IT76529040487;Durante;Alboni
761813;Lawyer;IT67324700821;Martina;Soprano
761816;Lawyer;IT60930490457;Germana;Adinolfi
761819;Lawyer;IT78301390791;Melina;Marini
761822;Lawyer;IT19208740142;Costanzo;Pincherle
761825;Lawyer;IT32369920635;Beatrice;Depero
761828;Lawyer;IT86460770729;Barbara;Bernini
761831;Lawyer;IT28310210852;Lisa;Pace
761834;Lawyer;IT85568710033;Livio;Chiesa
761837;Lawyer;IT18365320136;Mirko;Vismara
761840;Lawyer;IT04256670375;Alessandra;Piacentini
761843;Lawyer;IT34757170468;Michela;Pietrangeli
761846;Lawyer;IT63515300471;Ida;Lancisi
761849;Lawyer;IT30037720734;Agnolo;Traversa
761852;Lawyer;IT53147670185;Lidia;Storladi
761855;Lawyer;IT92755510184;Corrado;Saraceno
761858;Lawyer;IT96695090421;Elmo;Finetti
761861;Lawyer;IT78358120133;Leonardo;Bragaglia
761864;Lawyer;IT99015980917;Puccio;Modigliani
761867;Lawyer;IT69917720786;Roman;Paruta
761870;Lawyer;IT19635200926;Martina;Boitani
761873;Lawyer;IT09838130418;Daniele;Platini
761876;Lawyer;IT80980330387;Amanda;Corcos
761879;Lawyer;IT45810290713;Fabio;Loredan
761882;Lawyer;IT09583010500;Elmo;Fornaciari
761885;Lawyer;IT92137040769;Lorenzo;Bersani
761888;Lawyer;IT24129350153;Amico;Iacovelli
761891;Lawyer;IT05271940446;Gianmarco;Argento
761894;Lawyer;IT01320520545;Natalia;Combi
761897;Lawyer;IT13812330242;Achille;Serao
761900;Lawyer;IT47256290413;Amico;Bosio
761903;Lawyer;IT63409930185;Maurizio;Viola
761906;Lawyer;IT95699878880;Pier;Galvani
761909;Lawyer;IT23801780406;Santino;Monte
761912;Lawyer;IT67858090268;Gianfrancesco;Agostinelli
761915;Lawyer;IT12329789999;Greco;Vivaldi
761918;Lawyer;IT67839640280;Dario;Pagliaro
761921;Lawyer;IT57880070974;Bianca;Tosto
761924;Lawyer;IT76645870445;Ennio;Moschino
761927;Lawyer;IT85910300335;Raffaellino;Brunelleschi
761930;Lawyer;IT75907840310;Cecilia;Cafarchia
761933;Lawyer;IT06173920098;Uberto;Malpighi
761936;Lawyer;IT33025530883;Amalia;Giovine
761939;Lawyer;IT21284110836;Annalisa;Borzomì
761942;Lawyer;IT99039110012;Giosuè;Avogadro
761945;Lawyer;IT72538040949;Nicola;Renzi
761948;Lawyer;IT59567401217;Delfino;Traversa
761951;Lawyer;IT13016650312;Osvaldo;Villadicani
761954;Lawyer;IT53562820430;Piermaria;Malatesta
761957;Lawyer;IT09548530683;Atenulf;Gagliardi
761960;Lawyer;IT41411010642;Niccolò;Galiazzo
761963;Lawyer;IT74701420429;Gianluigi;Camanni
761966;Lawyer;IT52161010641;Livia;Soranzo
761969;Lawyer;IT15130180415;Isa;Pisano
761972;Lawyer;IT91814010525;Griselda;Argento
761975;Lawyer;IT27466370999;Flora;Zecchini
761978;Lawyer;IT07633910729;Fortunata;Marconi
761981;Lawyer;IT18622020214;Panfilo;Caccioppoli
761984;Lawyer;IT52570240482;Graziano;Trombetta
761987;Lawyer;IT15358900023;Tina;Scandone
761990;Lawyer;IT81209600329;Dino;Grifeo
761993;Lawyer;IT37843910201;Nicolò;Falier
761996;Lawyer;IT79073250593;Marisa;Bianchini
761999;Lawyer;IT17103790550;Marcello;Mazzeo
762002;Lawyer;IT22456150758;Silvestro;Loredan
762005;Lawyer;IT13597800088;Fredo;Malipiero
762008;Lawyer;IT59954250565;Alberto;Nitti
762011;Lawyer;IT23335170330;Fedele;Boccherini
762014;Lawyer;IT70905550185;Ninetta;Murri
762017;Lawyer;IT10860960037;Gino;Bragadin
762020;Lawyer;IT85970650264;Nina;Broschi
762023;Lawyer;IT92655370978;Giorgia;Baresi
762026;Lawyer;IT12618630367;Rita;Zaccardo
762029;Lawyer;IT50071610864;Pierina;Gullotta
762032;Lawyer;IT80975860265;Tiziano;Onio
762035;Lawyer;IT76601870587;Pasqual;Sraffa
762038;Lawyer;IT08318180125;Dina;Zanzi
762041;Lawyer;IT87999840884;Greca;Fieramosca
762044;Lawyer;IT39276240338;Sole;Bonanno
762047;Lawyer;IT10146050975;Olga;Viviani
762050;Lawyer;IT78302100579;Gianna;Mortati
762053;Lawyer;IT18950071003;Elisa;Gigli
762056;Lawyer;IT63630160560;Victoria;Peranda
762059;Lawyer;IT39790870206;Antonina;Virgilio
762062;Lawyer;IT20248500546;Michelotto;Sauli
762065;Lawyer;IT59627910025;Mirko;Murri
762068;Lawyer;IT46893470222;Alfio;Roero
762071;Lawyer;IT87960920228;Oreste;Moresi
762074;Lawyer;IT63934590462;Letizia;Salata
762077;Lawyer;IT19810250670;Danilo;Musatti
762080;Lawyer;IT63704640331;Paola;Leonardi
762083;Lawyer;IT51350320738;Ansaldo;Zampa
762086;Lawyer;IT06349400173;Achille;Filangieri
762089;Lawyer;IT75200300327;Vincenza;Maccanelli
762092;Lawyer;IT34875080995;Gionata;Seddio
762095;Lawyer;IT65045020339;Lina;Stoppani
762098;Lawyer;IT49746810644;Gastone;Soderini
762101;Lawyer;IT00246900732;Bianca;Flaiano
762104;Lawyer;IT98106090776;Alphons;Verga
762107;Lawyer;IT93303670488;Camilla;Chigi
762110;Lawyer;IT02390940803;Gianluca;Barese
762113;Lawyer;IT62986760601;Giacobbe;Mercantini
762116;Lawyer;IT15773770084;Sylvia;Scaduto
762119;Lawyer;IT29535601008;Romana;Fuseli
762122;Lawyer;IT57433190220;Ruggiero;Fantozzi
762125;Lawyer;IT54552820356;Rosaria;Beccaria
762128;Lawyer;IT46295590098;Arturo;Fantozzi
762131;Lawyer;IT02428341008;Alessia;Fantini
762134;Lawyer;IT44756220396;Claudio;Bellò
762137;Lawyer;IT99103350965;Arturo;Baggio
762140;Lawyer;IT81758110738;Rosalia;Sforza
762143;Lawyer;IT30431530515;Bernardo;Tolentino
762146;Lawyer;IT29581600821;Mirco;Turati
762149;Lawyer;IT14605331215;Eleanora;Federico
762152;Lawyer;IT29912460549;Serena;Ramazzotti
762155;Lawyer;IT69064430841;Arsenio;Grimani
762158;Lawyer;IT60003820655;Marcello;Germano
762161;Lawyer;IT43667578884;Martino;Antonelli
762164;Lawyer;IT38812320653;Caterina;Peano
762167;Lawyer;IT24971580170;Roman;Iacovelli
762170;Lawyer;IT83041250578;Pasquale;Paltrinieri
762173;Lawyer;IT29265789999;Edoardo;Ravaglioli
762176;Lawyer;IT84918200464;Romana;Paganini
762179;Lawyer;IT33754990936;Umberto;Monti
762182;Lawyer;IT34807810626;Giuseppe;Valier
762185;Lawyer;IT42181061211;Lara;Sermonti
762188;Lawyer;IT64502690882;Gioele;Orlando
762191;Lawyer;IT17665920272;Guido;Onisto
762194;Lawyer;IT61318120781;Ciro;Babato
762197;Lawyer;IT95416330835;Rosario;Stein
762200;Lawyer;IT67969670776;Giacobbe;Gabba
762203;Lawyer;IT31886900922;Gianni;Vismara
762206;Lawyer;IT31091160387;Gastone;Asmundo
762209;Lawyer;IT33553910580;Salvatore;Fornaciari
762212;Lawyer;IT55826960829;Gemma;Sanguineti
762215;Lawyer;IT37410660908;Adelmo;Majorana
762218;Lawyer;IT68336720765;Virgilio;Benigni
762221;Lawyer;IT22063550028;Agnolo;Bernardi
762224;Lawyer;IT67651380791;Zaira;Mimun
762227;Lawyer;IT25485590308;Gelsomina;Cerquiglini
762230;Lawyer;IT79580780629;Luisa;Branciforte
762233;Lawyer;IT37342790096;Stefani;Bocelli
762236;Lawyer;IT88126830533;Nicoletta;Luria
762239;Lawyer;IT40671780886;Arnaldo;Spinola
762242;Lawyer;IT73285930670;Ettore;Mazzeo
762245;Lawyer;IT70295940772;Vincenza;Casaleggio
762248;Lawyer;IT93262600096;Liana;Baggio
762251;Lawyer;IT73310100125;Nicolò;Rosmini
762254;Lawyer;IT00708620638;Gioacchino;Nicoletti
762257;Lawyer;IT86873221203;Marco;Redi
762260;Lawyer;IT44744410232;Alessandra;Lombardo
762263;Lawyer;IT13966740741;Giorgio;Stein
762266;Lawyer;IT18197080940;Lolita;Dossi
762269;Lawyer;IT89388090014;Gianna;Infantino
762272;Lawyer;IT46548171001;Napoleone;Bombieri
762275;Lawyer;IT33367770899;Alessandro;Palladio
762278;Lawyer;IT94325410085;Silvio;Cusano
762281;Lawyer;IT26039180380;Virgilio;Chittolini
762284;Lawyer;IT27928410318;Santino;Fusani
762287;Lawyer;IT04988270882;Luigina;Barozzi
762290;Lawyer;IT72013361000;Mario;Argan
762293;Lawyer;IT08790840097;Giacinto;Lombardo
762296;Lawyer;IT31743160751;Clelia;Pratesi
762299;Lawyer;IT38271600611;Sabatino;Squarcione
762302;Lawyer;IT65209790032;Claudio;Pometta
762305;Lawyer;IT56388890917;Raffaella;Balbo
762308;Lawyer;IT46760640436;Rosario;Fabrizi
762311;Lawyer;IT15713270724;Imelda;Farnese
762314;Lawyer;IT73631040141;Gianmarco;Marazzi
762317;Lawyer;IT26265110051;Roberto;Cremonesi
762320;Lawyer;IT73587120798;Pasqual;Franzese
762323;Lawyer;IT57326910429;Fiamma;Einaudi
762326;Lawyer;IT57681970653;Stefano;Troisi
762329;Lawyer;IT78474590763;Piergiorgio;Filogamo
762332;Lawyer;IT76512460874;Emma;Cagnotto
762335;Lawyer;IT43650860067;Rita;Agostini
762338;Lawyer;IT55499410540;Lisa;Greco
762341;Lawyer;IT80599890383;Angelica;Gatto
762344;Lawyer;IT31692570638;Flavio;Pasolini
762347;Lawyer;IT00442770160;Lidia;Borsiere
762350;Lawyer;IT12397310066;Giada;Inzaghi
762353;Lawyer;IT88925060472;Achille;Zito
762356;Lawyer;IT36786650253;Serafina;Calvo
762359;Lawyer;IT98848180299;Amedeo;Cavalcanti
762362;Lawyer;IT01926120633;Giancarlo;Galuppi
762365;Lawyer;IT31427360859;Alina;Castellitto
762368;Lawyer;IT63464500022;Rosa;Tresoldi
762371;Lawyer;IT63051310140;Augusto;Miniati
762374;Lawyer;IT62312120413;Coriolano;Forza
762377;Lawyer;IT58316760261;Lucio;Lucciano
762380;Lawyer;IT27551080388;Filippo;Gradenigo
762383;Lawyer;IT76401450754;Arturo;Monicelli
762386;Lawyer;IT79032900262;Beppe;Casaleggio
762389;Lawyer;IT91589340602;Giada;Perini
762392;Lawyer;IT96358280418;Giuseppe;Altera
762395;Lawyer;IT38695560037;Sante;Viola
762398;Lawyer;IT93867270501;Gioffre;Lupo
762401;Lawyer;IT61824280368;Adele;Manolesso
762404;Lawyer;IT56237600145;Alberico;Ortolani
762407;Lawyer;IT74676040301;Sylvia;Balbo
762410;Lawyer;IT68763820930;Patrizia;Bembo
762413;Lawyer;IT13292850040;Maurilio;Moretti
762416;Lawyer;IT85618940648;Laureano;Moschino
762419;Lawyer;IT29280500561;Daria;Cantimori
762422;Lawyer;IT55493330934;Luisa;Colletti
762425;Lawyer;IT88699210857;Laureano;Gramsci
762428;Lawyer;IT62037910916;Michela;Persico
762431;Lawyer;IT27411000865;Alessandro;Barcaccia
762434;Lawyer;IT54743640069;Angelina;Agostini
762437;Lawyer;IT26773690081;Renzo;Gori
762440;Lawyer;IT38798320115;Tullio;Maggioli
762443;Lawyer;IT13636280094;Fiorino;Chiaramonte
762446;Lawyer;IT74277450206;Puccio;Romagnoli
762449;Lawyer;IT53527800055;Anita;Russo
762452;Lawyer;IT06812290705;Giustino;Ricciardi
762455;Lawyer;IT04863110179;Ansaldo;Morandini
762458;Lawyer;IT39031060161;Elvira;Ferrari
762461;Lawyer;IT86450770044;Germana;Fusani
762464;Lawyer;IT17048770089;Pierangelo;Gaggini
762467;Lawyer;IT55661040885;Gianmarco;Biagi
762470;Lawyer;IT63467240451;Adriano;Barozzi
762473;Lawyer;IT14568880109;Uberto;Malpighi
762476;Lawyer;IT19089980452;Laureano;Trupiano
762479;Lawyer;IT83658050972;Severino;Mascagni
762482;Lawyer;IT72668950511;Elisa;Bombieri
762485;Lawyer;IT86874190225;Pasquale;Grossi
762488;Lawyer;IT25781940983;Monica;Ciampi
762491;Lawyer;IT18283850701;Beppe;Trentini
762494;Lawyer;IT71401400669;Amedeo;Draghi
762497;Lawyer;IT93985460646;Gianna;Bassi
762500;Lawyer;IT11438470780;Iolanda;Sabatini
762503;Lawyer;IT24284820271;Baldassare;Scamarcio
762506;Lawyer;IT16396420834;Bettina;Luxardo
762509;Lawyer;IT25036761002;Nina;Montesano
762512;Lawyer;IT01077020475;Annibale;Iannuzzi
762515;Lawyer;IT55642970168;Giorgia;Cesaroni
762518;Lawyer;IT26580110042;Danilo;Muratori
762521;Lawyer;IT95559550231;Ansaldo;Ciampi
762524;Lawyer;IT28226790682;Annamaria;Majorana
762527;Lawyer;IT23185939990;Bernardo;Tonisto
762530;Lawyer;IT96893340156;Fabrizio;Regge
762533;Lawyer;IT96110080890;Nicola;Tresoldi
762536;Lawyer;IT16784510063;Paloma;Telesio
762539;Lawyer;IT72171780918;Fernanda;Chindamo
762542;Lawyer;IT94493970290;Ezio;Scotto
762545;Lawyer;IT62385349998;Annamaria;Ungaretti
762548;Lawyer;IT04736040355;Germana;Pisani
762551;Lawyer;IT28143390236;Stefania;Sabatini
762554;Lawyer;IT53785720326;Napoleone;Guinizzelli
762557;Lawyer;IT90779950394;Rodolfo;Campanella
762560;Lawyer;IT97015820521;Virginia;Forza
762563;Lawyer;IT30887920699;Rocco;Garobbio
762566;Lawyer;IT13372960537;Rossana;Paoletti
762569;Lawyer;IT44487490904;Paulina;Cibin
762572;Lawyer;IT07225960173;Carla;Casini
762575;Lawyer;IT67639070100;Bruno;Fioravanti
762578;Lawyer;IT42718430582;Paola;Vespucci
762581;Lawyer;IT59001280847;Melissa;Ciampi
762584;Lawyer;IT29389840942;Allegra;Soderini
762587;Lawyer;IT45523850522;Benito;Ortolani
762590;Lawyer;IT12554480983;Fabrizia;Condoleo
762593;Lawyer;IT75641390937;Michele;Tamburini
762596;Lawyer;IT40452100395;Filippo;Toldo
762599;Lawyer;IT58403160672;Piergiuseppe;Rossi
762602;Lawyer;IT87285520950;Erika;Mezzetta
762605;Lawyer;IT81734190135;Domenico;Gabrieli
762608;Lawyer;IT24217720077;Michelotto;Grassi
762611;Lawyer;IT11229910101;Pierluigi;Camicione
762614;Lawyer;IT12877680319;Filippo;Saffi
762617;Lawyer;IT92165450799;Sabatino;Belletini
762620;Lawyer;IT40993740618;Cecilia;Bignardi
762623;Lawyer;IT28151420354;Francesca;Mastroianni
762626;Lawyer;IT89423160467;Matteo;Mazzanti
762629;Lawyer;IT78965940535;Nico;Scarponi
762632;Lawyer;IT47956370762;Liliana;Dallapé
762635;Lawyer;IT23754850677;Gabriella;Bottigliero
762638;Lawyer;IT77557450630;Enrico;Marconi
762641;Lawyer;IT52213001002;Dolores;Sermonti
762644;Lawyer;IT32322230874;Lamberto;Tarantini
762647;Lawyer;IT09413170870;Mario;Mercati
762650;Lawyer;IT12546550687;Matilda;Beccaria
762653;Lawyer;IT82124250190;Concetta;Travia
762656;Lawyer;IT08891460738;Stella;Morlacchi
762659;Lawyer;IT02354140218;Ivan;Vittadello
762662;Lawyer;IT09689930932;Melissa;Mannoia
762665;Lawyer;IT33315040866;Renzo;Perozzo
762668;Lawyer;IT75462930704;Annetta;Brambilla
762671;Lawyer;IT60389261003;Donato;Fantini
762674;Lawyer;IT86092410199;Ruggiero;Golgi
762677;Lawyer;IT57513420752;Mario;Liverotti
762680;Lawyer;IT07506280572;Graziella;Zola
762683;Lawyer;IT77104400963;Massimiliano;Vasari
762686;Lawyer;IT45417650467;Roberta;Morucci
762689;Lawyer;IT80557650282;Maurilio;Gilardoni
762692;Lawyer;IT77039400336;Greca;Sollima
762695;Lawyer;IT46973450763;Benvenuto;Liverotti
762698;Lawyer;IT51250230334;Graziano;Gulotta
762701;Lawyer;IT64926430576;Gianna;Giannone
762704;Lawyer;IT89176860065;Tiziana;Zabarella
762707;Lawyer;IT46544480646;Mattia;Cibin
762710;Lawyer;IT85775400949;Cesare;Mancini
762713;Lawyer;IT81264450768;Benito;Benigni
762716;Lawyer;IT54139740481;Severino;Piane
762719;Lawyer;IT75470100993;Ermenegildo;Pezzali
762722;Lawyer;IT12499340912;Liana;Rossi
762725;Lawyer;IT18795340548;Angelina;Perini
762728;Lawyer;IT04227010651;Silvio;Toso
762731;Lawyer;IT24113050363;Piersanti;Montanari
762734;Lawyer;IT81107780645;Umberto;Fabrizi
762737;Lawyer;IT65271260948;Dionigi;Morabito
762740;Lawyer;IT81033660291;Gaetano;Salvini
762743;Lawyer;IT69339360187;Amleto;Tirabassi
762746;Lawyer;IT78297390284;Lucrezia;Maderna
762749;Lawyer;IT85662500413;Piersanti;Polani
762752;Lawyer;IT02793000460;Nina;Scamarcio
762755;Lawyer;IT30017220531;Bianca;Giannotti
762758;Lawyer;IT69205750446;Dino;Toldo
762761;Lawyer;IT47039800199;Leopoldo;Iannucci
762764;Lawyer;IT00807180468;Alberto;Soderini
762767;Lawyer;IT95004070462;Mirko;Falloppio
762770;Lawyer;IT45979000408;Severino;Spinola
762773;Lawyer;IT08401090512;Mario;Verdone
762776;Lawyer;IT72072220642;Lara;Bova
762779;Lawyer;IT06787260345;Natalia;Rosiello
762782;Lawyer;IT18289700363;Lauretta;Duodo
762785;Lawyer;IT32774370350;Telemaco;Fermi
762788;Lawyer;IT83401270885;Agnolo;Bova
762791;Lawyer;IT26157650461;Claudio;Serlupi
762794;Lawyer;IT93849420653;Antonino;Cammarata
762797;Lawyer;IT99384080935;Valeria;Lombroso
762800;Lawyer;IT64253040097;Ruggiero;Ortolani
762803;Lawyer;IT89391260208;Virgilio;Rosselli
762806;Lawyer;IT53067820844;Mauro;Bersani
762809;Lawyer;IT87725770108;Nicolò;Pizzetti
762812;Lawyer;IT81738370949;Leonardo;Omma
762815;Lawyer;IT80446270755;Iolanda;Toscanini
762818;Lawyer;IT62204720254;Paride;Borrani
762821;Lawyer;IT32988310374;Lucia;Adinolfi
762824;Lawyer;IT27485240280;Michele;Pignatti
762827;Lawyer;IT77769618883;Elvira;Polizzi
762830;Lawyer;IT16894840806;Gabriele;Balbi
762833;Lawyer;IT17413300579;Ermanno;Bonaventura
762836;Lawyer;IT25671880919;Danilo;Offredi
762839;Lawyer;IT64758630012;Torquato;Merisi
762842;Lawyer;IT16617820689;Vincenzo;Scaduto
762845;Lawyer;IT65949490836;Ida;Dallapé
762848;Lawyer;IT91238360779;Oreste;Gori
762851;Lawyer;IT19451530349;Orazio;Fittipaldi
762854;Lawyer;IT58294880172;Gabriele;Tassoni
762857;Lawyer;IT55252310796;Raffaello;Gabba
762860;Lawyer;IT65755370619;Temistocle;Marini
762863;Lawyer;IT85412361215;Cassandra;Civaschi
762866;Lawyer;IT83608110413;Renata;Montanariello
762869;Lawyer;IT39948910318;Michelotto;Casini
762872;Lawyer;IT89507420951;Luchino;Mazzi
762875;Lawyer;IT63713880456;Gianni;Caffarelli
762878;Lawyer;IT22655280612;Giovanna;Vezzali
762881;Lawyer;IT56450780111;Donatella;Fabrizi
762884;Lawyer;IT77792730598;Donna;Pizzetti
762887;Lawyer;IT97158260972;Ippazio;Dulbecco
762890;Lawyer;IT36080470606;Luciana;Bianchi
762893;Lawyer;IT25982790559;Giorgio;Antonetti
762896;Lawyer;IT03569230141;Olga;Galiazzo
762899;Lawyer;IT71038850385;Biagio;Pinamonte
762902;Lawyer;IT80929270702;Niccolò;Prati
762905;Lawyer;IT48302640346;Melissa;Bragaglia
762908;Lawyer;IT80491940948;Puccio;Gucci
762911;Lawyer;IT70911540105;Tonino;Greggio
762914;Lawyer;IT31837950968;Benito;Foletti
762917;Lawyer;IT85652110868;Antonella;Camuccini
762920;Lawyer;IT14617500021;Elisa;Passalacqua
762923;Lawyer;IT02104190729;Daniele;Germano
762926;Lawyer;IT28148490577;Riccardo;Rosselli
762929;Lawyer;IT88446280609;Ermes;Polani
762932;Lawyer;IT97077480404;Beppe;Gradenigo
762935;Lawyer;IT41807170778;Carla;Benussi
762938;Lawyer;IT20718440710;Laura;Castellitto
762941;Lawyer;IT62859390130;Baldassare;Casale
762944;Lawyer;IT66723020849;Amadeo;Fo
762947;Lawyer;IT09935990219;Gianpaolo;Nitti
762950;Lawyer;IT85978980903;Matteo;Innocenti
762953;Lawyer;IT03527240695;Annetta;Mazzacurati
762956;Lawyer;IT88296230894;Goffredo;Boiardo
762959;Lawyer;IT16056989995;Giulietta;Boiardo
762962;Lawyer;IT53335540919;Piero;Leone
762965;Lawyer;IT90254370183;Veronica;Smirnoff
762968;Lawyer;IT25184130836;Leonardo;Giulietti
762971;Lawyer;IT81315110486;Michelangelo;Galvani
762974;Lawyer;IT90503920580;Giampiero;Tomasini
762977;Lawyer;IT37429970504;Vincentio;Vivaldi
762980;Lawyer;IT92921150741;Amadeo;Borromeo
762983;Lawyer;IT95372470443;Gioachino;Scarpa
762986;Lawyer;IT88472770978;Sabatino;Tonisto
762989;Lawyer;IT31629230215;Filippa;Iannucci
762992;Lawyer;IT13145940345;Virginia;Naccari
762995;Lawyer;IT20255400762;Filippa;Donarelli
762998;Lawyer;IT59456290796;Eraldo;Parpinel
763001;Lawyer;IT93624080680;Pasqual;Valier
763004;Lawyer;IT52015840078;Eliana;Cociarelli
763007;Lawyer;IT49619800433;Telemaco;Pisano
763010;Lawyer;IT43842230435;Amadeo;Blasi
763013;Lawyer;IT09713170620;Umberto;Ferretti
763016;Lawyer;IT69832320852;Rosa;Renzi
763019;Lawyer;IT34004520648;Stefani;Brenna
763022;Lawyer;IT73357780748;Galasso;Camilleri
763025;Lawyer;IT99696510124;Stefania;Galilei
763028;Lawyer;IT40241850540;Paoletta;Dalla
763031;Lawyer;IT88973700433;Renata;Babbo
763034;Lawyer;IT69751420824;Nadia;Passalacqua
763037;Lawyer;IT54018770914;Carlo;Interiano
763040;Lawyer;IT57490730652;Lodovico;Gentili
763043;Lawyer;IT12905170267;Valerio;Pagnotto
763046;Lawyer;IT69347720174;Alessandra;Rismondo
763049;Lawyer;IT79683780328;Enzio;Tartaglia
763052;Lawyer;IT41634160489;Paoletta;Tomei
763055;Lawyer;IT01616720353;Allegra;Niggli
763058;Lawyer;IT12598420623;Benedetto;Parri
763061;Lawyer;IT42364570129;Ilaria;Bixio
763064;Lawyer;IT51886300147;Antonia;Magrassi
763067;Lawyer;IT83557230386;Diana;Gritti
763070;Lawyer;IT23108120660;Isabella;Orsini
763073;Lawyer;IT41647300981;Stefania;Federico
763076;Lawyer;IT81877530394;Nanni;Comboni
763079;Lawyer;IT96968840965;Milo;Miniati
763082;Lawyer;IT43132530924;Annunziata;Montalcini
763085;Lawyer;IT08958780101;Pasquale;Palazzo
763088;Lawyer;IT14830730165;Sergius;Bernetti
763091;Lawyer;IT25653720794;Leonardo;Torlonia
763094;Lawyer;IT21387510668;Beatrice;Abate
763097;Lawyer;IT37960350611;Angelina;Cuzzocrea
763100;Lawyer;IT58220900474;Fabrizia;Goldoni
763103;Lawyer;IT51957360053;Teresa;Gozzi
763106;Lawyer;IT01734840539;Laura;Omma
763109;Lawyer;IT31654830731;Sante;Palumbo
763112;Lawyer;IT36101070195;Alessandra;Sonnino
763115;Lawyer;IT57259930311;Annalisa;Barozzi
763118;Lawyer;IT37918810385;Simonetta;Foconi
763121;Lawyer;IT10702050658;Manuel;Ariosto
763124;Lawyer;IT19916460215;Patrizio;Bragadin
763127;Lawyer;IT30689330394;Simonetta;Pasolini
763130;Lawyer;IT45454210019;Eliana;Naccari
763133;Lawyer;IT80481659995;Alberto;Pellico
763136;Lawyer;IT61642180840;Rosina;Zaguri
763139;Lawyer;IT07983640389;Claudia;Vidoni
763142;Lawyer;IT32270740882;Gianna;Notarbartolo
763145;Lawyer;IT18064190277;Claudia;Armani
763148;Lawyer;IT42513340077;Concetta;Ovadia
763151;Lawyer;IT33804460211;Francesca;Trupiano
763154;Lawyer;IT08243700195;Annalisa;Treccani
763157;Lawyer;IT84543480168;Elena;Inzaghi
763160;Lawyer;IT83465630263;Luigina;Petruzzi
763163;Lawyer;IT18125860108;Giacomo;Nibali
763166;Lawyer;IT94769720296;Costanzo;Mezzetta
763169;Lawyer;IT28497610221;Giacobbe;Nitti
763172;Lawyer;IT62814870945;Luigi;Bresciani
763175;Lawyer;IT83478830025;Virgilio;Impastato
763178;Lawyer;IT98888010638;Saverio;Riccardi
