:ID;:LABEL;code;first_name;last_name
761761;Evaluator;162937962653;Vincenza;Oscuro
761764;Evaluator;604781936799;Uberto;Polizzi
761767;Evaluator;325944344738;Tina;Luria
761770;Evaluator;919851761833;Ciro;Piane
761773;Evaluator;891520680111;Valeria;Norbiato
761776;Evaluator;631078387889;Carolina;Rienzo
761779;Evaluator;178812354738;Adriano;Gucci
761782;Evaluator;354365866168;Ronaldo;Gelli
761785;Evaluator;977597890745;Giovanna;Praga
761788;Evaluator;752495362236;Eliana;Pisaroni
761791;Evaluator;507952234685;Milena;Guariento
761794;Evaluator;456656158917;Ivan;Mazzini
761797;Evaluator;832188842186;Sandro;Tosto
761800;Evaluator;268412649676;Benedetto;Barsanti
761803;Evaluator;471161241816;Giuliana;Bernini
761806;Evaluator;442743390428;Roberta;Mocenigo
761809;Evaluator;822435381471;Pierangelo;Olivetti
761812;Evaluator;962885058784;Gemma;Buscetta
761815;Evaluator;351052234980;Orazio;Siffredi
761818;Evaluator;229695815922;Amedeo;Ughi
761821;Evaluator;658950848755;Lodovico;Gagliardi
761824;Evaluator;360174977269;Luciano;Petrocelli
761827;Evaluator;96811876604;Clelia;Curci
761830;Evaluator;44271534337;Delfino;Petrucelli
761833;Evaluator;93771006210;Bruno;Blasi
761836;Evaluator;47475982607;Fortunata;Capuana
761839;Evaluator;436534116629;Rosalia;Nugnes
761842;Evaluator;590592082207;Baccio;Comboni
761845;Evaluator;548820746536;Elvira;Fantozzi
761848;Evaluator;877084672296;Graziella;Fantozzi
761851;Evaluator;167905198380;Lodovico;Zacchia
761854;Evaluator;792144380206;Roman;Barberini
761857;Evaluator;936799109423;Roman;Alighieri
761860;Evaluator;707473309999;Martina;Vivaldi
761863;Evaluator;774294864180;Temistocle;Malenchini
761866;Evaluator;109107872053;Beppe;Mortati
761869;Evaluator;510207983926;Salvi;Federici
761872;Evaluator;781978698041;Monica;Babato
761875;Evaluator;848417784124;Melina;Muti
761878;Evaluator;909333102924;Gilberto;Germano
761881;Evaluator;751990604109;Fortunata;Cadorna
761884;Evaluator;626262353;Irma;Esposito
761887;Evaluator;303848227153;Paola;Moschino
761890;Evaluator;426719445333;Benvenuto;Impastato
761893;Evaluator;141089833308;Paulina;Soprano
761896;Evaluator;610492350814;Giuseppe;Mondadori
761899;Evaluator;85383053665;Adelmo;Garozzo
761902;Evaluator;834099872099;Dolores;Soranzo
761905;Evaluator;373224636782;Cesare;Duodo
761908;Evaluator;759963189615;Sandro;Alboni
761911;Evaluator;340859027824;Luchino;Venier
761914;Evaluator;571956789618;Dionigi;Castelli
761917;Evaluator;55624204660;Renata;Sobrero
761920;Evaluator;115559235958;Martina;Sommaruga
761923;Evaluator;626997199225;Adriano;Castelli
761926;Evaluator;714706780539;Maurizio;Pareto
761929;Evaluator;584014102913;Maria;Villarosa
761932;Evaluator;476507406722;Gianluca;Lippomano
761935;Evaluator;537671238021;Paolo;Poerio
761938;Evaluator;676694327689;Massimo;Bevilacqua
761941;Evaluator;121519079828;Michela;Fallaci
761944;Evaluator;330312450452;Rosaria;Condoleo
761947;Evaluator;983154164122;Antonio;Briccialdi
761950;Evaluator;850675106215;Ippazio;Mattarella
761953;Evaluator;804038771115;Biagio;Missoni
761956;Evaluator;282111771052;Alessandra;Leoncavallo
761959;Evaluator;647619019181;Fabrizia;Galvani
761962;Evaluator;30072373681;Maurilio;Vitturi
761965;Evaluator;502749725108;Sonia;Salandra
761968;Evaluator;817300767168;Fabia;Marangoni
761971;Evaluator;315016348102;Calcedonio;Fieramosca
761974;Evaluator;378963100104;Rolando;Ungaretti
761977;Evaluator;777926607305;Adamo;Giacometti
761980;Evaluator;981319942603;Gabriele;Cagnotto
761983;Evaluator;548256743884;Piergiuseppe;Mengolo
761986;Evaluator;153267470797;Angelina;Bocca
761989;Evaluator;310242705872;Massimiliano;Coppola
761992;Evaluator;269475119571;Simone;Fiorucci
761995;Evaluator;285185671639;Martino;Murialdo
761998;Evaluator;450812314072;Lucio;Pascarella
762001;Evaluator;780237537753;Fortunata;Niscoromni
762004;Evaluator;431444328921;Girolamo;Rosiello
762007;Evaluator;62044635610;Hugo;Curci
762010;Evaluator;499230966236;Ugo;Finzi
762013;Evaluator;396811829725;Monica;Lucciano
762016;Evaluator;142785380824;Ugolino;Ossani
762019;Evaluator;674282865122;Nino;Caboto
762022;Evaluator;673278067174;Claudia;Tedesco
762025;Evaluator;184114610677;Tullio;Leblanc
762028;Evaluator;384292225529;Cristina;Morellato
762031;Evaluator;119164502521;Serena;Cassarà
762034;Evaluator;915546964490;Piersanti;Filogamo
762037;Evaluator;237056033295;Luigina;Renier
762040;Evaluator;353221476884;Sylvia;Gregorio
762043;Evaluator;79410102806;Gabriele;Guarneri
762046;Evaluator;486431130139;Nino;Palmisano
762049;Evaluator;206081622556;Michela;Donà
762052;Evaluator;744617148961;Flavia;Lerner
762055;Evaluator;228408427042;Sebastiano;Cimarosa
762058;Evaluator;742520914467;Pierina;Tarantino
762061;Evaluator;387064005156;Mirco;Trevisan
762064;Evaluator;899229942310;Giuseppe;Tasca
762067;Evaluator;72141242919;Bruno;Pennetta
762070;Evaluator;393651814957;Alderano;Sansoni
762073;Evaluator;345331597871;Biagio;Guarneri
762076;Evaluator;320032080437;Clelia;Schiavone
762079;Evaluator;329272525374;Isa;Cicala
762082;Evaluator;425249079871;Gianfranco;Scarponi
762085;Evaluator;291054682695;Mario;Barillaro
762088;Evaluator;215564026441;Elena;Solimena
762091;Evaluator;172466242123;Romeo;Boccioni
762094;Evaluator;726516105804;Amedeo;Tuzzolino
762097;Evaluator;310847341136;Aria;Castiglione
762100;Evaluator;934640616017;Piermaria;Piccinni
762103;Evaluator;9166520921;Germana;Roccabonella
762106;Evaluator;65001751130;Domenico;Ariosto
762109;Evaluator;111142634077;Rosaria;Gaiatto
762112;Evaluator;697143919208;Michelangelo;Bodoni
762115;Evaluator;946473927280;Antonella;Belletini
762118;Evaluator;207967748721;Chiara;Rosmini
762121;Evaluator;408601756278;Paoletta;Naccari
762124;Evaluator;722855527034;Beppe;Berengario
762127;Evaluator;803174089339;Ottone;Ferrazzi
762130;Evaluator;367935619727;Dante;Campano
762133;Evaluator;355244573331;Annetta;Modigliani
762136;Evaluator;709678334619;Liberto;Ughi
762139;Evaluator;209599595172;Francesca;Tarantino
762142;Evaluator;42521330345;Claudia;Broggini
762145;Evaluator;128426312363;Maria;Babati
762148;Evaluator;505200247470;Valentina;Brichese
762151;Evaluator;65125483186;Alessia;Prati
762154;Evaluator;782634975926;Fiorenzo;Donatoni
762157;Evaluator;44829246136;Loretta;Ginesio
762160;Evaluator;748326486721;Tatiana;Agnesi
762163;Evaluator;436781712067;Patrizia;Spallanzani
762166;Evaluator;506317243079;Giuseppina;Speri
762169;Evaluator;848742843080;Monica;Stoppani
762172;Evaluator;712238432972;Elisa;Sommaruga
762175;Evaluator;265686090468;Loretta;Morellato
762178;Evaluator;449061323502;Veronica;Balbo
762181;Evaluator;421704368887;Leopoldo;Mondaini
762184;Evaluator;817044652792;Enzo;Odescalchi
762187;Evaluator;919006479103;Giuliano;Galilei
762190;Evaluator;963012461319;Ramona;Santoro
762193;Evaluator;624284271369;Luchino;Stein
762196;Evaluator;252018033418;Durante;Pedersoli
762199;Evaluator;264347058953;Caterina;Marini
762202;Evaluator;409473123085;Anita;Salvini
762205;Evaluator;134691947279;Gloria;Fabrizi
762208;Evaluator;986925237020;Gianfranco;Respighi
762211;Evaluator;670804345635;Ferdinando;Mannoia
762214;Evaluator;968976237350;Dina;Tron
762217;Evaluator;821193081641;Isa;Rinaldi
762220;Evaluator;446411178794;Livia;Garozzo
762223;Evaluator;396496995121;Daniele;Finetti
762226;Evaluator;175730066227;Erika;Santi
762229;Evaluator;962410971963;Dina;Ruberto
762232;Evaluator;88163877698;Carmelo;Puccini
762235;Evaluator;596764525389;Giampiero;Barracco
762238;Evaluator;208610132821;Calcedonio;Abatantuono
762241;Evaluator;368111780701;Ferdinando;Toninelli
762244;Evaluator;326959367010;Tiziano;Antonacci
762247;Evaluator;102382568292;Simonetta;Geraci
762250;Evaluator;665776554852;Marcella;Tomasetti
762253;Evaluator;851748586342;Martino;Norbiato
762256;Evaluator;63713575783;Ludovica;Barberini
762259;Evaluator;239092761452;Vito;Sermonti
762262;Evaluator;44128666484;Romana;Maderna
762265;Evaluator;414364205946;Vittoria;Mezzetta
762268;Evaluator;963265692541;Ilaria;Perozzo
762271;Evaluator;484220470143;Lolita;Gilardoni
762274;Evaluator;769244922751;Ugolino;Borsellino
762277;Evaluator;446737548164;Renzo;Franceschi
762280;Evaluator;861530358665;Ermanno;Ariasso
762283;Evaluator;347661927310;Panfilo;Turati
762286;Evaluator;601591120783;Evangelista;Lovato
762289;Evaluator;545210368912;Giuliana;Savorgnan
762292;Evaluator;767105827727;Maurizio;Marsili
762295;Evaluator;736136004498;Ornella;Pugliese
762298;Evaluator;115254363028;Salvi;Bandello
762301;Evaluator;434597528471;Giancarlo;Cimini
762304;Evaluator;531293012890;Sophia;Taliani
762307;Evaluator;228827988892;Ninetta;Platini
762310;Evaluator;403900466082;Giorgio;Versace
762313;Evaluator;69646025637;Santino;Randazzo
762316;Evaluator;79397520302;Giulio;Ricolfi
762319;Evaluator;164652385204;Paloma;Filzi
762322;Evaluator;190252319669;Giosuè;Ruffini
762325;Evaluator;857421644727;Elladio;Polani
762328;Evaluator;907369644991;Massimo;Travaglio
762331;Evaluator;135743013824;Etta;Antelami
762334;Evaluator;839343670209;Giustino;Pometta
762337;Evaluator;57274008519;Guarino;Carriera
762340;Evaluator;212102022096;Salvi;Gramsci
762343;Evaluator;930458633169;Eva;Cocci
762346;Evaluator;404000605138;Fabia;Lupo
762349;Evaluator;287330141149;Orazio;Varano
762352;Evaluator;486886081507;Gioachino;Romiti
762355;Evaluator;170518119401;Guarino;Gotti
762358;Evaluator;735131599849;Angelica;Casadei
762361;Evaluator;173942506479;Cassandra;Cipolla
762364;Evaluator;420731421686;Renzo;Tamburi
762367;Evaluator;779948917761;Gaetano;Porcellato
762370;Evaluator;491347248129;Simonetta;Callegaro
762373;Evaluator;141261407234;Matteo;Totino
762376;Evaluator;58223625217;Susanna;Scotti
762379;Evaluator;771811574792;Elisa;Ceci
762382;Evaluator;439892837385;Massimiliano;Burcardo
762385;Evaluator;916269433881;Rembrandt;Alfonsi
762388;Evaluator;698401817631;Adriano;Pisano
762391;Evaluator;907779900458;Adriana;Trupiano
762394;Evaluator;254384145451;Fortunata;Napolitano
762397;Evaluator;978133713969;Francesco;Casadei
762400;Evaluator;193994163249;Sylvia;Avogadro
762403;Evaluator;891313456179;Manuel;Galuppi
762406;Evaluator;745841755189;Gioacchino;Luxardo
762409;Evaluator;250580960312;Temistocle;Bataglia
762412;Evaluator;471187588161;Greco;Nicolini
762415;Evaluator;172215239751;Roberta;Pastine
762418;Evaluator;356361569359;Lucia;Acerbi
762421;Evaluator;418503459920;Luigina;Baggio
762424;Evaluator;998941656151;Sylvia;Verga
762427;Evaluator;112460170331;Gioele;Niggli
762430;Evaluator;484468065381;Giancarlo;Saffi
762433;Evaluator;950904685672;Antonino;Manolesso
762436;Evaluator;213710799981;Giuseppina;Maffei
762439;Evaluator;30190732399;Elena;Pedroni
762442;Evaluator;846350255231;Elena;Antonacci
762445;Evaluator;736859784326;Ludovica;Maggioli
762448;Evaluator;21059339401;Luciano;Camanni
762451;Evaluator;735624955032;Fiorenzo;Argan
762454;Evaluator;237292356768;Guido;Mantegazza
762457;Evaluator;675241657505;Delfino;Cicala
762460;Evaluator;157138158752;Francesco;Tolentino
762463;Evaluator;954104415404;Patrizia;Gatto
762466;Evaluator;758892070061;Francesco;Randazzo
762469;Evaluator;706598929582;Cirillo;Argento
762472;Evaluator;434764776625;Guido;Cappelli
762475;Evaluator;930706228401;Silvio;Malaparte
762478;Evaluator;845901595826;Imelda;Armani
762481;Evaluator;934206637234;Adelasia;Cammarata
762484;Evaluator;72321336502;Simonetta;Calvo
762487;Evaluator;350565565624;Evangelista;Valguarnera
762490;Evaluator;704647791804;Cecilia;Tozzo
762493;Evaluator;815868675265;Alessio;Bresciani
762496;Evaluator;276247872725;Mario;Costalonga
762499;Evaluator;814332249313;Pasqual;Bragaglia
762502;Evaluator;65437828327;Liana;Chindamo
762505;Evaluator;69265523947;Fabia;Detti
762508;Evaluator;221178365164;Tina;Serlupi
762511;Evaluator;645500241137;Gianni;Bassi
762514;Evaluator;380054406386;Vittoria;Curci
762517;Evaluator;92088698099;Orlando;Cutrufo
762520;Evaluator;527453914359;Luchino;Chittolini
762523;Evaluator;924751758587;Giosuè;Stein
762526;Evaluator;183348757759;Domenico;Salgari
762529;Evaluator;205662586122;Pina;Boiardo
762532;Evaluator;852083213583;Danilo;Cammarata
762535;Evaluator;297611953432;Sandra;Modiano
762538;Evaluator;82066670873;Greco;Santoro
762541;Evaluator;917575304474;Augusto;Saragat
762544;Evaluator;846227178782;Gilberto;Condoleo
762547;Evaluator;870833456420;Ignazio;Depero
762550;Evaluator;614426477875;Annibale;Casadei
762553;Evaluator;612793845049;Elmo;Parri
762556;Evaluator;149479490874;Ranieri;Aulenti
762559;Evaluator;445203088711;Domenico;Guidone
762562;Evaluator;59333281096;Mirko;Veneziano
762565;Evaluator;133321852235;Luigina;Filangieri
762568;Evaluator;14606271822;Flavia;Marangoni
762571;Evaluator;359879411028;Pasquale;Salgari
762574;Evaluator;495074280796;Dario;Ariasso
762577;Evaluator;357199906152;Vito;Canova
762580;Evaluator;664288101738;Camillo;Righi
762583;Evaluator;758099477867;Vito;Donarelli
762586;Evaluator;137381283189;Alfredo;Mazzini
762589;Evaluator;422537725302;Calcedonio;Nosiglia
762592;Evaluator;654509606266;Berenice;Tomaselli
762595;Evaluator;481245136252;Nicola;Buonauro
762598;Evaluator;535285466492;Lidia;Stradivari
762601;Evaluator;876049073537;Leopoldo;Canetta
762604;Evaluator;873442051462;Rossana;Antonucci
762607;Evaluator;944869606796;Uberto;Canetta
762610;Evaluator;6940394892;Nicolò;Santorio
762613;Evaluator;47245952400;Zaira;Musatti
762616;Evaluator;863478613396;Luisa;Bottigliero
762619;Evaluator;931934504345;Maria;Luna
762622;Evaluator;254363698589;Fulvio;Speri
762625;Evaluator;762794870184;Luchino;Tarchetti
762628;Evaluator;769919157673;Domenico;Maggioli
762631;Evaluator;806843319723;Emilio;Mancini
762634;Evaluator;881097967020;Bianca;Vento
762637;Evaluator;944629613998;Piero;Maccanelli
762640;Evaluator;906388309423;Alphons;Ughi
762643;Evaluator;250828424626;Ubaldo;Ortolani
762646;Evaluator;21901739445;Bianca;Orengo
762649;Evaluator;494772815291;Dario;Filzi
762652;Evaluator;851651069384;Amico;Bova
762655;Evaluator;487419938262;Fulvio;Calbo
762658;Evaluator;279462020567;Irma;Gelli
762661;Evaluator;480819152346;Mauro;Panzera
762664;Evaluator;869396383199;Mario;Bragaglia
762667;Evaluator;844085200355;Antonello;Brambilla
762670;Evaluator;753343006185;Maurilio;Beccheria
762673;Evaluator;654303561201;Livio;Pacillo
762676;Evaluator;790052079095;Edoardo;Scandone
762679;Evaluator;975107261947;Concetta;Falloppio
762682;Evaluator;562513577475;Ignazio;Bellini
762685;Evaluator;601871615502;Pierina;Ioppi
762688;Evaluator;603651573268;Giuseppina;Murialdo
762691;Evaluator;242095359512;Ninetta;Travia
762694;Evaluator;776811578904;Ottavio;Nadi
762697;Evaluator;397824886299;Annibale;Sansoni
762700;Evaluator;452864378399;Cipriano;Boccherini
762703;Evaluator;641477641759;Fabrizia;Costalonga
762706;Evaluator;619226990115;Marta;Gregorio
762709;Evaluator;891932378659;Ranieri;Zecchini
762712;Evaluator;471934567978;Lucia;Surian
762715;Evaluator;983648044602;Tiziana;Tiepolo
762718;Evaluator;246050326087;Amleto;Guidone
762721;Evaluator;946877892175;Alberico;Quasimodo
762724;Evaluator;304882124379;Loredana;Casini
762727;Evaluator;455496435291;Iolanda;Lollobrigida
762730;Evaluator;627179652702;Dolores;Zetticci
762733;Evaluator;131539666535;Coriolano;Salata
762736;Evaluator;982994912873;Matilda;Dibiasi
762739;Evaluator;222636803695;Fortunata;Bellocchio
762742;Evaluator;463472821875;Fredo;Innocenti
762745;Evaluator;453612406404;Sophia;Lercari
762748;Evaluator;397687129733;Martino;Veneziano
762751;Evaluator;5448402570;Annunziata;Filzi
762754;Evaluator;953240520331;Ezio;Chindamo
762757;Evaluator;69843027598;Cirillo;Chiaramonte
762760;Evaluator;475166279321;Liliana;Foa
762763;Evaluator;664818943646;Bianca;Contrafatto
762766;Evaluator;45691176609;Roman;Bajamonti
762769;Evaluator;688727131839;Alfio;Abbagnale
762772;Evaluator;768588121793;Guarino;Ciampi
762775;Evaluator;854791030470;Saverio;Borsiere
762778;Evaluator;666919241423;Eraldo;Cainero
762781;Evaluator;14669448926;Gianni;Bianchi
762784;Evaluator;193170507493;Nina;Mascagni
762787;Evaluator;543905023718;Jolanda;Pacillo
762790;Evaluator;279998105321;Amalia;Necci
762793;Evaluator;905365161715;Luigina;Gemito
762796;Evaluator;573334488820;Amico;Campanella
762799;Evaluator;978257315574;Priscilla;Interiano
762802;Evaluator;320726238977;Rossana;Tasca
762805;Evaluator;820704052995;Luisa;Troisi
762808;Evaluator;262410602244;Fredo;Lattuada
762811;Evaluator;316796831495;Ugo;Cicala
762814;Evaluator;932073572108;Ranieri;Bixio
762817;Evaluator;714963420945;Valentina;Schiavo
762820;Evaluator;11065362194;Filippa;Chechi
762823;Evaluator;923785234200;Liana;Fioravanti
762826;Evaluator;197793154843;Coluccio;Paltrinieri
762829;Evaluator;701864740638;Loredana;Pellegrini
762832;Evaluator;453420386078;Galasso;Sinisi
762835;Evaluator;665991120672;Marisa;Mezzetta
762838;Evaluator;904472037168;Raffaella;Filogamo
762841;Evaluator;225105020725;Dante;Platini
762844;Evaluator;636730083130;Ludovica;Pezzali
762847;Evaluator;549904320318;Claudia;Ostinelli
762850;Evaluator;444986165058;Costanzo;Pistoletto
762853;Evaluator;203133552455;Mattia;Germano
762856;Evaluator;984981571415;Pietro;Cannizzaro
762859;Evaluator;994388477793;Viridiana;Scalfaro
762862;Evaluator;480134563694;Achille;Mercadante
762865;Evaluator;967286589296;Melania;Ficino
762868;Evaluator;150149138289;Ruggero;Vespa
762871;Evaluator;343421486968;Daria;Mazzi
762874;Evaluator;821406861179;Guido;Gargallo
762877;Evaluator;257802635137;Umberto;Cossiga
762880;Evaluator;443914913670;Giuliana;Balla
762883;Evaluator;386160265099;Saverio;Pepe
762886;Evaluator;952891738005;Alessandro;Brunelleschi
762889;Evaluator;691526436759;Annamaria;Tamburini
762892;Evaluator;267118708634;Evangelista;Sbarbaro
762895;Evaluator;525966378907;Uberto;Fattori
762898;Evaluator;443892107167;Raffaellino;Esposito
762901;Evaluator;953658509219;Michelangelo;Cuda
762904;Evaluator;711427098543;Sophia;Ortolani
762907;Evaluator;736763578290;Isa;Totino
762910;Evaluator;150787852211;Lolita;Tomasini
762913;Evaluator;819802015668;Carolina;Carfagna
762916;Evaluator;167925647284;Nico;Varano
762919;Evaluator;334220101559;Rossana;Corcos
762922;Evaluator;494681589689;Mattia;Columbo
762925;Evaluator;359793952700;Stefano;Sauro
762928;Evaluator;758466217921;Livia;Comisso
762931;Evaluator;967863699394;Dolores;Littizzetto
762934;Evaluator;318223681490;Gianfrancesco;Moccia
762937;Evaluator;986488113108;Vincenza;Tomei
762940;Evaluator;950429157338;Hugo;Favata
762943;Evaluator;680150829026;Carla;Monaco
762946;Evaluator;258278426606;Camilla;Vasari
762949;Evaluator;594833704945;Federico;Sabbatini
762952;Evaluator;108023252979;Allegra;Monicelli
762955;Evaluator;819517327349;Pasqual;Foconi
762958;Evaluator;351503255545;Ludovica;Cannizzaro
762961;Evaluator;599705389055;Imelda;Alfonsi
762964;Evaluator;799505123330;Ottone;Maglio
762967;Evaluator;821359544322;Antonietta;Brugnaro
762970;Evaluator;633511610376;Oreste;Biagi
762973;Evaluator;130186872840;Amalia;Vergerio
762976;Evaluator;292781164556;Viridiana;Treccani
762979;Evaluator;678101649426;Antonina;Campanella
762982;Evaluator;285376120860;Nanni;Bandello
762985;Evaluator;170837805090;Olga;Foa
762988;Evaluator;242838407203;Severino;Filogamo
762991;Evaluator;891413727271;Luigi;Zeffirelli
762994;Evaluator;25414076469;Michelotto;Comboni
762997;Evaluator;356586883126;Camillo;Stoppani
763000;Evaluator;416458999863;Lucrezia;Bondumier
763003;Evaluator;830718871608;Ugo;Pozzecco
763006;Evaluator;616234223669;Fortunata;Miniati
763009;Evaluator;519551453251;Bernardo;Piovani
763012;Evaluator;387974826053;Renzo;Altera
763015;Evaluator;796079425612;Lara;Ciampi
763018;Evaluator;322190444624;Sole;Grisoni
763021;Evaluator;724254591057;Lorenzo;Dossi
763024;Evaluator;325110204498;Amalia;Paltrinieri
763027;Evaluator;996297672784;Federica;Babato
763030;Evaluator;667328710742;Giacinto;Fuseli
763033;Evaluator;887998384220;Claudia;Olivetti
763036;Evaluator;817311647842;Sabatino;Grifeo
763039;Evaluator;714122987623;Calcedonio;Amaldi
763042;Evaluator;389901977708;Elisa;Torlonia
763045;Evaluator;76883560558;Sabatino;Cannizzaro
763048;Evaluator;467816941679;Beppe;Fagiani
763051;Evaluator;237844301938;Rossana;Rossini
763054;Evaluator;975082227828;Emma;Zaguri
763057;Evaluator;458683320444;Durante;Antonetti
763060;Evaluator;726574565503;Venancio;Peruzzi
763063;Evaluator;840888617088;Fedele;Fattori
763066;Evaluator;534457747587;Francesco;Mazzini
763069;Evaluator;558721665155;Marcantonio;Cimarosa
763072;Evaluator;912823421063;Fulvio;Viola
763075;Evaluator;754498013322;Beppe;Bocelli
763078;Evaluator;135002327188;Leopoldo;Pezzali
763081;Evaluator;188048083100;Flavia;Guarana
763084;Evaluator;860305492127;Luchino;Sismondi
763087;Evaluator;866764196013;Piero;Vezzali
763090;Evaluator;696699193520;Ludovica;Battaglia
763093;Evaluator;916949174459;Benvenuto;Pisani
763096;Evaluator;157002369214;Fabia;Orsini
763099;Evaluator;653989644483;Viridiana;Santi
763102;Evaluator;353032341705;Antonello;Cattaneo
763105;Evaluator;391244286159;Coriolano;Volta
763108;Evaluator;244368935119;Valeria;Gagliano
763111;Evaluator;211543001298;Milo;Lucciano
763114;Evaluator;732068579556;Roberta;Boccherini
763117;Evaluator;338490427627;Liana;Cianciolo
763120;Evaluator;886902753522;Nedda;Garobbio
763123;Evaluator;403711854847;Raimondo;Raimondi
763126;Evaluator;671805737220;Filippa;Passalacqua
763129;Evaluator;120879843588;Simonetta;Puccini
763132;Evaluator;116264798473;Annamaria;Tedesco
763135;Evaluator;58529155340;Eliana;Volta
763138;Evaluator;522286139660;Amleto;Pavarotti
763141;Evaluator;145632921875;Toni;Paolucci
763144;Evaluator;682159769879;Lodovico;Mastroianni
763147;Evaluator;283060078880;Adelasia;Vezzali
763150;Evaluator;75468245285;Gilberto;Rapisardi
763153;Evaluator;909462997286;Elisa;Govoni
763156;Evaluator;394422520106;Antonia;Acerbi
763159;Evaluator;16461072689;Tina;Pertile
763162;Evaluator;182021785920;Ugo;Prati
763165;Evaluator;197315529033;Enzio;Tedesco
763168;Evaluator;197842962765;Laureano;Antelami
763171;Evaluator;35923691860;Ippazio;Pometta
763174;Evaluator;285294987606;Donato;Peruzzi
763177;Evaluator;940802836822;Michelangelo;Mazzi
763180;Evaluator;876962908502;Eliana;Santorio
763183;Evaluator;649766242651;Roberto;Virgilio
763186;Evaluator;197983603038;Irma;Fantozzi
763189;Evaluator;277227768171;Livia;Esposito
763192;Evaluator;949470759275;Ivan;Paruta
763195;Evaluator;452682320262;Donna;Pozzecco
763198;Evaluator;316941011335;Benvenuto;Tasso
763201;Evaluator;173166954886;Salvi;Tartaglia
763204;Evaluator;151803398536;Cesare;Padovano
763207;Evaluator;820920191367;Martino;Costalonga
763210;Evaluator;455395772811;Benvenuto;Balbi
763213;Evaluator;764789918094;Giorgio;Monduzzi
763216;Evaluator;841383020943;Liliana;Offredi
763219;Evaluator;702840048020;Mariana;Palumbo
763222;Evaluator;6372067733;Cesare;Cendron
763225;Evaluator;440294705565;Carmelo;Luxardo
763228;Evaluator;321671268772;Orlando;Fanucci
763231;Evaluator;292147300774;Liberto;Capecchi
763234;Evaluator;805666949546;Melissa;Camiscione
763237;Evaluator;632482302385;Renzo;Togliatti
763240;Evaluator;739260107193;Lodovico;Gabba
763243;Evaluator;208281930171;Giuseppina;Rosselli
763246;Evaluator;374515960260;Federica;Farnese
763249;Evaluator;148580862413;Cristina;Pedrazzini
763252;Evaluator;727676750288;Gastone;Letta
763255;Evaluator;34767505887;Mario;Crispi
763258;Evaluator;982345976290;Marina;Salvemini
763261;Evaluator;856985045485;Milena;Barese
763264;Evaluator;708878010869;Edoardo;Grasso
763267;Evaluator;823530359287;Melania;Trevisan
763270;Evaluator;994693614073;Milena;Cianciolo
763273;Evaluator;448041847291;Ivan;Morandi
763276;Evaluator;725033814525;Vittorio;Speri
763279;Evaluator;264825604605;Calcedonio;Ubaldi
763282;Evaluator;303326824960;Michelangelo;Fagiani
763285;Evaluator;101103831553;Tonia;Marzorati
763288;Evaluator;328402340355;Flavio;Paolucci
763291;Evaluator;902614092291;Michela;Paoletti
763294;Evaluator;557207521804;Chiara;Cherubini
763297;Evaluator;224486623759;Guglielmo;Morandini
763300;Evaluator;988642282007;Bruno;Carosone
763303;Evaluator;732870347300;Adele;Scaduto
763306;Evaluator;928094751271;Isabella;Romano
