last_name;first_name;code;:LABEL;:ID
Morandi;Vito;455357367229;Evaluator;620403
Travaglio;Gloria;242941166526;Evaluator;620406
Travaglio;Ugolino;327679214527;Evaluator;620409
Viola;Antonina;83146441234;Evaluator;620412
Udinesi;Sebastiano;865667908553;Evaluator;620415
Donà;Cirillo;234647716811;Evaluator;620418
Valmarana;Leopoldo;499979518927;Evaluator;620421
Passalacqua;Franco;965666669522;Evaluator;620424
Golgi;Melina;114687083476;Evaluator;620427
Telesio;Luigi;668774695893;Evaluator;620430
Ruggeri;Baldassare;373581546467;Evaluator;620433
Ceravolo;Roman;771942515683;Evaluator;620436
Bajamonti;Pier;897090323430;Evaluator;620439
Giannini;Barbara;760731534325;Evaluator;620442
Ostinelli;Gilberto;756337083389;Evaluator;620445
Grisoni;Zaira;976955507711;Evaluator;620448
Bragadin;Claudia;849198449665;Evaluator;620451
Galilei;Amleto;414698570756;Evaluator;620454
Sagnelli;Nicola;264918008837;Evaluator;620457
Mogherini;Gianmarco;886546629636;Evaluator;620460
Pasqua;Biagio;619986289675;Evaluator;620463
Armellini;Graziella;569240192018;Evaluator;620466
Ferragamo;Adriana;155517060126;Evaluator;620469
Brunello;Maura;362257712159;Evaluator;620472
Broschi;Antonia;903755465760;Evaluator;620475
Delle;Antonino;489515385893;Evaluator;620478
Chiaramonte;Sandra;316980200487;Evaluator;620481
Cattaneo;Salvatore;558140884008;Evaluator;620484
Gabrieli;Claudio;168209548331;Evaluator;620487
Chindamo;Griselda;558705017902;Evaluator;620490
Sibilia;Flavio;125712466996;Evaluator;620493
Cundari;Serena;337292035124;Evaluator;620496
Prati;Atenulf;295587939395;Evaluator;620499
Perozzo;Marta;806496109638;Evaluator;620502
Manacorda;Angelo;81124525130;Evaluator;620505
Campano;Morena;283368490064;Evaluator;620508
Antelami;Giorgio;242278597719;Evaluator;620511
Bajamonti;Lando;596788905049;Evaluator;620514
Togliatti;Damiano;38840435807;Evaluator;620517
Scotto;Luchino;152336598114;Evaluator;620520
Bertoli;Nedda;406792176739;Evaluator;620523
Gianvecchio;Alderano;869814895716;Evaluator;620526
Rosiello;Flora;884849378405;Evaluator;620529
Magrassi;Durante;307776062572;Evaluator;620532
Capecchi;Licia;465296688236;Evaluator;620535
Catenazzi;Orazio;685335905394;Evaluator;620538
Montessori;Guarino;404836189301;Evaluator;620541
Battisti;Liana;388773708919;Evaluator;620544
Notarbartolo;Ottavio;884438860921;Evaluator;620547
Ritacca;Fernanda;35053765756;Evaluator;620550
Canevascini;Ornella;51025151103;Evaluator;620553
Spallanzani;Virgilio;598108275840;Evaluator;620556
Aporti;Valerio;187273053314;Evaluator;620559
Montalti;Federigo;438540174475;Evaluator;620562
Pignatti;Olga;266570433677;Evaluator;620565
Pugliese;Fiorenzo;93465347214;Evaluator;620568
Tafuri;Giulio;461684868244;Evaluator;620571
Fusani;Virginia;743759938708;Evaluator;620574
Vergerio;Luigina;301538346143;Evaluator;620577
Moretti;Romeo;190962336928;Evaluator;620580
Verdi;Annalisa;955173962913;Evaluator;620583
Canali;Lilla;695513121957;Evaluator;620586
Pulci;Coriolano;984233280678;Evaluator;620589
Turchetta;Raffaellino;607808259243;Evaluator;620592
Puccini;Carmelo;803357983918;Evaluator;620595
Leonardi;Patrizia;971709482165;Evaluator;620598
Marcacci;Barbara;423127024822;Evaluator;620601
Tuzzolino;Lilla;655928329404;Evaluator;620604
Randazzo;Osvaldo;685745374398;Evaluator;620607
Pagliaro;Michele;584501298369;Evaluator;620610
Gramsci;Liberto;45613450434;Evaluator;620613
Cusano;Mariano;520866890947;Evaluator;620616
Ferragni;Gianmarco;240546219206;Evaluator;620619
Paoletti;Stefano;796875556054;Evaluator;620622
Niscoromni;Lina;706233631961;Evaluator;620625
Rinaldi;Simonetta;13593609436;Evaluator;620628
Detti;Ansaldo;473280152801;Evaluator;620631
Crispi;Pier;911361705186;Evaluator;620634
Cossiga;Dionigi;482717336803;Evaluator;620637
Mercantini;Fortunata;128475858150;Evaluator;620640
Majorana;Fausto;888394482927;Evaluator;620643
Zoppetto;Adelmo;647214138607;Evaluator;620646
Novaro;Venancio;656928670962;Evaluator;620649
Gabbana;Luisa;857977259251;Evaluator;620652
Galvani;Fedele;901306778869;Evaluator;620655
Cimarosa;Claudio;489233188086;Evaluator;620658
Abate;Micheletto;89763218684;Evaluator;620661
Tarantino;Annalisa;179931055357;Evaluator;620664
Panzera;Oreste;219627914495;Evaluator;620667
Perozzo;Luca;51591906577;Evaluator;620670
Amaldi;Saverio;525731628306;Evaluator;620673
Borsellino;Coriolano;489876096281;Evaluator;620676
Trobbiani;Clelia;337749083417;Evaluator;620679
Aldobrandi;Gianna;898652308766;Evaluator;620682
Gatto;Elisa;895532533029;Evaluator;620685
Cheda;Eleanora;316159296806;Evaluator;620688
Capone;Alfredo;719328118055;Evaluator;620691
Stein;Danilo;513651115304;Evaluator;620694
Mogherini;Ruggero;59862287657;Evaluator;620697
Tosto;Ugo;3388474664;Evaluator;620700
Onio;Gelsomina;866791851308;Evaluator;620703
Boldù;Sole;139359552818;Evaluator;620706
Trincavelli;Enzio;568485479735;Evaluator;620709
Antonelli;Lara;570365838648;Evaluator;620712
Cortese;Claudio;869806507321;Evaluator;620715
Gori;Luigina;192128877879;Evaluator;620718
Mascheroni;Pompeo;344963941693;Evaluator;620721
Meucci;Gemma;463557363009;Evaluator;620724
Rizzo;Lina;18038785347;Evaluator;620727
Virgilio;Rosina;4086433097;Evaluator;620730
Montanelli;Mariano;364617401674;Evaluator;620733
Barozzi;Laureano;142335411532;Evaluator;620736
Lamborghini;Priscilla;732031878492;Evaluator;620739
Boldù;Tullio;928893371742;Evaluator;620742
Treves;Loretta;136110015842;Evaluator;620745
Nicoletti;Bianca;286339630435;Evaluator;620748
Parpinel;Ricciotti;964155278691;Evaluator;620751
Paoletti;Stefani;892213658978;Evaluator;620754
Cagnin;Ugolino;525459260774;Evaluator;620757
Bajardi;Gianpaolo;39782450533;Evaluator;620760
Turchi;Ruggiero;519401244009;Evaluator;620763
Antonelli;Ennio;5513938285;Evaluator;620766
Versace;Antonietta;309905589615;Evaluator;620769
Crisafulli;Biagio;541291447664;Evaluator;620772
Vercelloni;Filippo;506442024305;Evaluator;620775
Fabrizi;Adele;110357775736;Evaluator;620778
Tron;Nadia;803701130617;Evaluator;620781
Battaglia;Federigo;192411600253;Evaluator;620784
Draghi;Licia;774730417534;Evaluator;620787
Marenzio;Amalia;821947139457;Evaluator;620790
Bajamonti;Flora;747670340995;Evaluator;620793
Pelli;Eliana;223760876934;Evaluator;620796
Moneta;Claudio;971053073801;Evaluator;620799
Gabba;Matilda;245647148432;Evaluator;620802
Spadafora;Roberto;57707595153;Evaluator;620805
Pinamonte;Biagio;178875008402;Evaluator;620808
Morellato;Benedetto;306517378451;Evaluator;620811
Giannetti;Rolando;255296931224;Evaluator;620814
Costalonga;Ippazio;171118429596;Evaluator;620817
Cesarotti;Baccio;687314830760;Evaluator;620820
Zaccagnini;Alberto;689122051498;Evaluator;620823
Zoppetto;Isabella;179851232687;Evaluator;620826
Lollobrigida;Lazzaro;177475159471;Evaluator;620829
Ferrabosco;Danilo;278706652591;Evaluator;620832
Tartaglia;Nina;837531600305;Evaluator;620835
Tedesco;Elmo;993756054977;Evaluator;620838
Catalano;Luchino;245114340803;Evaluator;620841
Zabarella;Aldo;225224689094;Evaluator;620844
Ginesio;Alessio;323242558919;Evaluator;620847
Einaudi;Lodovico;122772653510;Evaluator;620850
Fermi;Melania;392635483597;Evaluator;620853
Manzoni;Pietro;24929109456;Evaluator;620856
Sabatini;Leone;269133022676;Evaluator;620859
Murri;Greca;688502474202;Evaluator;620862
Platini;Elena;702781851105;Evaluator;620865
Vergassola;Gelsomina;390599411170;Evaluator;620868
Siffredi;Elmo;938182051302;Evaluator;620871
Borgia;Ramona;765845571050;Evaluator;620874
Bettin;Armando;635769193963;Evaluator;620877
Petrucelli;Ronaldo;959038096877;Evaluator;620880
Vittadello;Ilaria;384874841582;Evaluator;620883
Gonzaga;Viridiana;650123412975;Evaluator;620886
Bembo;Ennio;832826377712;Evaluator;620889
Abatantuono;Francesco;466203182577;Evaluator;620892
Tartaglia;Michela;622536033774;Evaluator;620895
Malenchini;Atenulf;38534776307;Evaluator;620898
Avogadro;Evangelista;413173024243;Evaluator;620901
Pisano;Salvi;149464286707;Evaluator;620904
Verri;Amedeo;219202586104;Evaluator;620907
Branciforte;Ilaria;261918819833;Evaluator;620910
Ferraris;Pierluigi;148756497914;Evaluator;620913
Verri;Cesare;480931874307;Evaluator;620916
Tassoni;Allegra;91368719875;Evaluator;620919
Orlando;Rosina;29323691529;Evaluator;620922
Lucchesi;Fortunata;262156715531;Evaluator;620925
Favata;Agnolo;124865218062;Evaluator;620928
Cadorna;Flavia;256974915090;Evaluator;620931
Zamorani;Stefano;245994489363;Evaluator;620934
Guglielmi;Raffaello;292230137366;Evaluator;620937
Merisi;Donna;414746674710;Evaluator;620940
Gasperi;Alessia;929650574882;Evaluator;620943
Bevilacqua;Paoletta;714416064045;Evaluator;620946
Grassi;Clelia;473593808430;Evaluator;620949
Medici;Viridiana;739929359919;Evaluator;620952
Peranda;Luisa;706720302640;Evaluator;620955
Corbo;Severino;660240336432;Evaluator;620958
Boccioni;Ivan;743155959344;Evaluator;620961
Ossani;Alessia;613453530676;Evaluator;620964
Mimun;Ciro;896482805306;Evaluator;620967
Malatesta;Pellegrino;428941379130;Evaluator;620970
Pometta;Michelangelo;135681803839;Evaluator;620973
Tamburini;Romeo;778778052159;Evaluator;620976
Carocci;Antonella;846320764481;Evaluator;620979
Veltroni;Sole;598006433347;Evaluator;620982
Grasso;Edoardo;204777981511;Evaluator;620985
Gregorio;Eugenia;884131628617;Evaluator;620988
Scarponi;Nedda;371092227657;Evaluator;620991
Govoni;Vito;427835655758;Evaluator;620994
Riccardi;Mauro;945714234963;Evaluator;620997
Bonomo;Antonella;112099853909;Evaluator;621000
Semitecolo;Tonia;8145339995;Evaluator;621003
Mazzini;Guglielmo;217248302684;Evaluator;621006
Barcella;Tonia;295400506971;Evaluator;621009
Salvemini;Gustavo;258148140639;Evaluator;621012
Solimena;Sandra;518747981408;Evaluator;621015
Piccio;Damiano;747939694175;Evaluator;621018
Torricelli;Stefani;931841050210;Evaluator;621021
Marazzi;Alderano;291113666152;Evaluator;621024
Camuccini;Valentina;898482046573;Evaluator;621027
Ferrazzi;Renzo;756989953646;Evaluator;621030
Padovano;Alderano;923657700975;Evaluator;621033
Abbagnale;Piergiuseppe;960457737847;Evaluator;621036
Fornaciari;Lilla;777305458296;Evaluator;621039
Polizzi;Lilla;384186713727;Evaluator;621042
Vecellio;Salvi;770261255812;Evaluator;621045
Marazzi;Adriana;505366578821;Evaluator;621048
Berengario;Valerio;146423154311;Evaluator;621051
Acerbi;Rosalia;20830094987;Evaluator;621054
Federico;Lamberto;266365306509;Evaluator;621057
Babato;Giovanni;354655930002;Evaluator;621060
Galvani;Paoletta;292816291476;Evaluator;621063
Gemito;Costanzo;65631946390;Evaluator;621066
Scarpa;Matilda;917568095895;Evaluator;621069
Montalti;Carmelo;580884498075;Evaluator;621072
Maderna;Santino;762881640097;Evaluator;621075
Antonetti;Elmo;842964010665;Evaluator;621078
