last_name;first_name;full_name;:LABEL;:ID
Palumbo;Ronaldo;Ronaldo Palumbo;Customer;449675
Righi;Tonia;Tonia Righi;Customer;449680
Mascheroni;Serafina;Serafina Mascheroni;Customer;449685
Fanucci;Durante;Durante Fanucci;Customer;449690
Cutrufo;Mirko;Mirko Cutrufo;Customer;449695
Galuppi;Gian;Gian Galuppi;Customer;449700
Salgari;Torquato;Torquato Salgari;Customer;449705
Sagnelli;Angelo;Angelo Sagnelli;Customer;449710
Trussardi;Rodolfo;Rodolfo Trussardi;Customer;449715
Guarato;Gino;Gino Guarato;Customer;449720
Iannelli;Ludovica;Ludovica Iannelli;Customer;449725
Paruta;Melissa;Melissa Paruta;Customer;449730
Zabarella;Raffaellino;Raffaellino Zabarella;Customer;449735
Sermonti;Diana;Diana Sermonti;Customer;449740
Vezzali;Ferdinando;Ferdinando Vezzali;Customer;449745
Giammusso;Torquato;Torquato Giammusso;Customer;449750
Liguori;Michelangelo;Michelangelo Liguori;Customer;449755
Iacovelli;Azeglio;Azeglio Iacovelli;Customer;449760
Pietrangeli;Arsenio;Arsenio Pietrangeli;Customer;449765
Galilei;Anita;Anita Galilei;Customer;449770
Scaramucci;Aria;Aria Scaramucci;Customer;449775
Antonelli;Sandro;Sandro Antonelli;Customer;449780
Filzi;Romolo;Romolo Filzi;Customer;449785
Zabarella;Concetta;Concetta Zabarella;Customer;449790
Santorio;Giorgia;Giorgia Santorio;Customer;449795
Carfagna;Jolanda;Jolanda Carfagna;Customer;449800
Asprucci;Isa;Isa Asprucci;Customer;449805
Gussoni;Nina;Nina Gussoni;Customer;449810
Pavanello;Olga;Olga Pavanello;Customer;449815
Lombroso;Ludovica;Ludovica Lombroso;Customer;449820
Toscani;Annamaria;Annamaria Toscani;Customer;449825
Peranda;Luigina;Luigina Peranda;Customer;449830
Corbo;Stella;Stella Corbo;Customer;449835
Michelangeli;Ippazio;Ippazio Michelangeli;Customer;449840
Letta;Leone;Leone Letta;Customer;449845
Nicolucci;Victoria;Victoria Nicolucci;Customer;449850
Mondadori;Luisa;Luisa Mondadori;Customer;449855
Ponti;Domenico;Domenico Ponti;Customer;449860
Chittolini;Luciana;Luciana Chittolini;Customer;449865
Iadanza;Jolanda;Jolanda Iadanza;Customer;449870
Martucci;Sebastiano;Sebastiano Martucci;Customer;449875
Tomaselli;Goffredo;Goffredo Tomaselli;Customer;449880
Duodo;Damiano;Damiano Duodo;Customer;449885
Vezzali;Camillo;Camillo Vezzali;Customer;449890
Lercari;Giosuè;Giosuè Lercari;Customer;449895
Mannoia;Chiara;Chiara Mannoia;Customer;449900
Turati;Gastone;Gastone Turati;Customer;449905
Simeoni;Annetta;Annetta Simeoni;Customer;449910
Trentini;Severino;Severino Trentini;Customer;449915
Farinelli;Biagio;Biagio Farinelli;Customer;449920
Puglisi;Lamberto;Lamberto Puglisi;Customer;449925
Boaga;Corrado;Corrado Boaga;Customer;449930
Brunelleschi;Oreste;Oreste Brunelleschi;Customer;449935
Monicelli;Chiara;Chiara Monicelli;Customer;449940
Pausini;Rita;Rita Pausini;Customer;449945
Ferragamo;Sebastiano;Sebastiano Ferragamo;Customer;449950
Collina;Ferdinando;Ferdinando Collina;Customer;449955
Bruscantini;Ruggiero;Ruggiero Bruscantini;Customer;449960
Petralli;Bianca;Bianca Petralli;Customer;449965
Modigliani;Maria;Maria Modigliani;Customer;449970
Manunta;Silvia;Silvia Manunta;Customer;449975
Zabarella;Bernardo;Bernardo Zabarella;Customer;449980
Surian;Vincenza;Vincenza Surian;Customer;449985
Accardo;Ignazio;Ignazio Accardo;Customer;449990
Sermonti;Silvio;Silvio Sermonti;Customer;449995
Briccialdi;Angelina;Angelina Briccialdi;Customer;450000
Bersani;Laura;Laura Bersani;Customer;450005
Dandolo;Ida;Ida Dandolo;Customer;450010
Lombardo;Giacomo;Giacomo Lombardo;Customer;450015
Carpaccio;Adamo;Adamo Carpaccio;Customer;450020
Berrè;Silvio;Silvio Berrè;Customer;450025
Bulzoni;Raffaellino;Raffaellino Bulzoni;Customer;450030
Comeriato;Renzo;Renzo Comeriato;Customer;450035
Traversa;Daria;Daria Traversa;Customer;450040
Stoppani;Milena;Milena Stoppani;Customer;450045
Boitani;Alberico;Alberico Boitani;Customer;450050
Scalfaro;Lorenzo;Lorenzo Scalfaro;Customer;450055
Giovine;Ugolino;Ugolino Giovine;Customer;450060
Turchetta;Flavia;Flavia Turchetta;Customer;450065
Tomaselli;Fulvio;Fulvio Tomaselli;Customer;450070
Trentin;Carolina;Carolina Trentin;Customer;450075
Cattaneo;Susanna;Susanna Cattaneo;Customer;450080
Gremese;Eugenia;Eugenia Gremese;Customer;450085
Vidoni;Bartolomeo;Bartolomeo Vidoni;Customer;450090
Fittipaldi;Gemma;Gemma Fittipaldi;Customer;450095
Polizzi;Giuseppe;Giuseppe Polizzi;Customer;450100
Armellini;Susanna;Susanna Armellini;Customer;450105
Anichini;Daniele;Daniele Anichini;Customer;450110
Tasso;Licia;Licia Tasso;Customer;450115
Giorgetti;Giulio;Giulio Giorgetti;Customer;450120
Tedesco;Dina;Dina Tedesco;Customer;450125
Niscoromni;Romeo;Romeo Niscoromni;Customer;450130
Durante;Ezio;Ezio Durante;Customer;450135
Miniati;Sergius;Sergius Miniati;Customer;450140
Grifeo;Angelina;Angelina Grifeo;Customer;450145
Vergerio;Mirco;Mirco Vergerio;Customer;450150
Vanvitelli;Iolanda;Iolanda Vanvitelli;Customer;450155
Calarco;Ludovico;Ludovico Calarco;Customer;450160
Parri;Piergiuseppe;Piergiuseppe Parri;Customer;450165
Cerquiglini;Armando;Armando Cerquiglini;Customer;450170
Burcardo;Giustino;Giustino Burcardo;Customer;450175
Barberini;Serafina;Serafina Barberini;Customer;450180
Bersani;Camilla;Camilla Bersani;Customer;450185
Pozzecco;Alberto;Alberto Pozzecco;Customer;450190
Correr;Beatrice;Beatrice Correr;Customer;450195
Canali;Gianfranco;Gianfranco Canali;Customer;450200
Carriera;Dino;Dino Carriera;Customer;450205
Cortese;Renata;Renata Cortese;Customer;450210
Bellò;Gioacchino;Gioacchino Bellò;Customer;450215
Sansoni;Pierangelo;Pierangelo Sansoni;Customer;450220
Mazzeo;Romana;Romana Mazzeo;Customer;450225
Niggli;Valeria;Valeria Niggli;Customer;450230
Pederiva;Simonetta;Simonetta Pederiva;Customer;450235
Babati;Giovanni;Giovanni Babati;Customer;450240
Corradi;Donna;Donna Corradi;Customer;450245
Caccioppoli;Gionata;Gionata Caccioppoli;Customer;450250
Pagnotto;Giacobbe;Giacobbe Pagnotto;Customer;450255
Proietti;Giorgio;Giorgio Proietti;Customer;450260
Salvemini;Iolanda;Iolanda Salvemini;Customer;450265
Zanichelli;Beatrice;Beatrice Zanichelli;Customer;450270
Renzi;Giuseppe;Giuseppe Renzi;Customer;450275
Casagrande;Laureano;Laureano Casagrande;Customer;450280
Grasso;Liberto;Liberto Grasso;Customer;450285
Dellucci;Sabatino;Sabatino Dellucci;Customer;450290
Gravina;Mirco;Mirco Gravina;Customer;450295
Andreozzi;Gian;Gian Andreozzi;Customer;450300
Amato;Roberta;Roberta Amato;Customer;450305
Scalera;Amanda;Amanda Scalera;Customer;450310
Odescalchi;Cassandra;Cassandra Odescalchi;Customer;450315
Sordi;Bernardo;Bernardo Sordi;Customer;450320
Fracci;Ottone;Ottone Fracci;Customer;450325
Petralli;Angelica;Angelica Petralli;Customer;450330
Leonetti;Silvia;Silvia Leonetti;Customer;450335
Ferraris;Corrado;Corrado Ferraris;Customer;450340
Roccabonella;Livio;Livio Roccabonella;Customer;450345
Gasperi;Fiorenzo;Fiorenzo Gasperi;Customer;450350
Gradenigo;Francesco;Francesco Gradenigo;Customer;450355
Sanguineti;Loretta;Loretta Sanguineti;Customer;450360
Bernetti;Eugenia;Eugenia Bernetti;Customer;450365
Trussardi;Pierluigi;Pierluigi Trussardi;Customer;450370
Vitturi;Eva;Eva Vitturi;Customer;450375
Toscanini;Marco;Marco Toscanini;Customer;450380
Gregori;Marina;Marina Gregori;Customer;450385
Sobrero;Isa;Isa Sobrero;Customer;450390
Petruzzi;Benedetto;Benedetto Petruzzi;Customer;450395
Serlupi;Chiara;Chiara Serlupi;Customer;450400
Udinese;Isa;Isa Udinese;Customer;450405
Mazzacurati;Lucio;Lucio Mazzacurati;Customer;450410
Guarana;Vittoria;Vittoria Guarana;Customer;450415
Porcellato;Milena;Milena Porcellato;Customer;450420
Rusticucci;Serafina;Serafina Rusticucci;Customer;450425
Samele;Patrizia;Patrizia Samele;Customer;450430
Gioberti;Pierina;Pierina Gioberti;Customer;450435
Moneta;Angelina;Angelina Moneta;Customer;450440
Franceschi;Aurora;Aurora Franceschi;Customer;450445
Jacuzzi;Melina;Melina Jacuzzi;Customer;450450
Rinaldi;Ludovico;Ludovico Rinaldi;Customer;450455
Renzi;Bartolomeo;Bartolomeo Renzi;Customer;450460
Argurio;Lolita;Lolita Argurio;Customer;450465
Monte;Mirco;Mirco Monte;Customer;450470
Bernardi;Adriano;Adriano Bernardi;Customer;450475
Combi;Augusto;Augusto Combi;Customer;450480
Broggini;Guglielmo;Guglielmo Broggini;Customer;450485
Bruno;Romeo;Romeo Bruno;Customer;450490
Casarin;Augusto;Augusto Casarin;Customer;450495
Cherubini;Sylvia;Sylvia Cherubini;Customer;450500
Sansoni;Gloria;Gloria Sansoni;Customer;450505
Marangoni;Livia;Livia Marangoni;Customer;450510
Manolesso;Fausto;Fausto Manolesso;Customer;450515
Lombardi;Arsenio;Arsenio Lombardi;Customer;450520
Rosiello;Gastone;Gastone Rosiello;Customer;450525
Mondadori;Enzio;Enzio Mondadori;Customer;450530
Zanazzo;Liberto;Liberto Zanazzo;Customer;450535
Pometta;Diana;Diana Pometta;Customer;450540
Lucciano;Giovanna;Giovanna Lucciano;Customer;450545
Sismondi;Calcedonio;Calcedonio Sismondi;Customer;450550
Gemito;Ermes;Ermes Gemito;Customer;450555
Sollima;Tullio;Tullio Sollima;Customer;450560
Borromeo;Arnaldo;Arnaldo Borromeo;Customer;450565
Volterra;Gaspare;Gaspare Volterra;Customer;450570
Juvara;Enzo;Enzo Juvara;Customer;450575
Gozzano;Olga;Olga Gozzano;Customer;450580
Roero;Daria;Daria Roero;Customer;450585
Civaschi;Baldassare;Baldassare Civaschi;Customer;450590
Roncalli;Rembrandt;Rembrandt Roncalli;Customer;450595
Bonino;Angelica;Angelica Bonino;Customer;450600
Infantino;Gabriella;Gabriella Infantino;Customer;450605
Roero;Liana;Liana Roero;Customer;450610
Schiavone;Stella;Stella Schiavone;Customer;450615
Draghi;Ricciotti;Ricciotti Draghi;Customer;450620
Strangio;Sylvia;Sylvia Strangio;Customer;450625
Tropea;Baldassare;Baldassare Tropea;Customer;450630
Roth;Vincenza;Vincenza Roth;Customer;450635
Dandolo;Nadia;Nadia Dandolo;Customer;450640
Matteotti;Allegra;Allegra Matteotti;Customer;450645
Pulci;Fabrizio;Fabrizio Pulci;Customer;450650
Beffa;Renzo;Renzo Beffa;Customer;450655
Agnesi;Maura;Maura Agnesi;Customer;450660
Schiavo;Achille;Achille Schiavo;Customer;450665
Guarneri;Ludovica;Ludovica Guarneri;Customer;450670
Bersani;Vincentio;Vincentio Bersani;Customer;450675
Caccioppoli;Franco;Franco Caccioppoli;Customer;450680
Ungaretti;Mariano;Mariano Ungaretti;Customer;450685
Greco;Bianca;Bianca Greco;Customer;450690
Omma;Federica;Federica Omma;Customer;450695
Cutuli;Gionata;Gionata Cutuli;Customer;450700
Longhena;Roberto;Roberto Longhena;Customer;450705
Beccheria;Renata;Renata Beccheria;Customer;450710
Orsini;Elena;Elena Orsini;Customer;450715
Leblanc;Gianluigi;Gianluigi Leblanc;Customer;450720
Federici;Isa;Isa Federici;Customer;450725
Montanelli;Pierluigi;Pierluigi Montanelli;Customer;450730
Caccianemico;Fabrizia;Fabrizia Caccianemico;Customer;450735
Satta;Gionata;Gionata Satta;Customer;450740
Panatta;Ernesto;Ernesto Panatta;Customer;450745
Cipolla;Lodovico;Lodovico Cipolla;Customer;450750
Ferragni;Concetta;Concetta Ferragni;Customer;450755
Bonaventura;Clelia;Clelia Bonaventura;Customer;450760
Rocca;Berenice;Berenice Rocca;Customer;450765
Cuda;Fabrizio;Fabrizio Cuda;Customer;450770
Pacelli;Fernanda;Fernanda Pacelli;Customer;450775
Omma;Edoardo;Edoardo Omma;Customer;450780
Borsellino;Camilla;Camilla Borsellino;Customer;450785
Dalla;Atenulf;Atenulf Dalla;Customer;450790
Venditti;Morena;Morena Venditti;Customer;450795
Cociarelli;Lucia;Lucia Cociarelli;Customer;450800
Barracco;Aldo;Aldo Barracco;Customer;450805
Petrassi;Mattia;Mattia Petrassi;Customer;450810
Brichese;Simonetta;Simonetta Brichese;Customer;450815
Draghi;Santino;Santino Draghi;Customer;450820
Bernetti;Michele;Michele Bernetti;Customer;450825
Majorana;Gabriele;Gabriele Majorana;Customer;450830
Pasqua;Pierpaolo;Pierpaolo Pasqua;Customer;450835
Randazzo;Ricciotti;Ricciotti Randazzo;Customer;450840
Zanazzo;Ludovico;Ludovico Zanazzo;Customer;450845
Schicchi;Annibale;Annibale Schicchi;Customer;450850
Polesel;Jolanda;Jolanda Polesel;Customer;450855
Taliercio;Ottone;Ottone Taliercio;Customer;450860
Aporti;Gianni;Gianni Aporti;Customer;450865
Foletti;Luisa;Luisa Foletti;Customer;450870
Capecchi;Luchino;Luchino Capecchi;Customer;450875
Vasari;Ansaldo;Ansaldo Vasari;Customer;450880
Solari;Baldassare;Baldassare Solari;Customer;450885
Jacuzzi;Licia;Licia Jacuzzi;Customer;450890
Monte;Simonetta;Simonetta Monte;Customer;450895
Manzoni;Mauro;Mauro Manzoni;Customer;450900
Bodoni;Umberto;Umberto Bodoni;Customer;450905
Fibonacci;Bianca;Bianca Fibonacci;Customer;450910
Conte;Valerio;Valerio Conte;Customer;450915
Bruno;Alina;Alina Bruno;Customer;450920
Bembo;Carla;Carla Bembo;Customer;450925
Bignardi;Armando;Armando Bignardi;Customer;450930
Parini;Enrico;Enrico Parini;Customer;450935
Musatti;Sandra;Sandra Musatti;Customer;450940
Medici;Gioffre;Gioffre Medici;Customer;450945
Capone;Pierangelo;Pierangelo Capone;Customer;450950
Chechi;Nino;Nino Chechi;Customer;450955
Aulenti;Filippo;Filippo Aulenti;Customer;450960
Pirandello;Federica;Federica Pirandello;Customer;450965
Lupo;Eliana;Eliana Lupo;Customer;450970
Fornaciari;Renata;Renata Fornaciari;Customer;450975
Foa;Simone;Simone Foa;Customer;450980
Carosone;Marcella;Marcella Carosone;Customer;450985
Fallaci;Guarino;Guarino Fallaci;Customer;450990
Bombieri;Leone;Leone Bombieri;Customer;450995
Malipiero;Dario;Dario Malipiero;Customer;451000
Ortolani;Roberto;Roberto Ortolani;Customer;451005
Baglioni;Donna;Donna Baglioni;Customer;451010
Mortati;Gianmarco;Gianmarco Mortati;Customer;451015
Dovara;Arsenio;Arsenio Dovara;Customer;451020
Zola;Benedetto;Benedetto Zola;Customer;451025
Ungaretti;Lolita;Lolita Ungaretti;Customer;451030
Salgari;Dino;Dino Salgari;Customer;451035
Schiavone;Zaira;Zaira Schiavone;Customer;451040
Vergassola;Riccardo;Riccardo Vergassola;Customer;451045
Bossi;Pier;Pier Bossi;Customer;451050
Romano;Vincentio;Vincentio Romano;Customer;451055
Corcos;Saverio;Saverio Corcos;Customer;451060
Farinelli;Mattia;Mattia Farinelli;Customer;451065
Tirabassi;Piermaria;Piermaria Tirabassi;Customer;451070
Jacuzzi;Tonia;Tonia Jacuzzi;Customer;451075
Piacentini;Elladio;Elladio Piacentini;Customer;451080
Pertini;Pierpaolo;Pierpaolo Pertini;Customer;451085
Ubaldi;Laureano;Laureano Ubaldi;Customer;451090
Babbo;Silvio;Silvio Babbo;Customer;451095
Verri;Michela;Michela Verri;Customer;451100
Sismondi;Cirillo;Cirillo Sismondi;Customer;451105
Collina;Ansaldo;Ansaldo Collina;Customer;451110
Gentili;Adriano;Adriano Gentili;Customer;451115
Matteotti;Ansaldo;Ansaldo Matteotti;Customer;451120
Pietrangeli;Nanni;Nanni Pietrangeli;Customer;451125
Merisi;Fabrizia;Fabrizia Merisi;Customer;451130
Antonini;Simonetta;Simonetta Antonini;Customer;451135
Cesarotti;Telemaco;Telemaco Cesarotti;Customer;451140
Castioni;Rodolfo;Rodolfo Castioni;Customer;451145
Bertolucci;Ciro;Ciro Bertolucci;Customer;451150
Cociarelli;Renata;Renata Cociarelli;Customer;451155
Delle;Adriana;Adriana Delle;Customer;451160
Petrucci;Giuliano;Giuliano Petrucci;Customer;451165
Correr;Lucio;Lucio Correr;Customer;451170
Scarlatti;Elena;Elena Scarlatti;Customer;451175
Giacometti;Leone;Leone Giacometti;Customer;451180
Ramazzotti;Greca;Greca Ramazzotti;Customer;451185
Pizzo;Lucio;Lucio Pizzo;Customer;451190
Bellò;Greca;Greca Bellò;Customer;451195
Ligorio;Elvira;Elvira Ligorio;Customer;451200
Simeoni;Eliana;Eliana Simeoni;Customer;451205
Pezzali;Marcello;Marcello Pezzali;Customer;451210
Righi;Fiorino;Fiorino Righi;Customer;451215
Cendron;Gloria;Gloria Cendron;Customer;451220
Cuzzocrea;Leone;Leone Cuzzocrea;Customer;451225
Semitecolo;Giovanna;Giovanna Semitecolo;Customer;451230
Grassi;Federico;Federico Grassi;Customer;451235
Gioberti;Barbara;Barbara Gioberti;Customer;451240
Lucchesi;Vittorio;Vittorio Lucchesi;Customer;451245
Cerutti;Daniele;Daniele Cerutti;Customer;451250
Caccianemico;Ninetta;Ninetta Caccianemico;Customer;451255
Monicelli;Martina;Martina Monicelli;Customer;451260
Iannuzzi;Lidia;Lidia Iannuzzi;Customer;451265
Montanariello;Nanni;Nanni Montanariello;Customer;451270
Catenazzi;Ramona;Ramona Catenazzi;Customer;451275
Capuana;Emma;Emma Capuana;Customer;451280
Rienzo;Liberto;Liberto Rienzo;Customer;451285
Pizzamano;Marco;Marco Pizzamano;Customer;451290
Calgari;Raffaellino;Raffaellino Calgari;Customer;451295
Borroni;Alphons;Alphons Borroni;Customer;451300
Pigafetta;Vincentio;Vincentio Pigafetta;Customer;451305
Petruzzi;Ottone;Ottone Petruzzi;Customer;451310
Iacobucci;Azeglio;Azeglio Iacobucci;Customer;451315
Ariosto;Eliana;Eliana Ariosto;Customer;451320
Venturi;Enzo;Enzo Venturi;Customer;451325
Gussoni;Marta;Marta Gussoni;Customer;451330
Duse;Sergius;Sergius Duse;Customer;451335
Trevisan;Marco;Marco Trevisan;Customer;451340
Ferrucci;Alfredo;Alfredo Ferrucci;Customer;451345
Bottigliero;Virginia;Virginia Bottigliero;Customer;451350
Ferrabosco;Ludovica;Ludovica Ferrabosco;Customer;451355
Letta;Laureano;Laureano Letta;Customer;451360
Mondaini;Arsenio;Arsenio Mondaini;Customer;451365
Catalano;Danilo;Danilo Catalano;Customer;451370
Filangieri;Amadeo;Amadeo Filangieri;Customer;451375
Ferraris;Maurilio;Maurilio Ferraris;Customer;451380
Polizzi;Annamaria;Annamaria Polizzi;Customer;451385
Monte;Antonino;Antonino Monte;Customer;451390
Mazzocchi;Evangelista;Evangelista Mazzocchi;Customer;451395
Toscanini;Erika;Erika Toscanini;Customer;451400
Trobbiani;Milena;Milena Trobbiani;Customer;451405
Ostinelli;Panfilo;Panfilo Ostinelli;Customer;451410
Sagredo;Lina;Lina Sagredo;Customer;451415
Iadanza;Lodovico;Lodovico Iadanza;Customer;451420
Gilardoni;Livio;Livio Gilardoni;Customer;451425
Abatantuono;Alessandra;Alessandra Abatantuono;Customer;451430
Fo;Riccardo;Riccardo Fo;Customer;451435
Ajello;Maria;Maria Ajello;Customer;451440
Malipiero;Liana;Liana Malipiero;Customer;451445
Petrocelli;Maria;Maria Petrocelli;Customer;451450
Duse;Giuseppe;Giuseppe Duse;Customer;451455
Procacci;Federigo;Federigo Procacci;Customer;451460
Barese;Venancio;Venancio Barese;Customer;451465
Villadicani;Lodovico;Lodovico Villadicani;Customer;451470
Pederiva;Dante;Dante Pederiva;Customer;451475
Luna;Leopoldo;Leopoldo Luna;Customer;451480
Basadonna;Ermanno;Ermanno Basadonna;Customer;451485
Guarneri;Serena;Serena Guarneri;Customer;451490
Sollima;Gianfrancesco;Gianfrancesco Sollima;Customer;451495
Vezzali;Isabella;Isabella Vezzali;Customer;451500
Milanesi;Severino;Severino Milanesi;Customer;451505
Leblanc;Alessandro;Alessandro Leblanc;Customer;451510
Cabrini;Daniele;Daniele Cabrini;Customer;451515
Morrocco;Antonina;Antonina Morrocco;Customer;451520
Filippini;Durante;Durante Filippini;Customer;451525
Missoni;Angelina;Angelina Missoni;Customer;451530
Blasi;Margherita;Margherita Blasi;Customer;451535
Palombi;Michele;Michele Palombi;Customer;451540
Salieri;Amedeo;Amedeo Salieri;Customer;451545
Cabrini;Eliana;Eliana Cabrini;Customer;451550
Interminei;Donato;Donato Interminei;Customer;451555
Fantini;Leone;Leone Fantini;Customer;451560
Barozzi;Benvenuto;Benvenuto Barozzi;Customer;451565
Moschino;Marissa;Marissa Moschino;Customer;451570
Passalacqua;Aria;Aria Passalacqua;Customer;451575
Bova;Daria;Daria Bova;Customer;451580
Montalcini;Sandra;Sandra Montalcini;Customer;451585
Manolesso;Graziano;Graziano Manolesso;Customer;451590
Pinamonte;Melina;Melina Pinamonte;Customer;451595
Interminelli;Agnolo;Agnolo Interminelli;Customer;451600
Forza;Adriano;Adriano Forza;Customer;451605
Capone;Eva;Eva Capone;Customer;451610
Petruzzi;Sylvia;Sylvia Petruzzi;Customer;451615
Marsili;Adriano;Adriano Marsili;Customer;451620
Missoni;Silvia;Silvia Missoni;Customer;451625
Missoni;Livio;Livio Missoni;Customer;451630
Majorana;Gioachino;Gioachino Majorana;Customer;451635
Gianetti;Lazzaro;Lazzaro Gianetti;Customer;451640
Sommaruga;Annetta;Annetta Sommaruga;Customer;451645
Bruscantini;Gianpaolo;Gianpaolo Bruscantini;Customer;451650
Fantozzi;Silvio;Silvio Fantozzi;Customer;451655
Bombieri;Paola;Paola Bombieri;Customer;451660
Benussi;Luisa;Luisa Benussi;Customer;451665
Conte;Nicola;Nicola Conte;Customer;451670
Bellini;Vanessa;Vanessa Bellini;Customer;451675
Soprano;Augusto;Augusto Soprano;Customer;451680
Stradivari;Severino;Severino Stradivari;Customer;451685
Cicilia;Antonino;Antonino Cicilia;Customer;451690
Donarelli;Lina;Lina Donarelli;Customer;451695
Villarosa;Massimiliano;Massimiliano Villarosa;Customer;451700
Marino;Claudia;Claudia Marino;Customer;451705
Cendron;Clelia;Clelia Cendron;Customer;451710
Vergerio;Iolanda;Iolanda Vergerio;Customer;451715
Pontecorvo;Romana;Romana Pontecorvo;Customer;451720
Carocci;Camillo;Camillo Carocci;Customer;451725
Mercadante;Adele;Adele Mercadante;Customer;451730
Bruno;Daria;Daria Bruno;Customer;451735
Interiano;Antonietta;Antonietta Interiano;Customer;451740
Iannuzzi;Ezio;Ezio Iannuzzi;Customer;451745
Versace;Delfino;Delfino Versace;Customer;451750
Procacci;Lorenzo;Lorenzo Procacci;Customer;451755
Donarelli;Paloma;Paloma Donarelli;Customer;451760
Cesaroni;Annalisa;Annalisa Cesaroni;Customer;451765
Belletini;Luciano;Luciano Belletini;Customer;451770
Guidotti;Maura;Maura Guidotti;Customer;451775
Ponti;Mariana;Mariana Ponti;Customer;451780
Cadorna;Enzo;Enzo Cadorna;Customer;451785
Fallaci;Ivan;Ivan Fallaci;Customer;451790
Columbo;Pasquale;Pasquale Columbo;Customer;451795
Boezio;Melissa;Melissa Boezio;Customer;451800
Antonello;Augusto;Augusto Antonello;Customer;451805
Correr;Costantino;Costantino Correr;Customer;451810
Pergolesi;Fulvio;Fulvio Pergolesi;Customer;451815
Canali;Giacinto;Giacinto Canali;Customer;451820
Spinola;Giacomo;Giacomo Spinola;Customer;451825
Galuppi;Tullio;Tullio Galuppi;Customer;451830
Mascagni;Piergiorgio;Piergiorgio Mascagni;Customer;451835
Casadei;Nico;Nico Casadei;Customer;451840
Donà;Silvia;Silvia Donà;Customer;451845
Morandini;Filippo;Filippo Morandini;Customer;451850
Vasari;Greca;Greca Vasari;Customer;451855
Guarneri;Alderano;Alderano Guarneri;Customer;451860
Bocca;Achille;Achille Bocca;Customer;451865
Lombardi;Elvira;Elvira Lombardi;Customer;451870
Carnera;Giuseppe;Giuseppe Carnera;Customer;451875
Cabrini;Venancio;Venancio Cabrini;Customer;451880
Agazzi;Tatiana;Tatiana Agazzi;Customer;451885
Sermonti;Fiorino;Fiorino Sermonti;Customer;451890
Ramazzotti;Aurora;Aurora Ramazzotti;Customer;451895
