last_name;first_name;full_name;:LABEL;:ID
Ricolfi;Tatiana;Tatiana Ricolfi;Customer;75400
Semitecolo;Simonetta;Simonetta Semitecolo;Customer;75405
Tartaglia;Azeglio;Azeglio Tartaglia;Customer;75410
Mondaini;Camillo;Camillo Mondaini;Customer;75415
Chinnici;Giancarlo;Giancarlo Chinnici;Customer;75420
Montanariello;Arturo;Arturo Montanariello;Customer;75425
Lombardo;Emma;Emma Lombardo;Customer;75430
Antonacci;Alfredo;Alfredo Antonacci;Customer;75435
Vattimo;Renata;Renata Vattimo;Customer;75440
Verri;Ronaldo;Ronaldo Verri;Customer;75445
Barzini;Zaira;Zaira Barzini;Customer;75450
Botticelli;Ciro;Ciro Botticelli;Customer;75455
Ginese;Giustino;Giustino Ginese;Customer;75460
Greco;Francesco;Francesco Greco;Customer;75465
Coppola;Anita;Anita Coppola;Customer;75470
Gangemi;Pierpaolo;Pierpaolo Gangemi;Customer;75475
Maggioli;Martino;Martino Maggioli;Customer;75480
Rossetti;Martino;Martino Rossetti;Customer;75485
Bonino;Ansaldo;Ansaldo Bonino;Customer;75490
Calbo;Filippa;Filippa Calbo;Customer;75495
Gelli;Adelasia;Adelasia Gelli;Customer;75500
Sobrero;Donna;Donna Sobrero;Customer;75505
Ferrabosco;Pierina;Pierina Ferrabosco;Customer;75510
Armellini;Vincenzo;Vincenzo Armellini;Customer;75515
Vecellio;Nedda;Nedda Vecellio;Customer;75520
Barbarigo;Sabatino;Sabatino Barbarigo;Customer;75525
Bragadin;Concetta;Concetta Bragadin;Customer;75530
Petrassi;Torquato;Torquato Petrassi;Customer;75535
Pisacane;Isabella;Isabella Pisacane;Customer;75540
Onio;Vanessa;Vanessa Onio;Customer;75545
Gagliano;Cirillo;Cirillo Gagliano;Customer;75550
Faranda;Gaetano;Gaetano Faranda;Customer;75555
Bocelli;Emilio;Emilio Bocelli;Customer;75560
Mezzetta;Cesare;Cesare Mezzetta;Customer;75565
Cardano;Mirko;Mirko Cardano;Customer;75570
Fittipaldi;Giampaolo;Giampaolo Fittipaldi;Customer;75575
Cesaroni;Alderano;Alderano Cesaroni;Customer;75580
Gangemi;Fausto;Fausto Gangemi;Customer;75585
Lattuada;Lando;Lando Lattuada;Customer;75590
Adinolfi;Nina;Nina Adinolfi;Customer;75595
Rosmini;Imelda;Imelda Rosmini;Customer;75600
Platini;Alfredo;Alfredo Platini;Customer;75605
Spanevello;Gioacchino;Gioacchino Spanevello;Customer;75610
Gentileschi;Mirco;Mirco Gentileschi;Customer;75615
Callegaro;Marta;Marta Callegaro;Customer;75620
Tosto;Elladio;Elladio Tosto;Customer;75625
Zetticci;Arnulfo;Arnulfo Zetticci;Customer;75630
Tron;Giacobbe;Giacobbe Tron;Customer;75635
Lombroso;Adelmo;Adelmo Lombroso;Customer;75640
Piccio;Ernesto;Ernesto Piccio;Customer;75645
Medici;Gino;Gino Medici;Customer;75650
Dallapé;Paolo;Paolo Dallapé;Customer;75655
Fabrizi;Viridiana;Viridiana Fabrizi;Customer;75660
Falier;Nico;Nico Falier;Customer;75665
Ceschi;Gianpaolo;Gianpaolo Ceschi;Customer;75670
Taccola;Stefania;Stefania Taccola;Customer;75675
Borsiere;Mariana;Mariana Borsiere;Customer;75680
Beccheria;Bruno;Bruno Beccheria;Customer;75685
Vecoli;Amleto;Amleto Vecoli;Customer;75690
Mazzeo;Elladio;Elladio Mazzeo;Customer;75695
Guidotti;Ivo;Ivo Guidotti;Customer;75700
Mimun;Rosalia;Rosalia Mimun;Customer;75705
Comeriato;Marissa;Marissa Comeriato;Customer;75710
Lombroso;Maria;Maria Lombroso;Customer;75715
Stein;Adriana;Adriana Stein;Customer;75720
Broschi;Rosina;Rosina Broschi;Customer;75725
Marazzi;Adele;Adele Marazzi;Customer;75730
Argurio;Maurilio;Maurilio Argurio;Customer;75735
Petrucci;Donatello;Donatello Petrucci;Customer;75740
Modugno;Rosaria;Rosaria Modugno;Customer;75745
Mascagni;Leonardo;Leonardo Mascagni;Customer;75750
Filippini;Daria;Daria Filippini;Customer;75755
Abatantuono;Romeo;Romeo Abatantuono;Customer;75760
Toscanini;Eva;Eva Toscanini;Customer;75765
Tasca;Leonardo;Leonardo Tasca;Customer;75770
Vidoni;Greca;Greca Vidoni;Customer;75775
Salandra;Elena;Elena Salandra;Customer;75780
Galuppi;Salvi;Salvi Galuppi;Customer;75785
Bragaglia;Fabrizio;Fabrizio Bragaglia;Customer;75790
Boito;Orlando;Orlando Boito;Customer;75795
Carnera;Lara;Lara Carnera;Customer;75800
Scialpi;Alberto;Alberto Scialpi;Customer;75805
Gilardoni;Sebastiano;Sebastiano Gilardoni;Customer;75810
Stoppani;Rolando;Rolando Stoppani;Customer;75815
Vespa;Roberta;Roberta Vespa;Customer;75820
Capecchi;Dionigi;Dionigi Capecchi;Customer;75825
Sanudo;Silvia;Silvia Sanudo;Customer;75830
Conte;Atenulf;Atenulf Conte;Customer;75835
Fallaci;Gianna;Gianna Fallaci;Customer;75840
Luria;Luca;Luca Luria;Customer;75845
Lerner;Isa;Isa Lerner;Customer;75850
Tornatore;Nico;Nico Tornatore;Customer;75855
Rossi;Lucia;Lucia Rossi;Customer;75860
Vergassola;Annamaria;Annamaria Vergassola;Customer;75865
Basadonna;Fulvio;Fulvio Basadonna;Customer;75870
Platini;Raffaele;Raffaele Platini;Customer;75875
Panzera;Giulia;Giulia Panzera;Customer;75880
Pozzecco;Stefania;Stefania Pozzecco;Customer;75885
Forza;Giuliano;Giuliano Forza;Customer;75890
Sandi;Lorenzo;Lorenzo Sandi;Customer;75895
Tacchini;Giovanni;Giovanni Tacchini;Customer;75900
Gasperi;Annalisa;Annalisa Gasperi;Customer;75905
Luzi;Fabrizio;Fabrizio Luzi;Customer;75910
Silvestri;Morena;Morena Silvestri;Customer;75915
Guarato;Giustino;Giustino Guarato;Customer;75920
Pirandello;Benvenuto;Benvenuto Pirandello;Customer;75925
Cianciolo;Annetta;Annetta Cianciolo;Customer;75930
Capone;Marcello;Marcello Capone;Customer;75935
Trobbiani;Elisa;Elisa Trobbiani;Customer;75940
Bonolis;Gionata;Gionata Bonolis;Customer;75945
Corbo;Lucia;Lucia Corbo;Customer;75950
Corradi;Romeo;Romeo Corradi;Customer;75955
Malaparte;Beatrice;Beatrice Malaparte;Customer;75960
Vianello;Alphons;Alphons Vianello;Customer;75965
Fracci;Aria;Aria Fracci;Customer;75970
Gentili;Antonia;Antonia Gentili;Customer;75975
Maderna;Claudia;Claudia Maderna;Customer;75980
Agostinelli;Dionigi;Dionigi Agostinelli;Customer;75985
Tiepolo;Calogero;Calogero Tiepolo;Customer;75990
Vivaldi;Luigi;Luigi Vivaldi;Customer;75995
Cainero;Tonino;Tonino Cainero;Customer;76000
Mazzanti;Ruggero;Ruggero Mazzanti;Customer;76005
Bergoglio;Elvira;Elvira Bergoglio;Customer;76010
Borrani;Achille;Achille Borrani;Customer;76015
Palazzo;Uberto;Uberto Palazzo;Customer;76020
Interminei;Adriana;Adriana Interminei;Customer;76025
Boldù;Giuliano;Giuliano Boldù;Customer;76030
Ioppi;Saverio;Saverio Ioppi;Customer;76035
Zacchia;Corrado;Corrado Zacchia;Customer;76040
Martucci;Adriano;Adriano Martucci;Customer;76045
Petrucelli;Patrizio;Patrizio Petrucelli;Customer;76050
Murialdo;Annamaria;Annamaria Murialdo;Customer;76055
Bignardi;Pellegrino;Pellegrino Bignardi;Customer;76060
Cainero;Riccardo;Riccardo Cainero;Customer;76065
Stucchi;Berenice;Berenice Stucchi;Customer;76070
Mogherini;Giampiero;Giampiero Mogherini;Customer;76075
Celentano;Guglielmo;Guglielmo Celentano;Customer;76080
Beffa;Saverio;Saverio Beffa;Customer;76085
Montesano;Enrico;Enrico Montesano;Customer;76090
Monteverdi;Luigina;Luigina Monteverdi;Customer;76095
Morucci;Giulietta;Giulietta Morucci;Customer;76100
Bernini;Danilo;Danilo Bernini;Customer;76105
Odescalchi;Barbara;Barbara Odescalchi;Customer;76110
Salvemini;Matteo;Matteo Salvemini;Customer;76115
Trapani;Silvestro;Silvestro Trapani;Customer;76120
Morpurgo;Piergiuseppe;Piergiuseppe Morpurgo;Customer;76125
Bernini;Sonia;Sonia Bernini;Customer;76130
Condoleo;Costantino;Costantino Condoleo;Customer;76135
Platini;Salvi;Salvi Platini;Customer;76140
Rossi;Fiorenzo;Fiorenzo Rossi;Customer;76145
Tafuri;Cecilia;Cecilia Tafuri;Customer;76150
Sollima;Giustino;Giustino Sollima;Customer;76155
Bacosi;Ranieri;Ranieri Bacosi;Customer;76160
Amato;Romana;Romana Amato;Customer;76165
Marconi;Cassandra;Cassandra Marconi;Customer;76170
Bettin;Giulia;Giulia Bettin;Customer;76175
Pacetti;Raffaello;Raffaello Pacetti;Customer;76180
Caironi;Mauro;Mauro Caironi;Customer;76185
Strangio;Lolita;Lolita Strangio;Customer;76190
Cesarotti;Zaira;Zaira Cesarotti;Customer;76195
Emo;Amleto;Amleto Emo;Customer;76200
Casagrande;Virginia;Virginia Casagrande;Customer;76205
Anguissola;Aurora;Aurora Anguissola;Customer;76210
Barillaro;Virgilio;Virgilio Barillaro;Customer;76215
Pedroni;Irma;Irma Pedroni;Customer;76220
Chinnici;Carmelo;Carmelo Chinnici;Customer;76225
Garibaldi;Luchino;Luchino Garibaldi;Customer;76230
Casellati;Achille;Achille Casellati;Customer;76235
Asmundo;Marcantonio;Marcantonio Asmundo;Customer;76240
Zamorani;Panfilo;Panfilo Zamorani;Customer;76245
Iannucci;Ricciotti;Ricciotti Iannucci;Customer;76250
Tagliafierro;Edoardo;Edoardo Tagliafierro;Customer;76255
Mozart;Enrico;Enrico Mozart;Customer;76260
Panicucci;Dante;Dante Panicucci;Customer;76265
Casagrande;Gianluca;Gianluca Casagrande;Customer;76270
Navarria;Rita;Rita Navarria;Customer;76275
Cerutti;Alessandra;Alessandra Cerutti;Customer;76280
Gioberti;Lodovico;Lodovico Gioberti;Customer;76285
Cagnin;Fabio;Fabio Cagnin;Customer;76290
Federico;Giacobbe;Giacobbe Federico;Customer;76295
Sollima;Alderano;Alderano Sollima;Customer;76300
Moschino;Piergiorgio;Piergiorgio Moschino;Customer;76305
Tartini;Gelsomina;Gelsomina Tartini;Customer;76310
Orsini;Coriolano;Coriolano Orsini;Customer;76315
Tirabassi;Matilda;Matilda Tirabassi;Customer;76320
Canova;Loredana;Loredana Canova;Customer;76325
Alonzi;Alessandra;Alessandra Alonzi;Customer;76330
Saragat;Delfino;Delfino Saragat;Customer;76335
Littizzetto;Piergiorgio;Piergiorgio Littizzetto;Customer;76340
Inzaghi;Luigi;Luigi Inzaghi;Customer;76345
Riccardi;Fiorenzo;Fiorenzo Riccardi;Customer;76350
Curiel;Lamberto;Lamberto Curiel;Customer;76355
Dossetti;Sole;Sole Dossetti;Customer;76360
Grossi;Melina;Melina Grossi;Customer;76365
Righi;Giulietta;Giulietta Righi;Customer;76370
Petrocelli;Stefani;Stefani Petrocelli;Customer;76375
Frescobaldi;Pellegrino;Pellegrino Frescobaldi;Customer;76380
Satriani;Toni;Toni Satriani;Customer;76385
Curiel;Adelmo;Adelmo Curiel;Customer;76390
Farinelli;Saverio;Saverio Farinelli;Customer;76395
Abate;Marcella;Marcella Abate;Customer;76400
Rismondo;Dante;Dante Rismondo;Customer;76405
Donati;Graziano;Graziano Donati;Customer;76410
Paoletti;Serena;Serena Paoletti;Customer;76415
Pergolesi;Gianfranco;Gianfranco Pergolesi;Customer;76420
Salgari;Lando;Lando Salgari;Customer;76425
Samele;Lamberto;Lamberto Samele;Customer;76430
Anguissola;Vincentio;Vincentio Anguissola;Customer;76435
Borsiere;Loredana;Loredana Borsiere;Customer;76440
Babbo;Ranieri;Ranieri Babbo;Customer;76445
Roccabonella;Pellegrino;Pellegrino Roccabonella;Customer;76450
Ferrari;Tiziana;Tiziana Ferrari;Customer;76455
Camicione;Rita;Rita Camicione;Customer;76460
Moneta;Griselda;Griselda Moneta;Customer;76465
Camiscione;Emilio;Emilio Camiscione;Customer;76470
Napolitano;Michelangelo;Michelangelo Napolitano;Customer;76475
Nosiglia;Teresa;Teresa Nosiglia;Customer;76480
Maggioli;Antonino;Antonino Maggioli;Customer;76485
Staglieno;Rossana;Rossana Staglieno;Customer;76490
Liverotti;Ronaldo;Ronaldo Liverotti;Customer;76495
Persico;Marcella;Marcella Persico;Customer;76500
Zampa;Romolo;Romolo Zampa;Customer;76505
Sanudo;Aurora;Aurora Sanudo;Customer;76510
Tagliafierro;Uberto;Uberto Tagliafierro;Customer;76515
Morosini;Giovanni;Giovanni Morosini;Customer;76520
Morucci;Licia;Licia Morucci;Customer;76525
Soffici;Donato;Donato Soffici;Customer;76530
Boccaccio;Maura;Maura Boccaccio;Customer;76535
Vanvitelli;Fortunata;Fortunata Vanvitelli;Customer;76540
Casadei;Amico;Amico Casadei;Customer;76545
Morucci;Luciano;Luciano Morucci;Customer;76550
Deledda;Ruggero;Ruggero Deledda;Customer;76555
Anichini;Antonello;Antonello Anichini;Customer;76560
Luna;Benito;Benito Luna;Customer;76565
Bernetti;Silvia;Silvia Bernetti;Customer;76570
Luxardo;Lisa;Lisa Luxardo;Customer;76575
Vitturi;Manuel;Manuel Vitturi;Customer;76580
Vendetti;Carla;Carla Vendetti;Customer;76585
Boccioni;Pier;Pier Boccioni;Customer;76590
Cundari;Luigi;Luigi Cundari;Customer;76595
Aloisio;Loredana;Loredana Aloisio;Customer;76600
Accardo;Barbara;Barbara Accardo;Customer;76605
Galvani;Jacopo;Jacopo Galvani;Customer;76610
Cibin;Donatella;Donatella Cibin;Customer;76615
Briccialdi;Ennio;Ennio Briccialdi;Customer;76620
Vespa;Tonia;Tonia Vespa;Customer;76625
Pontecorvo;Leopoldo;Leopoldo Pontecorvo;Customer;76630
Bosio;Liberto;Liberto Bosio;Customer;76635
Ioppi;Teresa;Teresa Ioppi;Customer;76640
Sraffa;Graziano;Graziano Sraffa;Customer;76645
Scaduto;Giancarlo;Giancarlo Scaduto;Customer;76650
Carfagna;Ranieri;Ranieri Carfagna;Customer;76655
Mastandrea;Orlando;Orlando Mastandrea;Customer;76660
Sauli;Dolores;Dolores Sauli;Customer;76665
Sagredo;Federico;Federico Sagredo;Customer;76670
Montessori;Milo;Milo Montessori;Customer;76675
Pisaroni;Isabella;Isabella Pisaroni;Customer;76680
Boezio;Tina;Tina Boezio;Customer;76685
Ginese;Melina;Melina Ginese;Customer;76690
Rossini;Giuseppina;Giuseppina Rossini;Customer;76695
Guariento;Fiorenzo;Fiorenzo Guariento;Customer;76700
Cortese;Fedele;Fedele Cortese;Customer;76705
Barsanti;Annalisa;Annalisa Barsanti;Customer;76710
Einaudi;Gelsomina;Gelsomina Einaudi;Customer;76715
Giannuzzi;Isa;Isa Giannuzzi;Customer;76720
Padovano;Ugo;Ugo Padovano;Customer;76725
Moresi;Armando;Armando Moresi;Customer;76730
Luciani;Fausto;Fausto Luciani;Customer;76735
Rizzoli;Puccio;Puccio Rizzoli;Customer;76740
Zanzi;Camillo;Camillo Zanzi;Customer;76745
Costanzi;Maura;Maura Costanzi;Customer;76750
Comencini;Concetta;Concetta Comencini;Customer;76755
Monaco;Mariana;Mariana Monaco;Customer;76760
Montessori;Gianluigi;Gianluigi Montessori;Customer;76765
Fo;Michela;Michela Fo;Customer;76770
Calgari;Giuliana;Giuliana Calgari;Customer;76775
Malacarne;Simone;Simone Malacarne;Customer;76780
Segni;Milo;Milo Segni;Customer;76785
Malaparte;Maria;Maria Malaparte;Customer;76790
Condoleo;Emma;Emma Condoleo;Customer;76795
Tozzo;Bernardo;Bernardo Tozzo;Customer;76800
Granatelli;Dario;Dario Granatelli;Customer;76805
Sauro;Salvi;Salvi Sauro;Customer;76810
Zoppetto;Antonello;Antonello Zoppetto;Customer;76815
Folliero;Nico;Nico Folliero;Customer;76820
Bragadin;Gianfranco;Gianfranco Bragadin;Customer;76825
Grifeo;Donato;Donato Grifeo;Customer;76830
Veneziano;Goffredo;Goffredo Veneziano;Customer;76835
Petrassi;Irma;Irma Petrassi;Customer;76840
Emo;Rocco;Rocco Emo;Customer;76845
Paolucci;Gianpietro;Gianpietro Paolucci;Customer;76850
Bignardi;Laura;Laura Bignardi;Customer;76855
Pozzecco;Giosuè;Giosuè Pozzecco;Customer;76860
Giannetti;Gemma;Gemma Giannetti;Customer;76865
Vigliotti;Romeo;Romeo Vigliotti;Customer;76870
Casadei;Ignazio;Ignazio Casadei;Customer;76875
Balbi;Elvira;Elvira Balbi;Customer;76880
Fieramosca;Olga;Olga Fieramosca;Customer;76885
Comencini;Federica;Federica Comencini;Customer;76890
Giulietti;Lucrezia;Lucrezia Giulietti;Customer;76895
Praga;Annamaria;Annamaria Praga;Customer;76900
Verga;Alberto;Alberto Verga;Customer;76905
Angeli;Alfio;Alfio Angeli;Customer;76910
Vattimo;Gilberto;Gilberto Vattimo;Customer;76915
Antelami;Sante;Sante Antelami;Customer;76920
Bragaglia;Fabrizio;Fabrizio Bragaglia;Customer;76925
Rizzo;Renata;Renata Rizzo;Customer;76930
Donà;Clelia;Clelia Donà;Customer;76935
Costalonga;Renzo;Renzo Costalonga;Customer;76940
Durante;Fredo;Fredo Durante;Customer;76945
Paganini;Loretta;Loretta Paganini;Customer;76950
Gregori;Antonino;Antonino Gregori;Customer;76955
Gianetti;Rolando;Rolando Gianetti;Customer;76960
Conti;Tonino;Tonino Conti;Customer;76965
Dalla;Ennio;Ennio Dalla;Customer;76970
Anguissola;Benito;Benito Anguissola;Customer;76975
Palombi;Matteo;Matteo Palombi;Customer;76980
Ossani;Uberto;Uberto Ossani;Customer;76985
Tasca;Martino;Martino Tasca;Customer;76990
Tornatore;Niccolò;Niccolò Tornatore;Customer;76995
Liverotti;Beppe;Beppe Liverotti;Customer;77000
Trebbi;Tullio;Tullio Trebbi;Customer;77005
Ricolfi;Vittoria;Vittoria Ricolfi;Customer;77010
Monicelli;Martina;Martina Monicelli;Customer;77015
Soffici;Fortunata;Fortunata Soffici;Customer;77020
Omma;Ernesto;Ernesto Omma;Customer;77025
Zarlino;Michele;Michele Zarlino;Customer;77030
Zaccagnini;Fredo;Fredo Zaccagnini;Customer;77035
Pellegrini;Massimo;Massimo Pellegrini;Customer;77040
Boccioni;Ilaria;Ilaria Boccioni;Customer;77045
Rossi;Micheletto;Micheletto Rossi;Customer;77050
Piccinni;Coluccio;Coluccio Piccinni;Customer;77055
Alighieri;Ranieri;Ranieri Alighieri;Customer;77060
Camanni;Angelica;Angelica Camanni;Customer;77065
Calvo;Alberto;Alberto Calvo;Customer;77070
Grasso;Lara;Lara Grasso;Customer;77075
Ammaniti;Ninetta;Ninetta Ammaniti;Customer;77080
Vendetti;Arturo;Arturo Vendetti;Customer;77085
Caboto;Marcantonio;Marcantonio Caboto;Customer;77090
Passalacqua;Martino;Martino Passalacqua;Customer;77095
Nievo;Giosuè;Giosuè Nievo;Customer;77100
Giannone;Daniele;Daniele Giannone;Customer;77105
Onisto;Gianpietro;Gianpietro Onisto;Customer;77110
Salieri;Patrizio;Patrizio Salieri;Customer;77115
Tamburini;Serena;Serena Tamburini;Customer;77120
Carosone;Vincenza;Vincenza Carosone;Customer;77125
Argento;Federico;Federico Argento;Customer;77130
Correr;Sabatino;Sabatino Correr;Customer;77135
Ludovisi;Paoletta;Paoletta Ludovisi;Customer;77140
Piane;Vito;Vito Piane;Customer;77145
Viviani;Mattia;Mattia Viviani;Customer;77150
Montessori;Valentina;Valentina Montessori;Customer;77155
Tebaldi;Natalia;Natalia Tebaldi;Customer;77160
Gentileschi;Fredo;Fredo Gentileschi;Customer;77165
Vecellio;Enzio;Enzio Vecellio;Customer;77170
Ortolani;Stefani;Stefani Ortolani;Customer;77175
Agnesi;Loredana;Loredana Agnesi;Customer;77180
Toscani;Tonia;Tonia Toscani;Customer;77185
Zaccardo;Ennio;Ennio Zaccardo;Customer;77190
Ciani;Adriana;Adriana Ciani;Customer;77195
Gori;Bartolomeo;Bartolomeo Gori;Customer;77200
Maffei;Gioffre;Gioffre Maffei;Customer;77205
Contrafatto;Michele;Michele Contrafatto;Customer;77210
Gentilini;Lisa;Lisa Gentilini;Customer;77215
Iannucci;Loredana;Loredana Iannucci;Customer;77220
Grasso;Ermanno;Ermanno Grasso;Customer;77225
Bonatti;Marta;Marta Bonatti;Customer;77230
Tasso;Filippo;Filippo Tasso;Customer;77235
Iacovelli;Angelina;Angelina Iacovelli;Customer;77240
Casini;Eraldo;Eraldo Casini;Customer;77245
Ajello;Rosina;Rosina Ajello;Customer;77250
Pometta;Antonio;Antonio Pometta;Customer;77255
Petrassi;Fabia;Fabia Petrassi;Customer;77260
Novaro;Pina;Pina Novaro;Customer;77265
Salgari;Silvio;Silvio Salgari;Customer;77270
Navone;Arturo;Arturo Navone;Customer;77275
Marconi;Eleanora;Eleanora Marconi;Customer;77280
Petralli;Livia;Livia Petralli;Customer;77285
Peranda;Viridiana;Viridiana Peranda;Customer;77290
Vattimo;Fabrizio;Fabrizio Vattimo;Customer;77295
Peruzzi;Cecilia;Cecilia Peruzzi;Customer;77300
Calvo;Ivo;Ivo Calvo;Customer;77305
Mattarella;Nino;Nino Mattarella;Customer;77310
Ferragamo;Costantino;Costantino Ferragamo;Customer;77315
Amaldi;Gioffre;Gioffre Amaldi;Customer;77320
Scalfaro;Ricciotti;Ricciotti Scalfaro;Customer;77325
Ferragamo;Loretta;Loretta Ferragamo;Customer;77330
Fabrizi;Telemaco;Telemaco Fabrizi;Customer;77335
Praga;Massimo;Massimo Praga;Customer;77340
Callegari;Ida;Ida Callegari;Customer;77345
Rossetti;Gino;Gino Rossetti;Customer;77350
Martinelli;Leone;Leone Martinelli;Customer;77355
Saracino;Carolina;Carolina Saracino;Customer;77360
Zito;Nico;Nico Zito;Customer;77365
Guariento;Marina;Marina Guariento;Customer;77370
Bonaventura;Pasquale;Pasquale Bonaventura;Customer;77375
Zeffirelli;Rosalia;Rosalia Zeffirelli;Customer;77380
Asprucci;Alderano;Alderano Asprucci;Customer;77385
Donà;Aurora;Aurora Donà;Customer;77390
Udinese;Tonia;Tonia Udinese;Customer;77395
Argurio;Nedda;Nedda Argurio;Customer;77400
Guarneri;Simonetta;Simonetta Guarneri;Customer;77405
