last_name;first_name;code;:LABEL;:ID
Pignatti;Lauretta;29568664855;Evaluator;160546
Basadonna;Stefani;341668660515;Evaluator;160549
Fattori;Antonina;258385642789;Evaluator;160552
Fantozzi;Isabella;724552516903;Evaluator;160555
Mondadori;Rocco;311969842471;Evaluator;160558
Guidotti;Giovanni;123710604599;Evaluator;160561
Pastine;Lando;765659055419;Evaluator;160564
Versace;Luisa;719537308991;Evaluator;160567
Battisti;Alberto;696147248452;Evaluator;160570
Cossiga;Raimondo;700972664141;Evaluator;160573
Ricolfi;Antonietta;618876896592;Evaluator;160576
Parisi;Gabriella;424873821522;Evaluator;160579
Pucci;Gaspare;786642765138;Evaluator;160582
Perini;Romana;90989790552;Evaluator;160585
Pergolesi;Gabriele;872439350622;Evaluator;160588
Leopardi;Fiamma;539582006622;Evaluator;160591
Foscari;Lazzaro;567157720418;Evaluator;160594
Tartini;Damiano;493483722082;Evaluator;160597
Tonisto;Luigina;273561290086;Evaluator;160600
Lollobrigida;Sole;858927924583;Evaluator;160603
Trombetta;Griselda;470614541677;Evaluator;160606
Nicolucci;Daniele;947847038319;Evaluator;160609
Folliero;Gionata;758795339128;Evaluator;160612
Cadorna;Giuliano;838017090943;Evaluator;160615
Meucci;Piermaria;58433865092;Evaluator;160618
Caffarelli;Concetta;635664598406;Evaluator;160621
Castiglione;Nico;545779352977;Evaluator;160624
Alfieri;Ruggiero;302670546322;Evaluator;160627
Trincavelli;Massimo;561746544022;Evaluator;160630
Garobbio;Amalia;877986055578;Evaluator;160633
Dallapé;Ezio;111807694240;Evaluator;160636
Borsellino;Coriolano;635638646194;Evaluator;160639
Broggini;Goffredo;973445137843;Evaluator;160642
Pisano;Michele;895066703287;Evaluator;160645
Avogadro;Maurilio;157170795965;Evaluator;160648
Riccardi;Geronimo;794614433213;Evaluator;160651
Caffarelli;Donatella;488085128638;Evaluator;160654
Bragadin;Lara;912399795649;Evaluator;160657
Sauro;Ferdinando;950566258120;Evaluator;160660
Pertile;Sole;299959190995;Evaluator;160663
Fornaciari;Stella;739660137952;Evaluator;160666
Gravina;Flavio;741266818530;Evaluator;160669
Grasso;Mirco;998765757928;Evaluator;160672
Antonelli;Nanni;454291359212;Evaluator;160675
Corbo;Giuseppina;635657127405;Evaluator;160678
Scotto;Micheletto;361109259757;Evaluator;160681
Iannotti;Nadia;597651490285;Evaluator;160684
Paltrinieri;Tina;299128980976;Evaluator;160687
Luzi;Coriolano;755989480947;Evaluator;160690
Battaglia;Puccio;892426913271;Evaluator;160693
Bembo;Benedetto;902344869372;Evaluator;160696
Gadda;Letizia;274308138492;Evaluator;160699
Polesel;Stefania;185126880770;Evaluator;160702
Valentino;Eugenia;935386023435;Evaluator;160705
Moresi;Vincenza;15198324249;Evaluator;160708
Puccini;Puccio;28736882214;Evaluator;160711
Schicchi;Calcedonio;361114109480;Evaluator;160714
Mercadante;Toni;233081931307;Evaluator;160717
Borrani;Matteo;925119546923;Evaluator;160720
Tolentino;Francesca;727048652334;Evaluator;160723
Boldù;Martina;459988403759;Evaluator;160726
Villarosa;Claudia;165900060209;Evaluator;160729
Villarosa;Lamberto;353383614004;Evaluator;160732
Dallapé;Licia;376558847552;Evaluator;160735
Soderini;Domenico;577541899841;Evaluator;160738
Iannelli;Paulina;317635954241;Evaluator;160741
Tiepolo;Ippazio;685104039500;Evaluator;160744
Bonino;Annibale;793393890906;Evaluator;160747
Ossola;Fedele;375337518689;Evaluator;160750
Antonetti;Armando;555816191597;Evaluator;160753
Onio;Lazzaro;211237340788;Evaluator;160756
Mancini;Vito;966416926328;Evaluator;160759
Aporti;Amico;623488009861;Evaluator;160762
Bongiorno;Amanda;28645787270;Evaluator;160765
Ughi;Ignazio;731488192148;Evaluator;160768
Garzoni;Stefano;236902155934;Evaluator;160771
Gussoni;Ennio;548834248351;Evaluator;160774
Pasqua;Gianluigi;594461329059;Evaluator;160777
Einaudi;Domenico;236542887612;Evaluator;160780
Dossetti;Beppe;611962980034;Evaluator;160783
Palmisano;Adele;532359546581;Evaluator;160786
Guarato;Piero;474763364054;Evaluator;160789
Renault;Salvi;448439518940;Evaluator;160792
Contarini;Massimo;573828105954;Evaluator;160795
Filippini;Michelotto;708793206505;Evaluator;160798
Pastine;Guarino;762942457580;Evaluator;160801
Armani;Roman;965313038062;Evaluator;160804
Paolucci;Melania;730500433662;Evaluator;160807
Palombi;Uberto;449402636037;Evaluator;160810
Luria;Aldo;809529640713;Evaluator;160813
Frescobaldi;Marissa;181601437449;Evaluator;160816
Valier;Ansaldo;781239060238;Evaluator;160819
Tanzini;Renzo;212976666384;Evaluator;160822
Iannelli;Ida;233976629010;Evaluator;160825
Santi;Torquato;464474605336;Evaluator;160828
Nicolucci;Romina;680676165407;Evaluator;160831
Molesini;Valerio;89273927468;Evaluator;160834
Sraffa;Pomponio;358140479290;Evaluator;160837
Viviani;Evangelista;202537961280;Evaluator;160840
Pedroni;Alessio;939825563461;Evaluator;160843
Zamorani;Lucia;389137565510;Evaluator;160846
Bodoni;Flora;505261066059;Evaluator;160849
Satriani;Marina;948222822220;Evaluator;160852
Trezzini;Annamaria;613235427154;Evaluator;160855
Antonacci;Olga;638342793068;Evaluator;160858
Rastelli;Giuliano;284486141814;Evaluator;160861
Donarelli;Luigi;262937380728;Evaluator;160864
Lancisi;Ottavio;417904068484;Evaluator;160867
Morrocco;Imelda;125467756422;Evaluator;160870
Murri;Carolina;162160313409;Evaluator;160873
Zito;Pellegrino;227196012423;Evaluator;160876
Brugnaro;Donatello;501956216718;Evaluator;160879
Ciani;Giustino;464133031827;Evaluator;160882
Pasolini;Alessio;915148638107;Evaluator;160885
Morlacchi;Telemaco;677227923364;Evaluator;160888
Merisi;Alessia;975928428452;Evaluator;160891
Ariasso;Fabio;305907369907;Evaluator;160894
Rosiello;Allegra;177799301045;Evaluator;160897
Rienzo;Fiorino;46678411194;Evaluator;160900
Satriani;Angelo;362571106248;Evaluator;160903
Mennea;Lisa;379062847434;Evaluator;160906
Depero;Sylvia;116499285966;Evaluator;160909
Federico;Ronaldo;680420575182;Evaluator;160912
Scarfoglio;Maurilio;616674363345;Evaluator;160915
Garrone;Flavia;409743919124;Evaluator;160918
Tomei;Ranieri;883095111700;Evaluator;160921
Castioni;Galasso;620871551014;Evaluator;160924
Martucci;Dino;937291024429;Evaluator;160927
Cantimori;Lauretta;797227485239;Evaluator;160930
Respighi;Salvi;302645381177;Evaluator;160933
Ceci;Raffaella;297184790609;Evaluator;160936
Casarin;Claudia;220219181142;Evaluator;160939
Nicoletti;Stefano;552327579744;Evaluator;160942
Bassi;Lauretta;577282902112;Evaluator;160945
Tafuri;Amadeo;974163544162;Evaluator;160948
Caetani;Amleto;869515397221;Evaluator;160951
Giolitti;Giuseppe;831612782699;Evaluator;160954
Vigorelli;Baldassare;262202329197;Evaluator;160957
Giorgetti;Nicoletta;778839132270;Evaluator;160960
Mascheroni;Caterina;924520679547;Evaluator;160963
Scarpetta;Federigo;179173984382;Evaluator;160966
Dovara;Cirillo;284848687234;Evaluator;160969
Ciani;Paloma;454772263046;Evaluator;160972
Maffei;Vittoria;70662228103;Evaluator;160975
Pasolini;Romolo;660548749446;Evaluator;160978
Castellitto;Gaetano;141846120598;Evaluator;160981
Scalera;Imelda;978127816859;Evaluator;160984
Asmundo;Raimondo;88485791900;Evaluator;160987
Pace;Sante;607866325149;Evaluator;160990
Perini;Rita;879137917086;Evaluator;160993
Telesio;Stella;966901631136;Evaluator;160996
Mazzeo;Baccio;223554046140;Evaluator;160999
Tropea;Ippazio;27124435136;Evaluator;161002
Peruzzi;Antonino;810759489731;Evaluator;161005
Ortolani;Mercedes;454610913479;Evaluator;161008
Busoni;Annalisa;553276934345;Evaluator;161011
Volterra;Laura;609752975562;Evaluator;161014
Modiano;Elladio;780963678421;Evaluator;161017
Curatoli;Fiorino;397497075925;Evaluator;161020
Zanazzo;Alberto;197042505945;Evaluator;161023
Bertolucci;Ugo;759763568862;Evaluator;161026
Leoncavallo;Gioachino;496818718945;Evaluator;161029
Sabatini;Alberico;671026120955;Evaluator;161032
Pavone;Giuseppina;219330382080;Evaluator;161035
Zecchini;Elvira;615720290561;Evaluator;161038
Bertoli;Luciano;3788376330;Evaluator;161041
Soprano;Ricciotti;804750756116;Evaluator;161044
Gozzano;Dante;876232837399;Evaluator;161047
Travaglia;Ricciotti;836291397924;Evaluator;161050
Pace;Greco;507209451817;Evaluator;161053
Camilleri;Marisa;240798533937;Evaluator;161056
Spallanzani;Valerio;203674880314;Evaluator;161059
Torlonia;Ennio;194200996161;Evaluator;161062
Tebaldi;Alberico;336489220420;Evaluator;161065
Respighi;Berenice;875415865672;Evaluator;161068
Fattori;Enrico;350926539092;Evaluator;161071
Pizzamano;Ermes;709562337622;Evaluator;161074
Surian;Gianfrancesco;243064899941;Evaluator;161077
Carli;Eva;609867794793;Evaluator;161080
Miniati;Niccolò;797884418412;Evaluator;161083
Papetti;Ermes;19090770288;Evaluator;161086
Vattimo;Nedda;194859370866;Evaluator;161089
Barzini;Lorenzo;847452440965;Evaluator;161092
Tomaselli;Ramona;112264350102;Evaluator;161095
Necci;Tonia;340094093739;Evaluator;161098
Paganini;Rosalia;992038095301;Evaluator;161101
Camuccini;Camilla;492823906758;Evaluator;161104
Nosiglia;Lamberto;358594120136;Evaluator;161107
Vecoli;Alessandro;633328634322;Evaluator;161110
Pinamonte;Ivo;353393969626;Evaluator;161113
Saragat;Renata;288320915930;Evaluator;161116
Caccioppoli;Telemaco;295884294626;Evaluator;161119
Borghese;Giampiero;538943818222;Evaluator;161122
Beccheria;Eleanora;918145337839;Evaluator;161125
Gozzano;Giampiero;907079846387;Evaluator;161128
Toso;Gianmarco;359729465852;Evaluator;161131
Cavalcanti;Fabrizio;228966140412;Evaluator;161134
Liguori;Ramona;523339303421;Evaluator;161137
Marini;Paolo;885605796351;Evaluator;161140
Gabrieli;Renzo;933716691455;Evaluator;161143
Marsili;Cipriano;587247782422;Evaluator;161146
Papafava;Nicoletta;795308984856;Evaluator;161149
Argenti;Giacomo;39480199705;Evaluator;161152
Brugnaro;Lilla;509150366241;Evaluator;161155
Pisaroni;Alfredo;183128689186;Evaluator;161158
Tron;Leopoldo;250294045226;Evaluator;161161
Mercadante;Isa;397493406251;Evaluator;161164
Gargallo;Renata;804270246449;Evaluator;161167
Iacobucci;Gianluca;157194652216;Evaluator;161170
Ferrata;Benvenuto;103891470911;Evaluator;161173
Galiazzo;Milena;982983510596;Evaluator;161176
Saracino;Michelotto;42013035078;Evaluator;161179
Taliani;Santino;601922079308;Evaluator;161182
Galvani;Pellegrino;972501158478;Evaluator;161185
Chindamo;Stella;197517249108;Evaluator;161188
Civaschi;Giada;144174221909;Evaluator;161191
Guinizzelli;Eliana;147618663001;Evaluator;161194
Marini;Alberico;341730134632;Evaluator;161197
Gremese;Amalia;719126792826;Evaluator;161200
Fornaciari;Nanni;109427165819;Evaluator;161203
Corbo;Antonia;555013114509;Evaluator;161206
Chigi;Cipriano;827366443666;Evaluator;161209
Abate;Antonio;619481008796;Evaluator;161212
Borsiere;Ludovica;758766111393;Evaluator;161215
Golgi;Ugo;505407474339;Evaluator;161218
Piacentini;Luca;649872149169;Evaluator;161221
Zanazzo;Manuel;284191623866;Evaluator;161224
Casadei;Ramona;155186629315;Evaluator;161227
Antonini;Piersanti;803010644683;Evaluator;161230
Majorana;Hugo;49456089804;Evaluator;161233
Vergassola;Germana;299915021011;Evaluator;161236
Strangio;Amadeo;13864143581;Evaluator;161239
Petrocelli;Ninetta;465360128737;Evaluator;161242
Petrucelli;Pier;887559293675;Evaluator;161245
Andreozzi;Ninetta;556471290616;Evaluator;161248
Ferrucci;Rosalia;608874924799;Evaluator;161251
Trussardi;Micheletto;347207895813;Evaluator;161254
Lombardo;Guido;160435407622;Evaluator;161257
Petruzzi;Laura;557980846857;Evaluator;161260
Pergolesi;Elvira;416737528587;Evaluator;161263
Doria;Alessandra;151095872267;Evaluator;161266
Castiglione;Orlando;233595734806;Evaluator;161269
Papafava;Serena;817375742763;Evaluator;161272
Lippomano;Adamo;127136172844;Evaluator;161275
Boldù;Ettore;555721689905;Evaluator;161278
Matteotti;Enrico;96765086536;Evaluator;161281
Zoppetti;Benito;421445372745;Evaluator;161284
Sagnelli;Maurizio;55187606348;Evaluator;161287
Argenti;Ottone;914937613137;Evaluator;161290
Casellati;Baldassare;700948286289;Evaluator;161293
Caccianemico;Adriano;876328520535;Evaluator;161296
Agnesi;Luchino;179891866460;Evaluator;161299
Pascarella;Rolando;331758177126;Evaluator;161302
Rocca;Piermaria;473900518252;Evaluator;161305
Scarfoglio;Santino;428517493619;Evaluator;161308
Guidone;Alina;751724006266;Evaluator;161311
Salvini;Rosalia;291040004990;Evaluator;161314
Rossellini;Orazio;201432238982;Evaluator;161317
Turci;Arturo;761719425927;Evaluator;161320
Mennea;Evangelista;117406698374;Evaluator;161323
Pizzo;Gianluigi;163732654989;Evaluator;161326
Cherubini;Simonetta;911938816909;Evaluator;161329
Guidone;Loretta;137509079960;Evaluator;161332
Salgari;Michelotto;974554925976;Evaluator;161335
Castiglione;Temistocle;572686601117;Evaluator;161338
Bettin;Fortunata;187004357533;Evaluator;161341
Loredan;Gioffre;546860305312;Evaluator;161344
Mazzeo;Fabrizia;218311822243;Evaluator;161347
Contrafatto;Adelmo;879347895211;Evaluator;161350
Bertoni;Michele;121201101741;Evaluator;161353
Montalcini;Gioele;201439447985;Evaluator;161356
Milanesi;Geronimo;759663299508;Evaluator;161359
Venier;Cristina;125825321923;Evaluator;161362
Cilea;Chiara;626390862795;Evaluator;161365
Balla;Riccardo;430324452301;Evaluator;161368
Alighieri;Simone;622270352333;Evaluator;161371
Antonacci;Clelia;891480968143;Evaluator;161374
Cerquiglini;Camilla;247116598223;Evaluator;161377
Bodoni;Silvestro;16209415145;Evaluator;161380
Nitti;Fabia;347363740651;Evaluator;161383
Cheda;Gianni;119792864252;Evaluator;161386
Palazzo;Gianfrancesco;884195593216;Evaluator;161389
Abatantuono;Ramona;766992059393;Evaluator;161392
Valmarana;Oreste;518094457878;Evaluator;161395
Parisi;Laura;483405466652;Evaluator;161398
Tagliafierro;Corrado;584090913826;Evaluator;161401
Onisto;Ida;397104778276;Evaluator;161404
Monti;Romina;983390227510;Evaluator;161407
Malipiero;Erika;242449779772;Evaluator;161410
Lollobrigida;Evangelista;641690504254;Evaluator;161413
Bonaventura;Enzo;223418256471;Evaluator;161416
Galuppi;Benvenuto;118000323673;Evaluator;161419
Mercati;Mirco;539228114011;Evaluator;161422
Delle;Amalia;924927265883;Evaluator;161425
Peranda;Roman;971364764765;Evaluator;161428
Luzi;Mirko;302317177952;Evaluator;161431
Rensi;Flavio;804512468069;Evaluator;161434
Aldobrandi;Elvira;633874812007;Evaluator;161437
Pizzamano;Lina;121071602797;Evaluator;161440
Castelli;Aria;75231399040;Evaluator;161443
Monteverdi;Stefani;824552721540;Evaluator;161446
Bocelli;Arnaldo;901499849864;Evaluator;161449
Gabrieli;Ramona;162078002316;Evaluator;161452
Valier;Severino;408242621588;Evaluator;161455
Bragadin;Atenulf;616045481116;Evaluator;161458
Manacorda;Roman;714412526752;Evaluator;161461
Roero;Donato;713268006050;Evaluator;161464
Chiesa;Giulia;54595292324;Evaluator;161467
Angiolello;Antonella;710345624742;Evaluator;161470
Morrocco;Giuliana;119324937382;Evaluator;161473
Broggini;Rosario;412047772863;Evaluator;161476
Pizzo;Daniele;391618628803;Evaluator;161479
Zecchini;Rembrandt;538118458563;Evaluator;161482
Guglielmi;Elena;952220650698;Evaluator;161485
Comboni;Napoleone;837501586634;Evaluator;161488
Tartaglia;Ugolino;1952189644;Evaluator;161491
Parmitano;Sante;336993193166;Evaluator;161494
Palombi;Lorenzo;842314943702;Evaluator;161497
Luria;Vincenzo;805935910102;Evaluator;161500
Galtarossa;Rosina;848988736729;Evaluator;161503
Tognazzi;Carmelo;249398430942;Evaluator;161506
Scarponi;Gelsomina;874897476833;Evaluator;161509
Pisani;Anita;701574286562;Evaluator;161512
Calgari;Loretta;603762986211;Evaluator;161515
Nitti;Martino;596222676198;Evaluator;161518
Benussi;Bettina;858983763175;Evaluator;161521
Monaco;Marco;653904448745;Evaluator;161524
Scotto;Lisa;927984782570;Evaluator;161527
Sibilia;Ludovico;33760873707;Evaluator;161530
Villarosa;Angelica;644697689334;Evaluator;161533
Bataglia;Arnulfo;20898778366;Evaluator;161536
Campano;Loredana;100873145602;Evaluator;161539
Cilibrasi;Osvaldo;710083611914;Evaluator;161542
Sgalambro;Franco;900162129164;Evaluator;161545
Maglio;Calcedonio;101688937742;Evaluator;161548
Tuzzolino;Virginia;979990744344;Evaluator;161551
Ajello;Oreste;552132021530;Evaluator;161554
Vespucci;Beatrice;392424328488;Evaluator;161557
Caracciolo;Serafina;660690701611;Evaluator;161560
Giunti;Bettina;552916225323;Evaluator;161563
Schiaparelli;Vincentio;532354698541;Evaluator;161566
Ciani;Nino;288456969517;Evaluator;161569
