last_name;first_name;IVA;:LABEL;:ID
Maggioli;Adelmo;IT65749050269;Lawyer;160046
Morrocco;Amedeo;IT07619610988;Lawyer;160049
Armani;Tiziano;IT73248730902;Lawyer;160052
Goldoni;Ilaria;IT36712380322;Lawyer;160055
Morandi;Matteo;IT22134650138;Lawyer;160058
Morgagni;Claudio;IT78404670727;Lawyer;160061
Lombardo;Chiara;IT43854360476;Lawyer;160064
Gottardi;Etta;IT70410400066;Lawyer;160067
Viola;Lina;IT57833880578;Lawyer;160070
Baglioni;Filippo;IT47596480013;Lawyer;160073
Dossi;Cirillo;IT87251820236;Lawyer;160076
Rossi;Serena;IT49180130889;Lawyer;160079
Pacetti;Severino;IT20966740084;Lawyer;160082
Borroni;Severino;IT04413060353;Lawyer;160085
Fermi;Erika;IT20992350718;Lawyer;160088
Mercantini;Matteo;IT02249930484;Lawyer;160091
Pizziol;Gelsomina;IT98887010449;Lawyer;160094
Bazzi;Antonina;IT06583490286;Lawyer;160097
Valentino;Pasqual;IT42559830809;Lawyer;160100
Pascarella;Ugolino;IT70530260242;Lawyer;160103
Piazzi;Victoria;IT13174550387;Lawyer;160106
Errigo;Micheletto;IT43225180843;Lawyer;160109
Bernardi;Allegra;IT22862860586;Lawyer;160112
Molesini;Renzo;IT39941800342;Lawyer;160115
Boccherini;Ramona;IT96432601217;Lawyer;160118
Errigo;Enzo;IT33850410292;Lawyer;160121
Ajello;Giorgia;IT42264470578;Lawyer;160124
Monti;Dino;IT34097040413;Lawyer;160127
Tomasetti;Sophia;IT48536760498;Lawyer;160130
Peruzzi;Dolores;IT92515280672;Lawyer;160133
Bianchini;Atenulf;IT87765010852;Lawyer;160136
Mantegna;Carolina;IT24238648885;Lawyer;160139
Pastine;Amleto;IT39060940275;Lawyer;160142
Barberini;Fabrizia;IT22178810085;Lawyer;160145
Palombi;Federica;IT03059680821;Lawyer;160148
Peranda;Rosaria;IT66118330746;Lawyer;160151
Cesarotti;Patrizia;IT53906550404;Lawyer;160154
Onio;Gianpaolo;IT68469660747;Lawyer;160157
Marenzio;Giuseppe;IT74850170932;Lawyer;160160
Murri;Jolanda;IT09238330519;Lawyer;160163
Luxardo;Flavia;IT47957820120;Lawyer;160166
Giannuzzi;Marcantonio;IT65409700377;Lawyer;160169
Longhena;Viridiana;IT02997020660;Lawyer;160172
Bertoni;Valerio;IT37644670822;Lawyer;160175
Olivetti;Jacopo;IT59826210318;Lawyer;160178
Bignardi;Rosaria;IT42162830808;Lawyer;160181
Cagnotto;Clelia;IT27965710315;Lawyer;160184
Roth;Gioacchino;IT35375290539;Lawyer;160187
Piccinni;Renzo;IT75275680728;Lawyer;160190
Pausini;Ippazio;IT96840250474;Lawyer;160193
Pugliese;Germana;IT18711760696;Lawyer;160196
Travaglio;Sebastiano;IT64591780263;Lawyer;160199
Ricci;Bianca;IT79121151207;Lawyer;160202
Gigli;Maria;IT47350510963;Lawyer;160205
Scandone;Marta;IT71774330113;Lawyer;160208
Fieramosca;Elisa;IT53157840736;Lawyer;160211
Giusti;Vanessa;IT62505860866;Lawyer;160214
Alfonsi;Eva;IT23859490395;Lawyer;160217
Porcellato;Napoleone;IT65668380242;Lawyer;160220
Schiavo;Greca;IT14374270354;Lawyer;160223
Travia;Alina;IT48664080800;Lawyer;160226
Nosiglia;Coluccio;IT59732071218;Lawyer;160229
Morgagni;Caterina;IT41590960971;Lawyer;160232
Travia;Piero;IT39570660041;Lawyer;160235
Ramazzotti;Vincenzo;IT82111890438;Lawyer;160238
Bocelli;Fiamma;IT19393160510;Lawyer;160241
Cianciolo;Loredana;IT46896080960;Lawyer;160244
Raimondi;Ludovica;IT62369930912;Lawyer;160247
Salata;Laureano;IT88627850949;Lawyer;160250
Depero;Gianluigi;IT31095100066;Lawyer;160253
Marenzio;Margherita;IT85251670825;Lawyer;160256
Bellucci;Renzo;IT19507980605;Lawyer;160259
Salata;Ludovica;IT15834160408;Lawyer;160262
Turci;Nicoletta;IT07125970249;Lawyer;160265
Rizzoli;Fausto;IT46062930105;Lawyer;160268
Santoro;Elvira;IT96101500781;Lawyer;160271
Gioberti;Vittorio;IT24532020179;Lawyer;160274
Sommaruga;Bianca;IT06029850572;Lawyer;160277
Morandini;Piergiorgio;IT68225730628;Lawyer;160280
Argenti;Raffaele;IT60611070792;Lawyer;160283
Boccherini;Viridiana;IT51374710658;Lawyer;160286
Gradenigo;Germana;IT34858610917;Lawyer;160289
Borzomì;Bianca;IT60513010383;Lawyer;160292
Marrone;Gabriella;IT52764260908;Lawyer;160295
Foà;Ida;IT31298280806;Lawyer;160298
Giannuzzi;Adamo;IT91002060381;Lawyer;160301
Abate;Marissa;IT55428650463;Lawyer;160304
Ricolfi;Paolo;IT85888751006;Lawyer;160307
Cagnin;Federigo;IT68989100505;Lawyer;160310
Borghese;Patrizio;IT76767720295;Lawyer;160313
Finzi;Fredo;IT92839850531;Lawyer;160316
Montesano;Gian;IT37474960814;Lawyer;160319
Rossini;Ilaria;IT42377330362;Lawyer;160322
Paganini;Etta;IT28806770260;Lawyer;160325
Fogazzaro;Napoleone;IT94137420223;Lawyer;160328
Passalacqua;Lamberto;IT72055730021;Lawyer;160331
Rossini;Raffaellino;IT98711910558;Lawyer;160334
Malenchini;Lisa;IT47261510201;Lawyer;160337
Rinaldi;Napoleone;IT35468200841;Lawyer;160340
Coppola;Maurilio;IT38016990699;Lawyer;160343
Ginese;Cristina;IT42303730503;Lawyer;160346
Mondadori;Massimiliano;IT40710950995;Lawyer;160349
Mazzacurati;Graziano;IT41442680769;Lawyer;160352
Cuomo;Allegra;IT87884910495;Lawyer;160355
Grossi;Annetta;IT69406500624;Lawyer;160358
Ammaniti;Piero;IT64904490295;Lawyer;160361
Trobbiani;Ettore;IT87017020204;Lawyer;160364
Brichese;Lara;IT08602940515;Lawyer;160367
Ciampi;Piersanti;IT84652100862;Lawyer;160370
Rusticucci;Olga;IT52894290775;Lawyer;160373
Galtarossa;Fiorenzo;IT02175441217;Lawyer;160376
Udinese;Ricciotti;IT04434120673;Lawyer;160379
Chechi;Valentina;IT47242970185;Lawyer;160382
Borgia;Rossana;IT03578340964;Lawyer;160385
Carriera;Maria;IT02588500377;Lawyer;160388
Speri;Donatello;IT15391090493;Lawyer;160391
Benussi;Guarino;IT54073830827;Lawyer;160394
Mazzi;Marissa;IT01264440338;Lawyer;160397
Salandra;Gloria;IT25602720770;Lawyer;160400
Pizzetti;Camillo;IT77084690708;Lawyer;160403
Mimun;Luigi;IT83656401003;Lawyer;160406
Geraci;Fabio;IT80557790583;Lawyer;160409
Trombetta;Ninetta;IT48477860760;Lawyer;160412
Porzio;Gloria;IT61810190233;Lawyer;160415
Murri;Cesare;IT27255600077;Lawyer;160418
Morgagni;Alfio;IT30213870345;Lawyer;160421
Faranda;Annunziata;IT82275250106;Lawyer;160424
Zetticci;Ottavio;IT57801100058;Lawyer;160427
Giannetti;Angelica;IT96695120665;Lawyer;160430
Bruscantini;Costantino;IT82285090427;Lawyer;160433
Zarlino;Eugenia;IT50684931210;Lawyer;160436
Oscuro;Vincenzo;IT07721781214;Lawyer;160439
Moretti;Tonino;IT06186460611;Lawyer;160442
Pugliese;Nico;IT99720320110;Lawyer;160445
Surian;Bartolomeo;IT67780160239;Lawyer;160448
Martinelli;Fabio;IT86943160910;Lawyer;160451
Cendron;Jacopo;IT16216130753;Lawyer;160454
Rosmini;Sebastiano;IT64006040196;Lawyer;160457
Anastasi;Rosina;IT68967790574;Lawyer;160460
Romano;Cesare;IT77486090481;Lawyer;160463
Fattori;Paloma;IT97263040079;Lawyer;160466
Rosmini;Luigina;IT26527890904;Lawyer;160469
Ottino;Franco;IT83143970974;Lawyer;160472
Bombieri;Mirco;IT98398050868;Lawyer;160475
Scaduto;Raimondo;IT67098400038;Lawyer;160478
Chindamo;Venancio;IT45491410507;Lawyer;160481
Pederiva;Claudio;IT35862660988;Lawyer;160484
Cavalcanti;Ludovica;IT90155109995;Lawyer;160487
Guinizzelli;Camilla;IT00979940145;Lawyer;160490
Abate;Fabrizio;IT76782350383;Lawyer;160493
Gotti;Jacopo;IT70010090713;Lawyer;160496
Scialpi;Pierina;IT47799380788;Lawyer;160499
Dossi;Saverio;IT77257440394;Lawyer;160502
Pagnotto;Ettore;IT12016940491;Lawyer;160505
Cimini;Giampaolo;IT91825700460;Lawyer;160508
Castellitto;Ottone;IT35275840185;Lawyer;160511
Benigni;Paoletta;IT90699410602;Lawyer;160514
Piccio;Lorenzo;IT56914150984;Lawyer;160517
Magnani;Gloria;IT72089340516;Lawyer;160520
Pratesi;Greco;IT84369520386;Lawyer;160523
Pertile;Oreste;IT01409500913;Lawyer;160526
Baroffio;Licia;IT18264920994;Lawyer;160529
Nugnes;Natalia;IT19037390424;Lawyer;160532
Traetta;Vanessa;IT15203780109;Lawyer;160535
Dallapé;Gianfrancesco;IT66136230712;Lawyer;160538
Ottino;Bernardo;IT16581100977;Lawyer;160541
Finotto;Antonia;IT82396190470;Lawyer;160544
Fibonacci;Ricciotti;IT69233440291;Lawyer;160547
Filippini;Bernardo;IT91594690066;Lawyer;160550
Cassarà;Lucio;IT04338320981;Lawyer;160553
Fornaciari;Alessandro;IT00652910951;Lawyer;160556
Treccani;Ottone;IT54134730867;Lawyer;160559
Mazzacurati;Isa;IT42776070130;Lawyer;160562
Dandolo;Giovanna;IT97933440063;Lawyer;160565
Lovato;Puccio;IT46595280721;Lawyer;160568
Cassarà;Toni;IT10571040905;Lawyer;160571
Renault;Rocco;IT49060450951;Lawyer;160574
Blasi;Ludovico;IT53035780369;Lawyer;160577
Barbarigo;Annamaria;IT99293100675;Lawyer;160580
Golino;Valeria;IT16804160188;Lawyer;160583
Traversa;Emma;IT34381040830;Lawyer;160586
Miniati;Danilo;IT52634510615;Lawyer;160589
Cimarosa;Alessandro;IT07438230604;Lawyer;160592
Praga;Adriano;IT07572140890;Lawyer;160595
Donati;Olga;IT71732210506;Lawyer;160598
Pisano;Rembrandt;IT62331600783;Lawyer;160601
Telesio;Alphons;IT45965480408;Lawyer;160604
Donà;Liliana;IT48451810542;Lawyer;160607
Rizzoli;Durante;IT00266620053;Lawyer;160610
Zaccagnini;Ottavio;IT04374580530;Lawyer;160613
Murri;Fiorino;IT10152210950;Lawyer;160616
Stucchi;Simone;IT50720500771;Lawyer;160619
Borghese;Gioacchino;IT41064150653;Lawyer;160622
Giannotti;Amanda;IT93825400216;Lawyer;160625
Errigo;Venancio;IT77915050932;Lawyer;160628
Cainero;Vito;IT35059920963;Lawyer;160631
Fallaci;Natalia;IT07604990957;Lawyer;160634
Dossi;Donatella;IT36236901215;Lawyer;160637
Alboni;Marissa;IT57055550784;Lawyer;160640
Bova;Eleanora;IT74768260940;Lawyer;160643
Pellico;Fabrizio;IT68227490270;Lawyer;160646
Randazzo;Nino;IT09886530063;Lawyer;160649
Alfieri;Gustavo;IT35340170741;Lawyer;160652
Valmarana;Diana;IT84139000321;Lawyer;160655
Munari;Matilda;IT79700190105;Lawyer;160658
Pistoletto;Giacinto;IT56522310566;Lawyer;160661
Verri;Elvira;IT13188420221;Lawyer;160664
Onio;Liliana;IT08431680167;Lawyer;160667
Morpurgo;Giorgia;IT79351260736;Lawyer;160670
Mazzacurati;Orazio;IT48375570248;Lawyer;160673
Bocelli;Sylvia;IT71846210350;Lawyer;160676
Mattarella;Valentina;IT64942030228;Lawyer;160679
Marzorati;Ansaldo;IT27726070454;Lawyer;160682
Brancaccio;Giuliana;IT02916020338;Lawyer;160685
Milanesi;Pina;IT66035720912;Lawyer;160688
Ferrabosco;Nanni;IT98779670995;Lawyer;160691
Infantino;Rosario;IT08953320200;Lawyer;160694
Porzio;Pompeo;IT81866330228;Lawyer;160697
Gucci;Annibale;IT60672380619;Lawyer;160700
Crisafulli;Sole;IT59014860155;Lawyer;160703
Piane;Fernanda;IT94165321202;Lawyer;160706
Norbiato;Ramona;IT03828620496;Lawyer;160709
Colletti;Oreste;IT08200670696;Lawyer;160712
Gasperi;Calogero;IT77952290474;Lawyer;160715
Pertini;Ermanno;IT74365260087;Lawyer;160718
Monaco;Ruggiero;IT22763640640;Lawyer;160721
Fabrizi;Tiziana;IT24631780426;Lawyer;160724
Salandra;Ramona;IT09461180615;Lawyer;160727
Versace;Serena;IT13440650318;Lawyer;160730
Scandone;Martino;IT05614540747;Lawyer;160733
Nordio;Gino;IT54229940793;Lawyer;160736
Collina;Germana;IT14678150377;Lawyer;160739
Donà;Aurora;IT55388460754;Lawyer;160742
Lettiere;Lazzaro;IT84537120861;Lawyer;160745
Parri;Pasquale;IT40535290403;Lawyer;160748
Bevilacqua;Ettore;IT73986750286;Lawyer;160751
Gioberti;Pasquale;IT13273840382;Lawyer;160754
Carducci;Nico;IT18048620985;Lawyer;160757
Tron;Maura;IT43501560791;Lawyer;160760
Tognazzi;Danilo;IT05025010918;Lawyer;160763
Palmisano;Giorgio;IT65731390848;Lawyer;160766
Nicolucci;Livio;IT02989290131;Lawyer;160769
Petruzzi;Flavio;IT22867420162;Lawyer;160772
Pisano;Silvio;IT18945420463;Lawyer;160775
Tebaldi;Fredo;IT38921018883;Lawyer;160778
Ferragni;Fiamma;IT50122830883;Lawyer;160781
Sagese;Raffaellino;IT07674940601;Lawyer;160784
Scotti;Enzio;IT44916790973;Lawyer;160787
Savorgnan;Martino;IT56253540233;Lawyer;160790
Ferragamo;Lauretta;IT42522410291;Lawyer;160793
Juvara;Ruggiero;IT38244660957;Lawyer;160796
Fo;Eliana;IT94098860649;Lawyer;160799
Cutuli;Silvestro;IT63569590175;Lawyer;160802
Tosto;Leopoldo;IT53859530817;Lawyer;160805
Emo;Lorenzo;IT92213280438;Lawyer;160808
Pacomio;Pasqual;IT38317870475;Lawyer;160811
Porcellato;Raffaellino;IT86732970925;Lawyer;160814
Alfonsi;Olga;IT36851420665;Lawyer;160817
Giacconi;Stefani;IT83559720582;Lawyer;160820
Venier;Loredana;IT82198520478;Lawyer;160823
Castioni;Concetta;IT44312510256;Lawyer;160826
Mannoia;Zaira;IT25544350827;Lawyer;160829
Acerbi;Nicola;IT93469780659;Lawyer;160832
Piccinni;Fulvio;IT82770380606;Lawyer;160835
Grassi;Monica;IT19464271212;Lawyer;160838
Faranda;Augusto;IT34520300830;Lawyer;160841
Duodo;Napoleone;IT68832770017;Lawyer;160844
Tarantini;Giuseppe;IT83958281004;Lawyer;160847
Guidotti;Atenulf;IT99663820621;Lawyer;160850
Antonello;Ubaldo;IT13994350513;Lawyer;160853
Inzaghi;Stella;IT93005920777;Lawyer;160856
Cocci;Carla;IT86243350567;Lawyer;160859
Magrassi;Veronica;IT04940060082;Lawyer;160862
Detti;Bianca;IT91884840496;Lawyer;160865
Sokolov;Ranieri;IT68738630299;Lawyer;160868
Farinelli;Temistocle;IT49226739990;Lawyer;160871
Camilleri;Liberto;IT84189010253;Lawyer;160874
Carfagna;Eugenia;IT69080230464;Lawyer;160877
Pigafetta;Galasso;IT39230510388;Lawyer;160880
Pisani;Adamo;IT09784630825;Lawyer;160883
Turrini;Germana;IT58478290313;Lawyer;160886
Terragni;Romeo;IT39402410151;Lawyer;160889
Giannini;Michele;IT99796410399;Lawyer;160892
Cilibrasi;Sylvia;IT53067540434;Lawyer;160895
Nadi;Giulietta;IT03170810976;Lawyer;160898
Romiti;Piermaria;IT99060010206;Lawyer;160901
Zoppetto;Amadeo;IT47147440052;Lawyer;160904
Perini;Lisa;IT91646960269;Lawyer;160907
Tomasini;Alessandra;IT06150150156;Lawyer;160910
Golgi;Alberico;IT20170260275;Lawyer;160913
Benigni;Luigi;IT72440290665;Lawyer;160916
Draghi;Matteo;IT80585450978;Lawyer;160919
Zaccardo;Filippa;IT20467460018;Lawyer;160922
Sagese;Lucrezia;IT18338990965;Lawyer;160925
Vecellio;Sandro;IT35102260359;Lawyer;160928
Briccialdi;Viridiana;IT02278130022;Lawyer;160931
Trincavelli;Gianfranco;IT65687390313;Lawyer;160934
Torlonia;Armando;IT95364970269;Lawyer;160937
Veneziano;Lucio;IT19751570532;Lawyer;160940
Pennetta;Pierina;IT47684650535;Lawyer;160943
Bianchi;Marta;IT41242140634;Lawyer;160946
Delle;Arnaldo;IT36911040073;Lawyer;160949
Luna;Paola;IT62777330242;Lawyer;160952
Traversa;Arnaldo;IT13979430033;Lawyer;160955
Pertile;Amico;IT71595500209;Lawyer;160958
Carducci;Paolo;IT44964340200;Lawyer;160961
Tommaseo;Luchino;IT26502290823;Lawyer;160964
Bandello;Fabrizio;IT34815630420;Lawyer;160967
Traversa;Mercedes;IT59154240861;Lawyer;160970
Comeriato;Irma;IT76285810099;Lawyer;160973
Correr;Micheletto;IT79029190398;Lawyer;160976
Cannizzaro;Nina;IT42091970279;Lawyer;160979
Bodoni;Amalia;IT07060660888;Lawyer;160982
Farinelli;Adelasia;IT60877380018;Lawyer;160985
Pavarotti;Gaspare;IT17886810922;Lawyer;160988
Chindamo;Virginia;IT99771660778;Lawyer;160991
Luria;Salvi;IT55315260665;Lawyer;160994
Interminei;Ermes;IT84436960458;Lawyer;160997
Baggio;Nedda;IT22931470672;Lawyer;161000
Prada;Rosalia;IT68144390785;Lawyer;161003
Casadei;Ramona;IT97904660970;Lawyer;161006
Calarco;Renzo;IT28324130617;Lawyer;161009
Bellocchio;Coriolano;IT10951880367;Lawyer;161012
Torlonia;Alfio;IT64882920156;Lawyer;161015
Cavalcanti;Allegra;IT91339950676;Lawyer;161018
Delle;Paulina;IT75224030629;Lawyer;161021
Palumbo;Loretta;IT92479910454;Lawyer;161024
Zampa;Uberto;IT10099380304;Lawyer;161027
Gramsci;Napoleone;IT97801148889;Lawyer;161030
Pistoletto;Dionigi;IT44635070244;Lawyer;161033
Errani;Giulio;IT87389380582;Lawyer;161036
Cardano;Sabatino;IT57374961001;Lawyer;161039
Bottaro;Silvio;IT84976390603;Lawyer;161042
Schiaparelli;Pellegrino;IT97960920391;Lawyer;161045
Luna;Ida;IT88811040281;Lawyer;161048
Spinelli;Tatiana;IT86236000096;Lawyer;161051
Borzomì;Michele;IT44417450754;Lawyer;161054
Mattarella;Livio;IT19067050906;Lawyer;161057
Casini;Puccio;IT21305450252;Lawyer;161060
Bottaro;Cirillo;IT98589590953;Lawyer;161063
Bellò;Romana;IT53632850904;Lawyer;161066
Zeffirelli;Filippa;IT98836970107;Lawyer;161069
Detti;Ludovica;IT75225780750;Lawyer;161072
Bernetti;Santino;IT65449890659;Lawyer;161075
Cassarà;Isa;IT97810410312;Lawyer;161078
Armellini;Toni;IT75774470340;Lawyer;161081
Bernardi;Claudia;IT95537870206;Lawyer;161084
Ciampi;Rodolfo;IT73155370270;Lawyer;161087
Raurica;Carolina;IT16153840042;Lawyer;161090
Gulotta;Dina;IT90062880647;Lawyer;161093
Riccardi;Elena;IT81704730357;Lawyer;161096
Bandello;Ennio;IT43057480634;Lawyer;161099
Toselli;Lorenzo;IT08565250993;Lawyer;161102
Tomasetti;Fedele;IT48062900633;Lawyer;161105
Bertoni;Gian;IT16941200590;Lawyer;161108
Guarana;Pasquale;IT76843160763;Lawyer;161111
Ortese;Giosuè;IT61043870221;Lawyer;161114
Traversa;Martina;IT79190840052;Lawyer;161117
Anguillara;Paolo;IT38897550968;Lawyer;161120
Callegari;Piero;IT63868570829;Lawyer;161123
Cainero;Tonia;IT77618670952;Lawyer;161126
Sgalambro;Fredo;IT94288240867;Lawyer;161129
Virgilio;Fedele;IT84265450712;Lawyer;161132
Micheletti;Erika;IT76772710299;Lawyer;161135
Micheletti;Mario;IT06986260146;Lawyer;161138
Favata;Maurizio;IT74268220451;Lawyer;161141
Boccioni;Marco;IT06548190096;Lawyer;161144
Tacchini;Beppe;IT64940670389;Lawyer;161147
Ughi;Ruggiero;IT43841490758;Lawyer;161150
Munari;Leonardo;IT77319640239;Lawyer;161153
Saraceno;Diana;IT36948980283;Lawyer;161156
Carducci;Valerio;IT95560200479;Lawyer;161159
Luciani;Orlando;IT18714250539;Lawyer;161162
Aporti;Tatiana;IT19126880145;Lawyer;161165
Anguillara;Marisa;IT95961830031;Lawyer;161168
Andreotti;Gianfrancesco;IT24421100314;Lawyer;161171
Marangoni;Paride;IT99170820122;Lawyer;161174
Lollobrigida;Dionigi;IT68508860019;Lawyer;161177
Marinetti;Bartolomeo;IT37970520294;Lawyer;161180
Magnani;Rossana;IT49921380678;Lawyer;161183
Anguillara;Mariano;IT49965030635;Lawyer;161186
Fallaci;Patrizia;IT11593570929;Lawyer;161189
Gregorio;Elisa;IT50050730634;Lawyer;161192
Gentileschi;Allegra;IT22239750817;Lawyer;161195
Metella;Matteo;IT15038280515;Lawyer;161198
Gramsci;Pasquale;IT20826080465;Lawyer;161201
Carosone;Arturo;IT96171760323;Lawyer;161204
Foscari;Stefano;IT94702398887;Lawyer;161207
Emo;Vincentio;IT07806660598;Lawyer;161210
Tacchini;Zaira;IT54480920062;Lawyer;161213
Beccaria;Carolina;IT96989770951;Lawyer;161216
Borrani;Chiara;IT29472258887;Lawyer;161219
Sobrero;Coluccio;IT41629351002;Lawyer;161222
Tagliafierro;Michelangelo;IT81056700131;Lawyer;161225
Lovato;Coluccio;IT03567190487;Lawyer;161228
Vanvitelli;Gianfrancesco;IT57625960646;Lawyer;161231
Randazzo;Carla;IT79603340765;Lawyer;161234
Armani;Piero;IT26151620288;Lawyer;161237
Oliboni;Alessia;IT02858090976;Lawyer;161240
Giusti;Renata;IT67774770035;Lawyer;161243
Merisi;Michela;IT67858060451;Lawyer;161246
Polizzi;Coluccio;IT10235860474;Lawyer;161249
Zaccardo;Pomponio;IT06319110752;Lawyer;161252
Goldoni;Irma;IT44324340825;Lawyer;161255
Chiesa;Carolina;IT38467080479;Lawyer;161258
Argentero;Bernardo;IT09043720664;Lawyer;161261
Renzi;Greco;IT08852390213;Lawyer;161264
Tamburello;Fiamma;IT01294290927;Lawyer;161267
Necci;Adriana;IT73379300913;Lawyer;161270
Agostini;Rosalia;IT16976940433;Lawyer;161273
Tozzi;Michela;IT90089000229;Lawyer;161276
Ferragni;Dino;IT71173140501;Lawyer;161279
Serraglio;Carlo;IT14876380677;Lawyer;161282
Pepe;Benito;IT19144360625;Lawyer;161285
Ottino;Gioachino;IT14467290202;Lawyer;161288
Scarlatti;Piergiuseppe;IT43347170565;Lawyer;161291
Grossi;Serafina;IT93357350300;Lawyer;161294
Riccati;Matilda;IT21607060965;Lawyer;161297
Gemito;Valentina;IT73869040268;Lawyer;161300
Pontecorvo;Napoleone;IT57413940057;Lawyer;161303
Cesaroni;Ugolino;IT36837810468;Lawyer;161306
Bragadin;Aurora;IT50192830441;Lawyer;161309
Turci;Umberto;IT73593380436;Lawyer;161312
Broggini;Beatrice;IT54376030158;Lawyer;161315
Veltroni;Clelia;IT57992300590;Lawyer;161318
Nonis;Fiorenzo;IT02342090079;Lawyer;161321
Pigafetta;Delfino;IT36065950903;Lawyer;161324
Petrocelli;Nina;IT44669700385;Lawyer;161327
Juvara;Cipriano;IT36054020130;Lawyer;161330
Necci;Benvenuto;IT01802779999;Lawyer;161333
Ferrante;Gianmarco;IT60220800548;Lawyer;161336
Antonini;Fredo;IT17651340840;Lawyer;161339
Renzi;Tullio;IT60364080899;Lawyer;161342
Bottigliero;Mirko;IT50256310132;Lawyer;161345
Fogazzaro;Panfilo;IT20223430792;Lawyer;161348
Fuseli;Tatiana;IT96110840657;Lawyer;161351
Broschi;Leopoldo;IT56154470258;Lawyer;161354
Zacco;Francesco;IT06333330170;Lawyer;161357
Cafarchia;Emma;IT88810420377;Lawyer;161360
Morandini;Paolo;IT69959370912;Lawyer;161363
Fibonacci;Adamo;IT16137570855;Lawyer;161366
Rosiello;Leonardo;IT75781530391;Lawyer;161369
Bajardi;Paoletta;IT97647830229;Lawyer;161372
Maspero;Gastone;IT53906740609;Lawyer;161375
Respighi;Alfio;IT74144550279;Lawyer;161378
Ferrari;Ubaldo;IT51944030439;Lawyer;161381
Trentini;Pierluigi;IT63477380412;Lawyer;161384
Galeati;Benvenuto;IT13729600257;Lawyer;161387
Cianciolo;Romina;IT21268180797;Lawyer;161390
Boezio;Vittorio;IT21479640332;Lawyer;161393
Gregori;Paulina;IT95934820804;Lawyer;161396
Pinamonte;Mauro;IT62329470603;Lawyer;161399
Aulenti;Adamo;IT48079130794;Lawyer;161402
Bonanno;Laureano;IT59311440164;Lawyer;161405
Lamborghini;Fredo;IT38367920444;Lawyer;161408
Parmitano;Luisa;IT48699780846;Lawyer;161411
Fischetti;Dario;IT59933310530;Lawyer;161414
Musatti;Romina;IT99348400948;Lawyer;161417
Pausini;Tonia;IT38671160182;Lawyer;161420
Cociarelli;Roberto;IT85371010597;Lawyer;161423
Carriera;Ansaldo;IT39144770292;Lawyer;161426
Bellucci;Clelia;IT69054480327;Lawyer;161429
Casadei;Marta;IT23399540741;Lawyer;161432
Giulietti;Fedele;IT04517440766;Lawyer;161435
Tirabassi;Gianfrancesco;IT04168270470;Lawyer;161438
Ammaniti;Monica;IT45550830306;Lawyer;161441
Coardi;Gionata;IT88930340083;Lawyer;161444
Rubbia;Dolores;IT87929980503;Lawyer;161447
Pisaroni;Irma;IT67709581200;Lawyer;161450
