last_name;first_name;IVA;:LABEL;:ID
Dovara;Amico;IT67573210795;Lawyer;352580
Monduzzi;Puccio;IT98928500994;Lawyer;352583
Lucciano;Umberto;IT50690210336;Lawyer;352586
Filogamo;Lorenzo;IT84230220299;Lawyer;352589
Cociarelli;Fabrizia;IT22166010177;Lawyer;352592
Cicala;Etta;IT13412290671;Lawyer;352595
Caccianemico;Valentina;IT31896860082;Lawyer;352598
Goldstein;Antonia;IT07420900891;Lawyer;352601
Bergoglio;Ermenegildo;IT18842290076;Lawyer;352604
Viola;Luciano;IT87149040351;Lawyer;352607
Zaguri;Ermenegildo;IT28246490834;Lawyer;352610
Onisto;Victoria;IT45479030970;Lawyer;352613
Battaglia;Gionata;IT75830260834;Lawyer;352616
Boito;Elvira;IT82264770429;Lawyer;352619
Casalodi;Lidia;IT77164280065;Lawyer;352622
Boezio;Arnaldo;IT48827490896;Lawyer;352625
Travaglia;Gabriella;IT10293941208;Lawyer;352628
Calarco;Giuliano;IT11989760787;Lawyer;352631
Bandello;Eugenia;IT79172058889;Lawyer;352634
Serao;Cipriano;IT38138590658;Lawyer;352637
Bonanno;Costantino;IT36524120221;Lawyer;352640
Gatto;Bettina;IT57113020945;Lawyer;352643
Geraci;Paulina;IT20988450134;Lawyer;352646
Boiardo;Roman;IT15710890243;Lawyer;352649
Dibiasi;Gianpietro;IT52221080626;Lawyer;352652
Fittipaldi;Alfredo;IT02687960357;Lawyer;352655
Ariasso;Guido;IT84828290738;Lawyer;352658
Mercantini;Francesca;IT16031910611;Lawyer;352661
Guarato;Luisa;IT14655840131;Lawyer;352664
Giorgetti;Alderano;IT00887520112;Lawyer;352667
Franceschi;Girolamo;IT66298580938;Lawyer;352670
Vianello;Bianca;IT38355650409;Lawyer;352673
Roero;Achille;IT38489450304;Lawyer;352676
Tasso;Saverio;IT76444869994;Lawyer;352679
Ricolfi;Alessandra;IT42943110298;Lawyer;352682
Pulci;Luciano;IT85123550692;Lawyer;352685
Castioni;Patrizio;IT27125200447;Lawyer;352688
Oscuro;Valeria;IT17982160693;Lawyer;352691
Cheda;Elladio;IT71493810924;Lawyer;352694
Legnante;Giulio;IT50077590797;Lawyer;352697
Renzi;Antonia;IT30880470379;Lawyer;352700
Lucarelli;Fernanda;IT53004530985;Lawyer;352703
Marino;Annetta;IT81378720817;Lawyer;352706
Guarato;Piero;IT55940090164;Lawyer;352709
Cimini;Maria;IT15091150035;Lawyer;352712
Zito;Annalisa;IT70261220951;Lawyer;352715
Gentilini;Gioacchino;IT93632780230;Lawyer;352718
Marsili;Bianca;IT94324050205;Lawyer;352721
Pometta;Amleto;IT70443240505;Lawyer;352724
Gussoni;Victoria;IT68785170397;Lawyer;352727
Villadicani;Antonello;IT86227101002;Lawyer;352730
Spinelli;Liana;IT87589660668;Lawyer;352733
Procacci;Ludovico;IT45577710515;Lawyer;352736
Lombardo;Venancio;IT47983460792;Lawyer;352739
Pezzali;Fortunata;IT18841190178;Lawyer;352742
Agazzi;Ricciotti;IT25699010614;Lawyer;352745
Guarato;Piersanti;IT98484730928;Lawyer;352748
Tarchetti;Nicolò;IT56291000414;Lawyer;352751
Cerutti;Roman;IT06020600133;Lawyer;352754
Napolitano;Donatella;IT83305231009;Lawyer;352757
Garozzo;Geronimo;IT43028830933;Lawyer;352760
Morricone;Salvi;IT46979750380;Lawyer;352763
Pacelli;Fabio;IT27453890892;Lawyer;352766
Stoppani;Piero;IT44043470150;Lawyer;352769
Spinola;Donna;IT57052300639;Lawyer;352772
Trombetta;Ranieri;IT15137490320;Lawyer;352775
Cherubini;Adelmo;IT03119350407;Lawyer;352778
Trobbiani;Pompeo;IT62603270596;Lawyer;352781
Pisano;Bartolomeo;IT48908040552;Lawyer;352784
Trombetta;Sergius;IT54122610931;Lawyer;352787
Staglieno;Adriano;IT40237880386;Lawyer;352790
Renier;Fortunata;IT57420480436;Lawyer;352793
Buscetta;Fredo;IT50605780795;Lawyer;352796
Morricone;Adriana;IT67274680551;Lawyer;352799
Benigni;Allegra;IT03054460047;Lawyer;352802
Cuzzocrea;Adelasia;IT11171510792;Lawyer;352805
Alighieri;Raffaellino;IT25394180936;Lawyer;352808
Marcacci;Renata;IT70889380997;Lawyer;352811
Romagnoli;Camillo;IT95672410321;Lawyer;352814
Torricelli;Calcedonio;IT92526820201;Lawyer;352817
Salvemini;Renzo;IT36618920106;Lawyer;352820
Florio;Paolo;IT88640360553;Lawyer;352823
Ungaretti;Pasquale;IT28626840939;Lawyer;352826
Simeoni;Gaetano;IT24929420735;Lawyer;352829
Vismara;Luigi;IT00786530717;Lawyer;352832
Ciampi;Antonietta;IT29540450136;Lawyer;352835
Platini;Annetta;IT09448080672;Lawyer;352838
Cammarata;Giacomo;IT16945300842;Lawyer;352841
Colletti;Damiano;IT44015600065;Lawyer;352844
Inzaghi;Fausto;IT32213060612;Lawyer;352847
Pennetta;Adriana;IT75071280814;Lawyer;352850
Faggiani;Alina;IT88340660807;Lawyer;352853
Chinnici;Evangelista;IT78717320549;Lawyer;352856
Casellati;Gabriele;IT83703170346;Lawyer;352859
Liguori;Graziella;IT57446370280;Lawyer;352862
Pedrazzini;Morena;IT91199420331;Lawyer;352865
Toso;Gianluigi;IT27362640370;Lawyer;352868
Lupo;Isa;IT90523460096;Lawyer;352871
Gozzi;Francesca;IT55890090370;Lawyer;352874
Frescobaldi;Giorgio;IT77024510842;Lawyer;352877
Bruno;Enrico;IT02977080734;Lawyer;352880
Malacarne;Rita;IT14332960823;Lawyer;352883
Mozart;Donato;IT31015900843;Lawyer;352886
Udinesi;Eleanora;IT58611210558;Lawyer;352889
Maderno;Gionata;IT44555690047;Lawyer;352892
Aloisio;Gioacchino;IT19305590416;Lawyer;352895
Petralli;Elena;IT51891290960;Lawyer;352898
Grimani;Adelasia;IT65292910851;Lawyer;352901
Foscari;Osvaldo;IT52818838881;Lawyer;352904
Alonzi;Vittoria;IT98198390605;Lawyer;352907
Lerner;Roberta;IT41188440139;Lawyer;352910
Inzaghi;Camillo;IT36200880908;Lawyer;352913
Turchetta;Fedele;IT15641330913;Lawyer;352916
Zanazzo;Germana;IT98853990145;Lawyer;352919
Bruno;Alessia;IT04140390347;Lawyer;352922
Franzese;Camillo;IT75271650774;Lawyer;352925
Bonolis;Greca;IT02186080087;Lawyer;352928
Cundari;Ubaldo;IT92391820104;Lawyer;352931
Vento;Rocco;IT02550890582;Lawyer;352934
Casale;Luigi;IT94385790079;Lawyer;352937
Offredi;Maura;IT57624530259;Lawyer;352940
Pellegrini;Dante;IT16162150847;Lawyer;352943
Berrè;Renata;IT67530060846;Lawyer;352946
Marrone;Mattia;IT68850980647;Lawyer;352949
Turchi;Donatella;IT39367340310;Lawyer;352952
Capone;Greco;IT43651420432;Lawyer;352955
Vespucci;Paloma;IT34709640741;Lawyer;352958
Fermi;Ermanno;IT68636450253;Lawyer;352961
Campano;Cristina;IT26555440911;Lawyer;352964
Metella;Pietro;IT76609450812;Lawyer;352967
Florio;Gabriele;IT38029190410;Lawyer;352970
Seddio;Piermaria;IT17428620623;Lawyer;352973
Lettiere;Paola;IT97166070595;Lawyer;352976
Rocca;Lazzaro;IT64925530541;Lawyer;352979
Caracciolo;Ruggero;IT86914900153;Lawyer;352982
Broschi;Ermenegildo;IT33662680678;Lawyer;352985
Vitturi;Rossana;IT36945310898;Lawyer;352988
Federici;Concetta;IT60102750100;Lawyer;352991
Duse;Antonello;IT35300840630;Lawyer;352994
Padovano;Melissa;IT73464150975;Lawyer;352997
Tozzo;Livio;IT31128250508;Lawyer;353000
Filippini;Galasso;IT50306890224;Lawyer;353003
Benussi;Angelina;IT46399180606;Lawyer;353006
Garrone;Lodovico;IT96259640975;Lawyer;353009
Vittadello;Salvatore;IT92581940258;Lawyer;353012
Mozart;Roberta;IT30925090356;Lawyer;353015
Priuli;Valeria;IT55154280329;Lawyer;353018
Virgilio;Amleto;IT11888050801;Lawyer;353021
Andreotti;Sandro;IT63000940393;Lawyer;353024
Callegari;Giancarlo;IT58053460562;Lawyer;353027
Fantozzi;Piero;IT35871050064;Lawyer;353030
Giacconi;Torquato;IT48820360328;Lawyer;353033
Fo;Nadia;IT10728020081;Lawyer;353036
Caccioppoli;Renata;IT33430000324;Lawyer;353039
Errani;Jolanda;IT69337910546;Lawyer;353042
Asprucci;Luciana;IT20372100451;Lawyer;353045
Balotelli;Lilla;IT01654130770;Lawyer;353048
Trombetta;Enzio;IT29654450807;Lawyer;353051
Savorgnan;Pier;IT15527770844;Lawyer;353054
Pacomio;Ivo;IT78678380482;Lawyer;353057
Bassi;Durante;IT79774400836;Lawyer;353060
Combi;Benvenuto;IT21410600403;Lawyer;353063
Virgilio;Gianluca;IT03617450378;Lawyer;353066
Brugnaro;Camillo;IT19176240679;Lawyer;353069
Asmundo;Ettore;IT36251830513;Lawyer;353072
Casalodi;Ubaldo;IT38414480871;Lawyer;353075
Asmundo;Lorenzo;IT22720590037;Lawyer;353078
Monduzzi;Corrado;IT09735040447;Lawyer;353081
Staglieno;Raimondo;IT69884370516;Lawyer;353084
Ferrari;Ottone;IT56641470325;Lawyer;353087
Galiazzo;Eugenia;IT72169120200;Lawyer;353090
Anguillara;Lina;IT82994798880;Lawyer;353093
Merisi;Nicoletta;IT49817090852;Lawyer;353096
Pascarella;Annibale;IT95970220836;Lawyer;353099
Fagiani;Cristina;IT76106850035;Lawyer;353102
Scarfoglio;Nadia;IT03565980269;Lawyer;353105
Gualtieri;Azeglio;IT49729418886;Lawyer;353108
Foletti;Benvenuto;IT43617080692;Lawyer;353111
Frescobaldi;Susanna;IT15842520676;Lawyer;353114
Bruscantini;Manuel;IT14335100740;Lawyer;353117
Giacconi;Salvatore;IT38816300727;Lawyer;353120
Benigni;Valeria;IT18066420839;Lawyer;353123
Mazzi;Camillo;IT40856640590;Lawyer;353126
Paolucci;Loretta;IT44551270463;Lawyer;353129
Tafuri;Agostino;IT35129910770;Lawyer;353132
Gradenigo;Giorgia;IT86405590430;Lawyer;353135
Biagi;Gianni;IT85111650306;Lawyer;353138
Golgi;Tonino;IT19708890561;Lawyer;353141
Gaiatto;Griselda;IT15715020234;Lawyer;353144
Scalfaro;Pomponio;IT88999170116;Lawyer;353147
Pacelli;Mario;IT67518720882;Lawyer;353150
Sagese;Serafina;IT42441440742;Lawyer;353153
Soranzo;Orlando;IT05989480420;Lawyer;353156
Tartini;Raffaellino;IT71826310956;Lawyer;353159
Riccardi;Livia;IT12702091211;Lawyer;353162
Pederiva;Giulio;IT37531250878;Lawyer;353165
Trotta;Roman;IT72332210250;Lawyer;353168
Iannuzzi;Lina;IT83653000196;Lawyer;353171
Trezzini;Antonietta;IT73516690671;Lawyer;353174
Vigorelli;Ermes;IT09378270996;Lawyer;353177
Ottino;Annamaria;IT20160890826;Lawyer;353180
Sordi;Ernesto;IT98517940155;Lawyer;353183
Gabba;Filippo;IT05032280264;Lawyer;353186
Pagnotto;Antonella;IT23091251209;Lawyer;353189
Grifeo;Gaetano;IT92160060346;Lawyer;353192
Siffredi;Pierangelo;IT73622890827;Lawyer;353195
Salvini;Greca;IT80096530318;Lawyer;353198
Balbo;Atenulf;IT12759250892;Lawyer;353201
Pertile;Tonia;IT99307140675;Lawyer;353204
Caruso;Angelica;IT54340680427;Lawyer;353207
Barese;Dolores;IT78076960216;Lawyer;353210
Rosmini;Angelo;IT67923500747;Lawyer;353213
Zaccardo;Mirko;IT39498300522;Lawyer;353216
Grifeo;Imelda;IT60752150767;Lawyer;353219
Soffici;Agnolo;IT97601300714;Lawyer;353222
Panatta;Lilla;IT02861590905;Lawyer;353225
Cipolla;Coriolano;IT49672210462;Lawyer;353228
Montessori;Ruggiero;IT59071490730;Lawyer;353231
Trupiano;Alessia;IT26390920887;Lawyer;353234
Catenazzi;Paride;IT21160920456;Lawyer;353237
Giannetti;Arsenio;IT71657010147;Lawyer;353240
Segni;Loredana;IT75558110732;Lawyer;353243
Campano;Pierina;IT31389480455;Lawyer;353246
Rosselli;Elvira;IT22127830770;Lawyer;353249
Binaghi;Aldo;IT43115390023;Lawyer;353252
Tognazzi;Cipriano;IT41931400166;Lawyer;353255
Zanzi;Luigi;IT11748930556;Lawyer;353258
Taliercio;Arnaldo;IT87901790052;Lawyer;353261
Puccini;Pellegrino;IT31133210281;Lawyer;353264
Cheda;Marcella;IT59232841219;Lawyer;353267
Mastroianni;Virginia;IT76498890474;Lawyer;353270
Canova;Melissa;IT84893150825;Lawyer;353273
Verri;Antonella;IT71081290091;Lawyer;353276
Perozzo;Francesca;IT18199010812;Lawyer;353279
Maffei;Federica;IT41259050718;Lawyer;353282
Costanzi;Filippa;IT84820650640;Lawyer;353285
Ponti;Nicoletta;IT20208870368;Lawyer;353288
Gualandi;Alessio;IT73743380716;Lawyer;353291
Polani;Carlo;IT06375860829;Lawyer;353294
Panatta;Angelica;IT33037700185;Lawyer;353297
Dallara;Atenulf;IT10258230050;Lawyer;353300
Iannelli;Mario;IT11309180823;Lawyer;353303
Cammarata;Marina;IT10529460254;Lawyer;353306
Caetani;Carlo;IT29298400846;Lawyer;353309
Cuomo;Arsenio;IT99323210692;Lawyer;353312
Comisso;Arturo;IT07054550046;Lawyer;353315
Guglielmi;Oreste;IT26580880081;Lawyer;353318
Adinolfi;Cristina;IT69977610265;Lawyer;353321
Bajardi;Osvaldo;IT75000530339;Lawyer;353324
Palladio;Pierpaolo;IT16356500682;Lawyer;353327
Tarantino;Sonia;IT78457640064;Lawyer;353330
Lombardo;Gionata;IT75925160584;Lawyer;353333
Armani;Antonia;IT72199030908;Lawyer;353336
Broschi;Benito;IT69914840736;Lawyer;353339
Montecchi;Pomponio;IT91265730712;Lawyer;353342
Interminei;Diana;IT07008100369;Lawyer;353345
Zamorani;Uberto;IT56118300864;Lawyer;353348
Ciampi;Maurilio;IT94612020613;Lawyer;353351
Ajello;Gilberto;IT63763990189;Lawyer;353354
Juvara;Rodolfo;IT58666690241;Lawyer;353357
Gentilini;Ugolino;IT49081280635;Lawyer;353360
Pedroni;Damiano;IT24136450145;Lawyer;353363
Mortati;Ettore;IT08569000089;Lawyer;353366
Guarato;Nina;IT95875710899;Lawyer;353369
Offredi;Raimondo;IT59833720648;Lawyer;353372
Spinelli;Toni;IT38593690746;Lawyer;353375
Pertile;Pierpaolo;IT61369270873;Lawyer;353378
Zacco;Fabia;IT83842550614;Lawyer;353381
Romano;Evangelista;IT79466840299;Lawyer;353384
Guglielmi;Alessio;IT92738400388;Lawyer;353387
Morpurgo;Giuseppina;IT30619380212;Lawyer;353390
Canetta;Martina;IT91878550713;Lawyer;353393
Bellò;Lidia;IT24310910070;Lawyer;353396
Odescalchi;Maria;IT43830130746;Lawyer;353399
Bandello;Annalisa;IT34410920036;Lawyer;353402
Capone;Luchino;IT71905330222;Lawyer;353405
Galvani;Pierina;IT48924630170;Lawyer;353408
Scialpi;Fausto;IT25699880313;Lawyer;353411
Dandolo;Gabriella;IT22745020879;Lawyer;353414
Panicucci;Lucia;IT11492700544;Lawyer;353417
Giacconi;Gaspare;IT28498190967;Lawyer;353420
Alighieri;Amleto;IT28998250949;Lawyer;353423
Berrè;Aria;IT46956350048;Lawyer;353426
Marazzi;Ansaldo;IT67536520025;Lawyer;353429
Pontecorvo;Valerio;IT43309448884;Lawyer;353432
Deledda;Annibale;IT15858310905;Lawyer;353435
Goldstein;Antonietta;IT29545560509;Lawyer;353438
Trincavelli;Guido;IT81802200170;Lawyer;353441
Dallapé;Alberto;IT99168590844;Lawyer;353444
Stradivari;Graziano;IT69840660190;Lawyer;353447
Garobbio;Pasqual;IT11715990054;Lawyer;353450
Pasqua;Giulietta;IT50337160084;Lawyer;353453
Geraci;Achille;IT85804200997;Lawyer;353456
Persico;Maria;IT91324650117;Lawyer;353459
Leoncavallo;Raffaele;IT68446600493;Lawyer;353462
Rosselli;Ornella;IT21428580217;Lawyer;353465
Sauro;Liberto;IT50115930930;Lawyer;353468
Argurio;Salvatore;IT55704780653;Lawyer;353471
Bongiorno;Alderano;IT69568510312;Lawyer;353474
Salata;Ludovica;IT63394600561;Lawyer;353477
Treccani;Cecilia;IT39046640866;Lawyer;353480
Montanelli;Eugenia;IT48942340745;Lawyer;353483
Gullotta;Lara;IT30669070663;Lawyer;353486
Antonucci;Alina;IT66517760501;Lawyer;353489
Salieri;Vito;IT95039520036;Lawyer;353492
Argan;Venancio;IT60111330738;Lawyer;353495
Finotto;Giosuè;IT46003640169;Lawyer;353498
Martinelli;Agostino;IT86587060954;Lawyer;353501
Muti;Bianca;IT51434690767;Lawyer;353504
Gilardoni;Alina;IT16404660421;Lawyer;353507
Bragadin;Leone;IT56208861213;Lawyer;353510
Mezzetta;Giacobbe;IT66222720584;Lawyer;353513
Campano;Marcello;IT28084040246;Lawyer;353516
Guglielmi;Camillo;IT96119040226;Lawyer;353519
Medici;Gianmarco;IT79572100216;Lawyer;353522
Vivaldi;Natalia;IT49249270734;Lawyer;353525
Persico;Giacinto;IT87759360891;Lawyer;353528
Dellucci;Leone;IT14269180031;Lawyer;353531
Udinese;Lando;IT89507650839;Lawyer;353534
Valentino;Giampiero;IT82077760567;Lawyer;353537
Rinaldi;Enzo;IT64709210401;Lawyer;353540
Avogadro;Umberto;IT00620350470;Lawyer;353543
Segni;Ottavio;IT72997380844;Lawyer;353546
Cilibrasi;Tatiana;IT10118070043;Lawyer;353549
Guarana;Rodolfo;IT88717660968;Lawyer;353552
Garobbio;Luca;IT44618740763;Lawyer;353555
Satta;Guarino;IT99772170801;Lawyer;353558
Cundari;Massimo;IT27078560144;Lawyer;353561
Donatoni;Gianni;IT47717100441;Lawyer;353564
Vergassola;Giacinto;IT17109530562;Lawyer;353567
Omma;Ranieri;IT95416490217;Lawyer;353570
Federico;Marcello;IT26336560151;Lawyer;353573
Biagi;Agnolo;IT73114510784;Lawyer;353576
Bombieri;Gaetano;IT27030040128;Lawyer;353579
Campano;Nadia;IT71801310377;Lawyer;353582
Zaccardo;Marina;IT15229010192;Lawyer;353585
Pellegrini;Damiano;IT25998280249;Lawyer;353588
Asmundo;Delfino;IT45472590772;Lawyer;353591
Golgi;Franco;IT70321030168;Lawyer;353594
Marangoni;Dante;IT55429730033;Lawyer;353597
Giannuzzi;Clelia;IT40301180184;Lawyer;353600
Udinesi;Rosalia;IT41347370557;Lawyer;353603
Paltrinieri;Durante;IT01679380368;Lawyer;353606
Beffa;Nicoletta;IT70590910744;Lawyer;353609
Mazzanti;Aria;IT19516750049;Lawyer;353612
Simeoni;Emma;IT40131740132;Lawyer;353615
Barsanti;Tonia;IT78837200563;Lawyer;353618
Santoro;Augusto;IT03942550967;Lawyer;353621
Verdi;Nicola;IT50053470394;Lawyer;353624
Udinesi;Roberto;IT47016070089;Lawyer;353627
Avogadro;Ottone;IT20736780782;Lawyer;353630
Prodi;Sabatino;IT18544060587;Lawyer;353633
Gelli;Sophia;IT33371809998;Lawyer;353636
Vivaldi;Elladio;IT20564730537;Lawyer;353639
Versace;Liberto;IT86819730754;Lawyer;353642
Galtarossa;Mercedes;IT62470800699;Lawyer;353645
Musatti;Ludovico;IT89726030433;Lawyer;353648
Zichichi;Antonina;IT12838700701;Lawyer;353651
Gaiatto;Sole;IT18559100120;Lawyer;353654
Ramazzotti;Tullio;IT51047780195;Lawyer;353657
Tamborini;Livio;IT97705510879;Lawyer;353660
Rinaldi;Elladio;IT54010390828;Lawyer;353663
Maffei;Lando;IT40071680314;Lawyer;353666
Piovani;Leopoldo;IT48909440140;Lawyer;353669
Cendron;Guglielmo;IT66758640081;Lawyer;353672
Dovara;Alberico;IT29358590650;Lawyer;353675
Cendron;Concetta;IT64349870606;Lawyer;353678
Gentilini;Berenice;IT46914550721;Lawyer;353681
Prati;Eraldo;IT27953720920;Lawyer;353684
Galtarossa;Rosa;IT15536650086;Lawyer;353687
Sinisi;Osvaldo;IT91871440086;Lawyer;353690
Palombi;Gianpaolo;IT55755850439;Lawyer;353693
Castellitto;Gemma;IT02311940676;Lawyer;353696
Pagnotto;Alessandro;IT44495400614;Lawyer;353699
Bruno;Isa;IT72553580910;Lawyer;353702
Dalla;Anita;IT70485630134;Lawyer;353705
Cusano;Gaetano;IT81410650857;Lawyer;353708
Scalera;Antonello;IT54396230515;Lawyer;353711
Lattuada;Antonietta;IT94949289998;Lawyer;353714
Lattuada;Gioele;IT17193711201;Lawyer;353717
Colletti;Santino;IT37798620862;Lawyer;353720
Broschi;Bernardo;IT53683480387;Lawyer;353723
Lattuada;Mario;IT45674070037;Lawyer;353726
Gangemi;Gino;IT46284720110;Lawyer;353729
Togliatti;Virgilio;IT57182100784;Lawyer;353732
Serlupi;Fabrizia;IT87420670066;Lawyer;353735
Delle;Maurizio;IT87725090242;Lawyer;353738
Comeriato;Adriano;IT94048810744;Lawyer;353741
Stein;Coriolano;IT96588220226;Lawyer;353744
Pavanello;Nadia;IT62259350841;Lawyer;353747
Turchetta;Gioele;IT87012640972;Lawyer;353750
