:ID;:LABEL;IVA;first_name;last_name
534303;Lawyer;IT54949700592;Ippazio;Faggiani
534306;Lawyer;IT09392140746;Dante;Ferrucci
534309;Lawyer;IT19698920329;Rosaria;Botta
534312;Lawyer;IT86257030576;Fiamma;Brunello
534315;Lawyer;IT02304780170;Marcantonio;Pareto
534318;Lawyer;IT37663470252;Piersanti;Parini
534321;Lawyer;IT81281300145;Giovanna;Tutino
534324;Lawyer;IT32112000297;Michela;Aulenti
534327;Lawyer;IT74220590769;Lilla;Zanazzo
534330;Lawyer;IT57827980921;Cirillo;Trobbiani
534333;Lawyer;IT43982320798;Fabio;Stradivari
534336;Lawyer;IT04436560686;Ermanno;Toninelli
534339;Lawyer;IT21743710929;Roberto;Armellini
534342;Lawyer;IT13263070206;Antonina;Pelli
534345;Lawyer;IT72228790472;Antonia;Calarco
534348;Lawyer;IT19599990090;Gianni;Iannucci
534351;Lawyer;IT31598210131;Fedele;Dossi
534354;Lawyer;IT96779220530;Raffaello;Florio
534357;Lawyer;IT10291310430;Tonia;Salandra
534360;Lawyer;IT27141390800;Luisa;Combi
534363;Lawyer;IT75472550195;Viridiana;Barozzi
534366;Lawyer;IT02110340581;Danilo;Montalti
534369;Lawyer;IT82294610017;Gianpaolo;Salandra
534372;Lawyer;IT32404710439;Elmo;Agostini
534375;Lawyer;IT42941900112;Viridiana;Scarpetta
534378;Lawyer;IT97666921214;Michela;Ferrazzi
534381;Lawyer;IT27621290512;Fiorenzo;Zichichi
534384;Lawyer;IT21284300882;Concetta;Taliani
534387;Lawyer;IT03501070274;Massimo;Rastelli
534390;Lawyer;IT17824560423;Federica;Schiavo
534393;Lawyer;IT25457970694;Luchino;Carli
534396;Lawyer;IT29779579993;Benedetto;Moschino
534399;Lawyer;IT92823610578;Benvenuto;Iannuzzi
534402;Lawyer;IT83838220735;Guglielmo;Cocci
534405;Lawyer;IT73454580462;Romolo;Panzera
534408;Lawyer;IT82819000736;Vittorio;Galuppi
534411;Lawyer;IT04637530819;Letizia;Bragadin
534414;Lawyer;IT14566190220;Nino;Granatelli
534417;Lawyer;IT57467040564;Marcantonio;Brugnaro
534420;Lawyer;IT94370990346;Marco;Maderna
534423;Lawyer;IT73554930989;Melania;Fogazzaro
534426;Lawyer;IT95311120695;Enzo;Viviani
534429;Lawyer;IT92457440383;Antonina;Salgari
534432;Lawyer;IT36711070684;Gianluigi;Pausini
534435;Lawyer;IT75324750910;Mauro;Boito
534438;Lawyer;IT24597330596;Rossana;Verdone
534441;Lawyer;IT57567570437;Pierina;Bertoli
534444;Lawyer;IT60018490049;Tiziana;Paolucci
534447;Lawyer;IT33660530263;Gilberto;Combi
534450;Lawyer;IT90048530522;Achille;Bulzoni
534453;Lawyer;IT95009990862;Elvira;Fogazzaro
534456;Lawyer;IT07749510496;Lucio;Malatesta
534459;Lawyer;IT93068230783;Ninetta;Cammarata
534462;Lawyer;IT15066880475;Nico;Pincherle
534465;Lawyer;IT81777400680;Flavio;Franceschi
534468;Lawyer;IT44944180940;Lando;Pelli
534471;Lawyer;IT43909070369;Arsenio;Botta
534474;Lawyer;IT94822090489;Roberto;Villarosa
534477;Lawyer;IT24880090394;Atenulf;Canova
534480;Lawyer;IT18716530151;Lamberto;Polizzi
534483;Lawyer;IT51311350188;Atenulf;Togliatti
534486;Lawyer;IT70906460426;Claudio;Ricciardi
534489;Lawyer;IT31539590294;Hugo;Marino
534492;Lawyer;IT77887710844;Bruno;Germano
534495;Lawyer;IT07913600487;Agnolo;Correr
534498;Lawyer;IT57067010215;Adelasia;Botticelli
534501;Lawyer;IT91564050184;Gianpietro;Coppola
534504;Lawyer;IT08001320442;Fausto;Grassi
534507;Lawyer;IT16056560168;Allegra;Gabbana
534510;Lawyer;IT72478130205;Marta;Ubaldi
534513;Lawyer;IT99955910148;Franco;Catenazzi
534516;Lawyer;IT97989278888;Berenice;Rinaldi
534519;Lawyer;IT24787310523;Giustino;Prati
534522;Lawyer;IT10557420600;Ornella;Camuccini
534525;Lawyer;IT91823050801;Rosaria;Bonatti
534528;Lawyer;IT93955450387;Patrizio;Baglioni
534531;Lawyer;IT42875480404;Santino;Buscetta
534534;Lawyer;IT15914488885;Martina;Battaglia
534537;Lawyer;IT30832950890;Ronaldo;Barsanti
534540;Lawyer;IT43932750268;Telemaco;Cociarelli
534543;Lawyer;IT77205569997;Ermanno;Argentero
534546;Lawyer;IT58048340341;Fiamma;Telesio
534549;Lawyer;IT13235600361;Costantino;Lippomano
534552;Lawyer;IT16337710160;Flora;Tutino
534555;Lawyer;IT42029230341;Uberto;Carocci
534558;Lawyer;IT65127560483;Ivan;Giacometti
534561;Lawyer;IT01378130502;Fredo;Ferrari
534564;Lawyer;IT92537370923;Valerio;Gritti
534567;Lawyer;IT56944880899;Lucrezia;Musatti
534570;Lawyer;IT78021500984;Simone;Chigi
534573;Lawyer;IT59020830044;Bartolomeo;Fabrizi
534576;Lawyer;IT12058220018;Sebastiano;Rossi
534579;Lawyer;IT24630500460;Dino;Fusani
534582;Lawyer;IT58612030062;Maurilio;Ariasso
534585;Lawyer;IT68299730967;Giacinto;Rosselli
534588;Lawyer;IT20196270365;Dina;Barbarigo
534591;Lawyer;IT53949320203;Alderano;Valentino
534594;Lawyer;IT26945240427;Adele;Mantegazza
534597;Lawyer;IT72313790684;Maura;Iannuzzi
534600;Lawyer;IT55335680850;Alberico;Babato
534603;Lawyer;IT54835360055;Mattia;Lombardi
534606;Lawyer;IT38858730773;Diana;Terragni
534609;Lawyer;IT07124360145;Stefano;Camilleri
534612;Lawyer;IT97333010656;Fiorenzo;Malaparte
534615;Lawyer;IT72446340837;Saverio;Cardano
534618;Lawyer;IT17506800386;Pasquale;Boitani
534621;Lawyer;IT09319601200;Sandro;Gelli
534624;Lawyer;IT05735620493;Nedda;Casini
534627;Lawyer;IT49282010930;Gino;Mazzacurati
534630;Lawyer;IT24172050296;Orazio;Pisani
534633;Lawyer;IT18792310619;Gabriella;Guarato
534636;Lawyer;IT37647340530;Sandro;Mazzacurati
534639;Lawyer;IT92037770762;Rosaria;Calvo
534642;Lawyer;IT21945270904;Pietro;Caironi
534645;Lawyer;IT33805580454;Claudio;Cimarosa
534648;Lawyer;IT37893710154;Ninetta;Pacomio
534651;Lawyer;IT90535020359;Sante;Galvani
534654;Lawyer;IT01308060977;Panfilo;Ortese
534657;Lawyer;IT87583880569;Erika;Lopresti
534660;Lawyer;IT87889990294;Enrico;Caboto
534663;Lawyer;IT12172650397;Rosa;Forza
534666;Lawyer;IT11465880539;Fabrizio;Casarin
534669;Lawyer;IT85499800184;Gioacchino;Manacorda
534672;Lawyer;IT99710120314;Lamberto;Dulbecco
534675;Lawyer;IT05101120888;Sylvia;Borroni
534678;Lawyer;IT63505300309;Germana;Murialdo
534681;Lawyer;IT91278990972;Alfredo;Zamengo
534684;Lawyer;IT12606290703;Alberto;Ferrucci
534687;Lawyer;IT20416180170;Ida;Sbarbaro
534690;Lawyer;IT91721940350;Antonietta;Greco
534693;Lawyer;IT37279740114;Patrizio;Briccialdi
534696;Lawyer;IT60609930445;Santino;Mogherini
534699;Lawyer;IT88654580906;Renata;Dulbecco
534702;Lawyer;IT59270730910;Stefani;Canevascini
534705;Lawyer;IT35981780667;Paoletta;Legnante
534708;Lawyer;IT69229780619;Bruno;Salgari
534711;Lawyer;IT25883390574;Paloma;Tomei
534714;Lawyer;IT19201191004;Luca;Chigi
534717;Lawyer;IT72537330820;Emma;Poerio
534720;Lawyer;IT69982741212;Germana;Pagnotto
534723;Lawyer;IT04454730989;Stefano;Balbo
534726;Lawyer;IT89373470692;Livio;Notarbartolo
534729;Lawyer;IT55486830478;Nicoletta;Frescobaldi
534732;Lawyer;IT59056400043;Maria;Tosto
534735;Lawyer;IT69828820105;Carlo;Metella
534738;Lawyer;IT40502420611;Alphons;Angiolello
534741;Lawyer;IT51453330139;Milo;Trincavelli
534744;Lawyer;IT62362730558;Alfio;Babbo
534747;Lawyer;IT33455150434;Gustavo;Amaldi
534750;Lawyer;IT13042900152;Stefani;Respighi
534753;Lawyer;IT22046980219;Adriana;Lucarelli
534756;Lawyer;IT10159450922;Luisa;Tedesco
534759;Lawyer;IT13620870389;Paloma;Antonelli
534762;Lawyer;IT70673290956;Lamberto;Maccanelli
534765;Lawyer;IT93000330931;Bianca;Mascheroni
534768;Lawyer;IT61657280436;Telemaco;Lercari
534771;Lawyer;IT78152720377;Gioacchino;Panzera
534774;Lawyer;IT03267830846;Milena;Rubbia
534777;Lawyer;IT40879600654;Ninetta;Bonolis
534780;Lawyer;IT41442370924;Silvio;Canil
534783;Lawyer;IT64380330775;Eugenia;Battisti
534786;Lawyer;IT09804720192;Gaetano;Costalonga
534789;Lawyer;IT00451310072;Tonia;Gussoni
534792;Lawyer;IT94597630634;Manuel;Niscoromni
534795;Lawyer;IT34741660954;Stefano;Maderno
534798;Lawyer;IT66104210076;Irma;Rocca
534801;Lawyer;IT25643240705;Mariana;Roccabonella
534804;Lawyer;IT91915790546;Ennio;Missoni
534807;Lawyer;IT46717811007;Filippo;Schiavo
534810;Lawyer;IT72414190149;Lazzaro;Platini
534813;Lawyer;IT71282430082;Giacobbe;Palumbo
534816;Lawyer;IT16162651208;Annibale;Scotti
534819;Lawyer;IT14788870989;Sylvia;Romagnoli
534822;Lawyer;IT67174220771;Stefania;Guicciardini
534825;Lawyer;IT40327090441;Lara;Ferrari
534828;Lawyer;IT06127400783;Giacomo;Giolitti
534831;Lawyer;IT43602449993;Martino;Marangoni
534834;Lawyer;IT37773630282;Ornella;Pergolesi
534837;Lawyer;IT05961760443;Victoria;Navone
534840;Lawyer;IT49613490645;Gioachino;Druso
534843;Lawyer;IT76740990288;Gelsomina;Passalacqua
534846;Lawyer;IT51330670657;Cesare;Baracca
534849;Lawyer;IT38318220761;Elvira;Deledda
534852;Lawyer;IT09398060062;Rita;Montanariello
534855;Lawyer;IT03313500369;Giosuè;Lupo
534858;Lawyer;IT59813618887;Roberto;Treccani
534861;Lawyer;IT91240270032;Massimiliano;Marazzi
534864;Lawyer;IT64538330420;Cipriano;Cerquiglini
534867;Lawyer;IT70441130351;Adriano;Travia
534870;Lawyer;IT70902050031;Pierina;Pincherle
534873;Lawyer;IT92150750658;Azeglio;Giannetti
534876;Lawyer;IT38947980595;Costanzo;Morlacchi
534879;Lawyer;IT20841650490;Jolanda;Ajello
534882;Lawyer;IT55169980855;Melania;Pizzamano
534885;Lawyer;IT91699130240;Lisa;Berlusconi
534888;Lawyer;IT01374870382;Arsenio;Caccioppoli
534891;Lawyer;IT48564730645;Orazio;Pacillo
534894;Lawyer;IT86248070673;Enzio;Sauli
534897;Lawyer;IT63659750200;Nico;Roth
534900;Lawyer;IT29225790889;Ermenegildo;Dalla
534903;Lawyer;IT66933520612;Federigo;Golgi
534906;Lawyer;IT19211240783;Valentina;Foà
534909;Lawyer;IT10337440605;Ugolino;Padovano
534912;Lawyer;IT11450730186;Gianpietro;Telesio
534915;Lawyer;IT78054430349;Marisa;Tropea
534918;Lawyer;IT45410640606;Ninetta;Scarpetta
534921;Lawyer;IT93056530830;Serafina;Totino
534924;Lawyer;IT88373960447;Mariana;Fanucci
534927;Lawyer;IT24227560158;Luca;Gemito
534930;Lawyer;IT31563870729;Ronaldo;Correr
534933;Lawyer;IT14135010388;Costanzo;Tuzzolino
534936;Lawyer;IT64691070748;Niccolò;Brugnaro
534939;Lawyer;IT25600200783;Alderano;Carriera
534942;Lawyer;IT24034690982;Anita;Scandone
534945;Lawyer;IT84904750456;Piermaria;Zaccagnini
534948;Lawyer;IT85009290215;Susanna;Argan
534951;Lawyer;IT34207130765;Camillo;Sorrentino
534954;Lawyer;IT88439940276;Gastone;Agazzi
534957;Lawyer;IT93856260133;Antonia;Bonolis
534960;Lawyer;IT66895610427;Romolo;Serlupi
534963;Lawyer;IT28244700085;Gianpaolo;Morandi
534966;Lawyer;IT87856690158;Bettina;Soderini
534969;Lawyer;IT58932650748;Simonetta;Sagese
534972;Lawyer;IT85297810674;Tiziana;Manacorda
534975;Lawyer;IT34300950416;Renzo;Perozzo
534978;Lawyer;IT72905430426;Laureano;Majorana
534981;Lawyer;IT30003640387;Dina;Rossini
534984;Lawyer;IT98990540365;Gionata;Pincherle
534987;Lawyer;IT85126560573;Francesca;Berrè
534990;Lawyer;IT61379770052;Pierluigi;Tacchini
534993;Lawyer;IT49322131001;Beatrice;Parisi
534996;Lawyer;IT30908320069;Maurilio;Letta
534999;Lawyer;IT56140001001;Antonio;Tron
535002;Lawyer;IT64723340952;Martino;Stoppani
535005;Lawyer;IT90655590462;Patrizio;Montanari
535008;Lawyer;IT00962880563;Ruggiero;Ginesio
535011;Lawyer;IT93037510851;Vincenza;Asmundo
535014;Lawyer;IT78297870582;Luigi;Toldo
535017;Lawyer;IT47856560769;Lucrezia;Anichini
535020;Lawyer;IT56094300581;Romeo;Sinisi
535023;Lawyer;IT79565460213;Costanzo;Marinetti
535026;Lawyer;IT08275530650;Vincenza;Trotta
535029;Lawyer;IT65587480461;Torquato;Magrassi
535032;Lawyer;IT87020460785;Pompeo;Manunta
535035;Lawyer;IT56572680314;Dolores;Fornaciari
535038;Lawyer;IT48499520426;Angelica;Fo
535041;Lawyer;IT26210430992;Fausto;Moresi
535044;Lawyer;IT45866020907;Vittorio;Saracino
535047;Lawyer;IT78645370483;Tiziano;Persico
535050;Lawyer;IT70519290251;Roman;Ferrari
535053;Lawyer;IT87139670258;Antonella;Jovinelli
535056;Lawyer;IT45375050742;Ornella;Nitto
535059;Lawyer;IT65318090480;Isa;Giannetti
535062;Lawyer;IT18064540455;Vito;Correr
535065;Lawyer;IT14811211219;Annunziata;Civaschi
535068;Lawyer;IT29934880302;Dionigi;Solari
535071;Lawyer;IT26551730109;Donatello;Malatesta
535074;Lawyer;IT47062020434;Stefania;Sagese
535077;Lawyer;IT86371040220;Donna;Bandello
535080;Lawyer;IT55133040877;Gian;Marrone
535083;Lawyer;IT57563590082;Enrico;Salandra
535086;Lawyer;IT33383490811;Gianfranco;Mazzacurati
535089;Lawyer;IT86519320534;Melina;Beccaria
535092;Lawyer;IT05564210432;Hugo;Donati
535095;Lawyer;IT69261380898;Tiziano;Ioppi
535098;Lawyer;IT71754970706;Milo;Cafarchia
535101;Lawyer;IT54109351004;Benvenuto;Gregori
535104;Lawyer;IT24235480068;Fedele;Dossi
535107;Lawyer;IT83869740791;Fabrizio;Correr
535110;Lawyer;IT18400920981;Maura;Canetta
535113;Lawyer;IT36338030921;Graziano;Tron
535116;Lawyer;IT08994700022;Dino;Pizzo
535119;Lawyer;IT89280910202;Patrizio;Biagiotti
535122;Lawyer;IT85473670678;Tiziana;Mancini
535125;Lawyer;IT29702110528;Pomponio;Ubaldi
535128;Lawyer;IT02885490199;Giancarlo;Boccaccio
535131;Lawyer;IT31713011000;Giuliana;Interminelli
535134;Lawyer;IT71862260339;Luchino;Marrone
535137;Lawyer;IT26001600167;Gustavo;Cassarà
535140;Lawyer;IT20116381003;Roberto;Morellato
535143;Lawyer;IT26386260678;Gianluigi;Grassi
535146;Lawyer;IT02070120569;Vincenza;Palladio
535149;Lawyer;IT98706490525;Adelmo;Ammaniti
535152;Lawyer;IT19587200718;Franco;Omma
535155;Lawyer;IT18822640761;Giuseppe;Trentini
535158;Lawyer;IT17062050764;Giosuè;Pugliese
535161;Lawyer;IT96335370282;Puccio;Casagrande
535164;Lawyer;IT77228310767;Delfino;Gagliano
535167;Lawyer;IT38686040437;Riccardo;Binaghi
535170;Lawyer;IT20381650165;Galasso;Cadorna
535173;Lawyer;IT70371500706;Rita;Errani
535176;Lawyer;IT86358550654;Federico;Fieramosca
535179;Lawyer;IT42242440495;Alphons;Giacometti
535182;Lawyer;IT28437100705;Stefania;Marazzi
535185;Lawyer;IT37375470400;Domenico;Pozzecco
535188;Lawyer;IT66149620453;Gaspare;Surian
535191;Lawyer;IT91803500999;Calcedonio;Finetti
535194;Lawyer;IT95598900587;Paola;Bonaventura
535197;Lawyer;IT03019230550;Ruggero;Raurica
535200;Lawyer;IT29487650524;Martina;Pisani
535203;Lawyer;IT94436720547;Ida;Castelli
535206;Lawyer;IT27487810510;Elmo;Trombetta
535209;Lawyer;IT59298260940;Amedeo;Paolini
535212;Lawyer;IT40668550235;Filippa;Trussardi
535215;Lawyer;IT60691130912;Ugo;Vespucci
535218;Lawyer;IT16264420882;Temistocle;Cappelli
535221;Lawyer;IT25762600309;Cecilia;Pennetta
535224;Lawyer;IT96988240444;Angelo;Gadda
535227;Lawyer;IT81223310566;Enzo;Saragat
535230;Lawyer;IT38684911209;Livio;Corradi
535233;Lawyer;IT70602620042;Vittoria;Spinola
535236;Lawyer;IT56615310457;Mirco;Micheletti
535239;Lawyer;IT63820210597;Fausto;Rastelli
535242;Lawyer;IT23154460911;Sergius;Bergoglio
535245;Lawyer;IT26276280125;Dolores;Innocenti
535248;Lawyer;IT44507120549;Oreste;Bernardini
535251;Lawyer;IT94963130748;Rossana;Zanichelli
535254;Lawyer;IT66272670986;Ludovico;Scaduto
535257;Lawyer;IT28720570531;Antonello;Semitecolo
535260;Lawyer;IT47166980582;Dante;Angeli
535263;Lawyer;IT60380960611;Gemma;Benigni
535266;Lawyer;IT63363930916;Enzio;Mazzi
535269;Lawyer;IT05762070828;Lazzaro;Niscoromni
535272;Lawyer;IT67829500353;Pasquale;Loredan
535275;Lawyer;IT62879600252;Pierluigi;Gilardoni
535278;Lawyer;IT71859980550;Sante;Barzini
535281;Lawyer;IT69171540540;Elladio;Vitturi
535284;Lawyer;IT28529590227;Giuseppina;Tasca
535287;Lawyer;IT41261940864;Santino;Malipiero
535290;Lawyer;IT77097470528;Annetta;Fittipaldi
535293;Lawyer;IT39436540908;Ubaldo;Antonini
535296;Lawyer;IT79643160777;Etta;Valmarana
535299;Lawyer;IT18314100662;Rosa;Taliercio
535302;Lawyer;IT30920660096;Amanda;Branciforte
535305;Lawyer;IT59607050537;Alphons;Vittadello
535308;Lawyer;IT49287390618;Carla;Cicilia
535311;Lawyer;IT29145450176;Mauro;Fo
535314;Lawyer;IT12278900662;Ronaldo;Lucchesi
535317;Lawyer;IT71305790637;Dario;Chinnici
535320;Lawyer;IT70550268885;Orazio;Viviani
535323;Lawyer;IT88376280827;Gionata;Toso
535326;Lawyer;IT45051520471;Michelangelo;Bassi
535329;Lawyer;IT85868900367;Caterina;Redi
535332;Lawyer;IT14611160558;Gianna;Bernini
535335;Lawyer;IT67421650853;Elladio;Antonello
535338;Lawyer;IT68443980955;Alderano;Soderini
535341;Lawyer;IT42760199994;Elvira;Sagredo
535344;Lawyer;IT30095550262;Federico;Modugno
535347;Lawyer;IT75892110570;Sebastiano;Gravina
535350;Lawyer;IT64592910158;Benedetto;Iacobucci
535353;Lawyer;IT73399550943;Antonella;Gotti
535356;Lawyer;IT43905840278;Camilla;Oliboni
535359;Lawyer;IT67195490908;Baldassare;Ammaniti
535362;Lawyer;IT28356410069;Barbara;Emanuelli
535365;Lawyer;IT70656670216;Ubaldo;Galvani
535368;Lawyer;IT68081960665;Natalia;Scialpi
535371;Lawyer;IT52879160381;Rosina;Scarpa
535374;Lawyer;IT12113110485;Diana;Einaudi
535377;Lawyer;IT09936140830;Adriana;Pisani
535380;Lawyer;IT03583650811;Amedeo;Baglioni
535383;Lawyer;IT69175730410;Luigina;Cavalcanti
535386;Lawyer;IT87985790739;Claudio;Caironi
535389;Lawyer;IT79182110399;Antonino;Novaro
535392;Lawyer;IT25922780116;Rosario;Goldoni
535395;Lawyer;IT99920010404;Germana;Pacillo
535398;Lawyer;IT58392650733;Napoleone;Comolli
535401;Lawyer;IT62064100423;Martino;Gelli
535404;Lawyer;IT29347230319;Goffredo;Zabarella
535407;Lawyer;IT08450320612;Antonia;Farnese
535410;Lawyer;IT80638040206;Natalia;Letta
535413;Lawyer;IT91806410451;Dante;Chindamo
535416;Lawyer;IT44810780898;Luigi;Sismondi
535419;Lawyer;IT56178190965;Alphons;Sauli
535422;Lawyer;IT51807170272;Elladio;Alfieri
