:ID;:LABEL;IVA;first_name;last_name
591;Lawyer;IT20808970493;Monica;Maspero
594;Lawyer;IT46956060837;Ugolino;Vergerio
597;Lawyer;IT54389430486;Isabella;Giannetti
600;Lawyer;IT50084870745;Piermaria;Basso
603;Lawyer;IT75375090398;Ottone;Foà
606;Lawyer;IT30740100380;Nicolò;Zetticci
609;Lawyer;IT01368800395;Ermenegildo;Pasolini
612;Lawyer;IT27307380306;Donato;Collina
615;Lawyer;IT81568540983;Romolo;Filzi
618;Lawyer;IT46749150812;Edoardo;Cristoforetti
621;Lawyer;IT46387880530;Valerio;Borromeo
624;Lawyer;IT56182210262;Fabio;Baracca
627;Lawyer;IT84303850246;Eraldo;Cardano
630;Lawyer;IT50663900012;Paoletta;Nosiglia
633;Lawyer;IT48707430491;Tiziana;Caironi
636;Lawyer;IT52028040245;Annamaria;Bernetti
639;Lawyer;IT29005220412;Pasqual;Pulci
642;Lawyer;IT01469070807;Griselda;Staglieno
645;Lawyer;IT19554820043;Iolanda;Castellitto
648;Lawyer;IT22654370661;Manuel;Pistoletto
651;Lawyer;IT58707990345;Ricciotti;Brichese
654;Lawyer;IT55768210431;Francesco;Cabrini
657;Lawyer;IT05045600078;Tullio;Maderna
660;Lawyer;IT91784710344;Martina;Sagredo
663;Lawyer;IT99985970922;Gianluigi;Nicoletti
666;Lawyer;IT26421790556;Orazio;Camilleri
669;Lawyer;IT00703260059;Corrado;Sabbatini
672;Lawyer;IT58536910282;Pierpaolo;Mazzocchi
675;Lawyer;IT05489670926;Rembrandt;Roncalli
678;Lawyer;IT56507340240;Eva;Galiazzo
681;Lawyer;IT50701360716;Paride;Galeati
684;Lawyer;IT95346710031;Beatrice;Trombetta
687;Lawyer;IT22203250091;Marco;Morosini
690;Lawyer;IT84228800052;Antonella;Modugno
693;Lawyer;IT92763050561;Marina;Gonzaga
696;Lawyer;IT54407770822;Gianmarco;Antonacci
699;Lawyer;IT80837840646;Ilaria;Bosio
702;Lawyer;IT88129280702;Adelasia;Tartaglia
705;Lawyer;IT87931970690;Enzio;Farina
708;Lawyer;IT69696940761;Paolo;Tron
711;Lawyer;IT76378098883;Giacomo;Botta
714;Lawyer;IT82936250693;Amico;Fiorucci
717;Lawyer;IT96797780549;Francesco;Regge
720;Lawyer;IT58611320209;Panfilo;Fantini
723;Lawyer;IT34172120700;Dante;Vergerio
726;Lawyer;IT66807240800;Sergius;Ruggeri
729;Lawyer;IT69062000315;Rita;Virgilio
732;Lawyer;IT93830560558;Gianluca;Tedesco
735;Lawyer;IT98578300604;Victoria;Procacci
738;Lawyer;IT09055350301;Raimondo;Abate
741;Lawyer;IT17952740284;Annunziata;Gradenigo
744;Lawyer;IT74508870149;Nicoletta;Gabba
747;Lawyer;IT88164870110;Graziella;Rensi
750;Lawyer;IT47166330119;Ernesto;Rosmini
753;Lawyer;IT77158140697;Antonio;Ginese
756;Lawyer;IT88541610528;Cassandra;Veneziano
759;Lawyer;IT48261810641;Patrizio;Grassi
762;Lawyer;IT46427430072;Vito;Bossi
765;Lawyer;IT12336740852;Cassandra;Lanfranchi
768;Lawyer;IT20708480163;Ottone;Dossetti
771;Lawyer;IT79692680014;Edoardo;Gregori
774;Lawyer;IT43963650163;Pierina;Dandolo
777;Lawyer;IT97648720114;Elladio;Zaccagnini
780;Lawyer;IT39182751006;Guglielmo;Nonis
783;Lawyer;IT83555800115;Lazzaro;Pometta
786;Lawyer;IT29905750278;Alfio;Amaldi
789;Lawyer;IT51002910217;Susanna;Virgilio
